"Fa","Fb","K","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14786,0.83593,1e-12,0.042321,0.67779,0.27989,1.4111e-05,0,0,2.0865e-06,0,0,1.1796e-05,0,0,2.2868e-07,0,0,0.25,0.00092266,0.52163,0.050563,74643,1,0.4037,0.4037,0.005,0.005
0.14785,0.83594,1e-12,0.042318,0.67779,0.27989,1.4111e-05,0,0,2.0863e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092259,0.52163,0.050564,74560,1,0.40737,0.40737,0.005,0.005
0.14784,0.83595,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092254,0.52163,0.050564,74477,1,0.41104,0.41104,0.005,0.005
0.14784,0.83596,1e-12,0.042314,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092251,0.52163,0.050564,74394,1,0.41471,0.41471,0.005,0.005
0.14784,0.83596,1e-12,0.042313,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092249,0.52164,0.050564,74311,1,0.41838,0.41838,0.005,0.005
0.14784,0.83596,1e-12,0.042312,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092249,0.52164,0.050565,74228,1,0.42205,0.42205,0.005,0.005
0.14784,0.83596,1e-12,0.042311,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092249,0.52164,0.050565,74145,1,0.42572,0.42572,0.005,0.005
0.14784,0.83596,1e-12,0.042311,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092249,0.52164,0.050565,74062,1,0.42939,0.42939,0.005,0.005
0.14784,0.83596,1e-12,0.042311,0.6778,0.27989,1.4111e-05,0,0,2.0861e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092251,0.52164,0.050565,73979,1,0.43306,0.43306,0.005,0.005
0.14784,0.83595,1e-12,0.042311,0.6778,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092255,0.52164,0.050565,73896,1,0.43673,0.43673,0.005,0.005
0.14785,0.83594,1e-12,0.042313,0.67779,0.27989,1.4111e-05,0,0,2.0864e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092262,0.52163,0.050565,73813,1,0.4404,0.4404,0.005,0.005
0.14787,0.83592,1e-12,0.042315,0.67779,0.27989,1.4111e-05,0,0,2.0866e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092273,0.52163,0.050565,73730,1,0.44407,0.44407,0.005,0.005
0.14789,0.8359,1e-12,0.042318,0.67779,0.27989,1.4111e-05,0,0,2.0869e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092288,0.52162,0.050565,73647,1,0.44774,0.44774,0.005,0.005
0.14792,0.83588,1e-12,0.042323,0.67778,0.27989,1.4111e-05,0,0,2.0873e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092307,0.52162,0.050565,73564,1,0.45141,0.45141,0.005,0.005
0.14795,0.83584,1e-12,0.042328,0.67778,0.27989,1.4111e-05,0,0,2.0877e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092328,0.52161,0.050565,73481,1,0.45508,0.45508,0.005,0.005
0.14798,0.83581,1e-12,0.042332,0.67777,0.27989,1.4111e-05,0,0,2.0882e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.0009235,0.5216,0.050565,73398,1,0.45875,0.45875,0.005,0.005
0.14801,0.83579,1e-12,0.042337,0.67777,0.27989,1.4111e-05,0,0,2.0885e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092368,0.52159,0.050565,73315,1,0.46242,0.46242,0.005,0.005
0.14803,0.83577,1e-12,0.04234,0.67777,0.27989,1.4111e-05,0,0,2.0888e-06,0,0,1.1793e-05,0,0,2.2867e-07,0,0,0.25,0.00092383,0.52158,0.050565,73232,1,0.46609,0.46609,0.005,0.005
0.14804,0.83575,1e-12,0.042342,0.67776,0.27989,1.4111e-05,0,0,2.089e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092392,0.52158,0.050565,73149,1,0.46976,0.46976,0.005,0.005
0.14805,0.83575,1e-12,0.042342,0.67776,0.27989,1.4111e-05,0,0,2.0891e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092396,0.52158,0.050565,73066,1,0.47343,0.47343,0.005,0.005
0.14805,0.83574,1e-12,0.042342,0.67776,0.27989,1.4111e-05,0,0,2.0892e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092398,0.52158,0.050565,72983,1,0.4771,0.4771,0.005,0.005
0.14806,0.83574,1e-12,0.042343,0.67776,0.27989,1.4111e-05,0,0,2.0893e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092401,0.52158,0.050565,72900,1,0.48077,0.48077,0.005,0.005
0.14809,0.83571,1e-12,0.042348,0.67776,0.27989,1.4111e-05,0,0,2.0899e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092421,0.52157,0.050565,72817,1,0.48444,0.48444,0.005,0.005
0.14821,0.83559,1e-12,0.042367,0.67774,0.27989,1.4111e-05,0,0,2.0916e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.00092504,0.52153,0.050565,72734,1,0.48811,0.48811,0.005,0.005
0.14842,0.83538,1e-12,0.042402,0.6777,0.27989,1.4111e-05,0,0,2.0946e-06,0,0,1.1788e-05,0,0,2.2861e-07,0,0,0.25,0.00092652,0.52147,0.050565,72652,1,0.49178,0.49178,0.005,0.005
0.14868,0.83512,1e-12,0.042443,0.67766,0.27989,1.4111e-05,0,0,2.0981e-06,0,0,1.1784e-05,0,0,2.2857e-07,0,0,0.25,0.00092828,0.5214,0.050565,72569,1,0.49545,0.49545,0.005,0.005
0.14896,0.83485,1e-12,0.042487,0.67762,0.27989,1.4111e-05,0,0,2.1019e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00093016,0.52132,0.050565,72486,1,0.49912,0.49912,0.005,0.005
0.14923,0.83458,1e-12,0.04253,0.67758,0.27989,1.4111e-05,0,0,2.1057e-06,0,0,1.1777e-05,0,0,2.2849e-07,0,0,0.25,0.00093202,0.52124,0.050564,72403,1,0.50279,0.50279,0.005,0.005
0.14948,0.83433,1e-12,0.04257,0.67754,0.27989,1.4111e-05,0,0,2.1092e-06,0,0,1.1773e-05,0,0,2.2845e-07,0,0,0.25,0.00093373,0.52117,0.050564,72320,1,0.50646,0.50646,0.005,0.005
0.14969,0.83412,1e-12,0.042604,0.67751,0.27989,1.4111e-05,0,0,2.1121e-06,0,0,1.1771e-05,0,0,2.2842e-07,0,0,0.25,0.00093517,0.52111,0.050564,72237,1,0.51013,0.51013,0.005,0.005
0.14985,0.83396,1e-12,0.04263,0.67748,0.27989,1.4111e-05,0,0,2.1144e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093628,0.52107,0.050564,72154,1,0.5138,0.5138,0.005,0.005
0.14996,0.83385,1e-12,0.042647,0.67746,0.27989,1.4111e-05,0,0,2.116e-06,0,0,1.1767e-05,0,0,2.2838e-07,0,0,0.25,0.00093704,0.52103,0.050564,72071,1,0.51747,0.51747,0.005,0.005
0.15003,0.83379,1e-12,0.042657,0.67745,0.27989,1.4111e-05,0,0,2.1169e-06,0,0,1.1766e-05,0,0,2.2837e-07,0,0,0.25,0.00093747,0.52102,0.050564,71988,1,0.52114,0.52114,0.005,0.005
0.15005,0.83377,1e-12,0.042661,0.67745,0.27989,1.4111e-05,0,0,2.1173e-06,0,0,1.1765e-05,0,0,2.2836e-07,0,0,0.25,0.00093764,0.52101,0.050564,71905,1,0.52481,0.52481,0.005,0.005
0.15005,0.83376,1e-12,0.042662,0.67745,0.27989,1.4111e-05,0,0,2.1174e-06,0,0,1.1765e-05,0,0,2.2836e-07,0,0,0.25,0.00093767,0.52101,0.050564,71822,1,0.52848,0.52848,0.005,0.005
0.15003,0.83379,1e-12,0.042658,0.67745,0.27989,1.4111e-05,0,0,2.1168e-06,0,0,1.1766e-05,0,0,2.2837e-07,0,0,0.25,0.00093748,0.52102,0.050564,71740,1,0.53215,0.53215,0.005,0.005
0.1499,0.83392,1e-12,0.042637,0.67747,0.27989,1.4111e-05,0,0,2.1149e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093658,0.52105,0.050564,71657,1,0.53582,0.53582,0.005,0.005
0.14967,0.83414,1e-12,0.042602,0.67751,0.27989,1.4111e-05,0,0,2.1121e-06,0,0,1.1771e-05,0,0,2.2842e-07,0,0,0.25,0.00093507,0.52112,0.050564,71574,1,0.53949,0.53949,0.005,0.005
0.14945,0.83436,1e-12,0.042566,0.67754,0.27989,1.4111e-05,0,0,2.109e-06,0,0,1.1774e-05,0,0,2.2845e-07,0,0,0.25,0.00093354,0.52118,0.050564,71491,1,0.54316,0.54316,0.005,0.005
0.14924,0.83456,1e-12,0.042533,0.67757,0.27989,1.4111e-05,0,0,2.1061e-06,0,0,1.1776e-05,0,0,2.2848e-07,0,0,0.25,0.00093212,0.52124,0.050564,71408,1,0.54683,0.54683,0.005,0.005
0.14906,0.83474,1e-12,0.042504,0.6776,0.27989,1.4111e-05,0,0,2.1035e-06,0,0,1.1779e-05,0,0,2.2851e-07,0,0,0.25,0.00093089,0.52129,0.050564,71325,1,0.5505,0.5505,0.005,0.005
0.14891,0.83489,1e-12,0.042481,0.67763,0.27989,1.4111e-05,0,0,2.1014e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00092987,0.52133,0.050565,71242,1,0.55417,0.55417,0.005,0.005
0.1488,0.83501,1e-12,0.042462,0.67765,0.27989,1.4111e-05,0,0,2.0998e-06,0,0,1.1783e-05,0,0,2.2855e-07,0,0,0.25,0.00092906,0.52137,0.050565,71159,1,0.55784,0.55784,0.005,0.005
0.14871,0.8351,1e-12,0.042447,0.67766,0.27989,1.4111e-05,0,0,2.0985e-06,0,0,1.1784e-05,0,0,2.2856e-07,0,0,0.25,0.00092844,0.52139,0.050565,71076,1,0.56151,0.56151,0.005,0.005
0.14864,0.83517,1e-12,0.042436,0.67767,0.27989,1.4111e-05,0,0,2.0975e-06,0,0,1.1785e-05,0,0,2.2857e-07,0,0,0.25,0.00092797,0.52141,0.050565,70993,1,0.56518,0.56518,0.005,0.005
0.14859,0.83522,1e-12,0.042428,0.67768,0.27989,1.4111e-05,0,0,2.0967e-06,0,0,1.1786e-05,0,0,2.2858e-07,0,0,0.25,0.00092762,0.52143,0.050565,70910,1,0.56885,0.56885,0.005,0.005
0.14854,0.83526,1e-12,0.042421,0.67769,0.27989,1.4111e-05,0,0,2.0961e-06,0,0,1.1786e-05,0,0,2.2859e-07,0,0,0.25,0.00092735,0.52144,0.050565,70827,1,0.57252,0.57252,0.005,0.005
0.14851,0.83529,1e-12,0.042415,0.67769,0.27989,1.4111e-05,0,0,2.0956e-06,0,0,1.1787e-05,0,0,2.2859e-07,0,0,0.25,0.00092711,0.52145,0.050565,70744,1,0.57619,0.57619,0.005,0.005
0.14848,0.83532,1e-12,0.04241,0.6777,0.27989,1.4111e-05,0,0,2.0952e-06,0,0,1.1787e-05,0,0,2.286e-07,0,0,0.25,0.00092688,0.52146,0.050565,70662,1,0.57986,0.57986,0.005,0.005
0.14844,0.83536,1e-12,0.042405,0.6777,0.27989,1.4111e-05,0,0,2.0947e-06,0,0,1.1788e-05,0,0,2.286e-07,0,0,0.25,0.00092665,0.52147,0.050565,70579,1,0.58353,0.58353,0.005,0.005
0.14841,0.83539,1e-12,0.042399,0.67771,0.27989,1.4111e-05,0,0,2.0942e-06,0,0,1.1788e-05,0,0,2.2861e-07,0,0,0.25,0.0009264,0.52148,0.050565,70496,1,0.5872,0.5872,0.005,0.005
0.14837,0.83543,1e-12,0.042392,0.67771,0.27989,1.4111e-05,0,0,2.0936e-06,0,0,1.1789e-05,0,0,2.2862e-07,0,0,0.25,0.00092613,0.52149,0.050565,70413,1,0.59087,0.59087,0.005,0.005
0.14832,0.83547,1e-12,0.042386,0.67772,0.27989,1.4111e-05,0,0,2.093e-06,0,0,1.1789e-05,0,0,2.2862e-07,0,0,0.25,0.00092584,0.5215,0.050565,70330,1,0.59454,0.59454,0.005,0.005
0.14828,0.83552,1e-12,0.042379,0.67773,0.27989,1.4111e-05,0,0,2.0924e-06,0,0,1.179e-05,0,0,2.2863e-07,0,0,0.25,0.00092554,0.52151,0.050565,70247,1,0.59821,0.59821,0.005,0.005
0.14824,0.83556,1e-12,0.042372,0.67773,0.27989,1.4111e-05,0,0,2.0918e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.00092523,0.52153,0.050565,70164,1,0.60188,0.60188,0.005,0.005
0.14819,0.83561,1e-12,0.042365,0.67774,0.27989,1.4111e-05,0,0,2.0911e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.00092492,0.52154,0.050565,70081,1,0.60555,0.60555,0.005,0.005
0.14815,0.83565,1e-12,0.042358,0.67775,0.27989,1.4111e-05,0,0,2.0905e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092462,0.52155,0.050565,69998,1,0.60922,0.60922,0.005,0.005
0.1481,0.83569,1e-12,0.042352,0.67775,0.27989,1.4111e-05,0,0,2.0899e-06,0,0,1.1792e-05,0,0,2.2865e-07,0,0,0.25,0.00092434,0.52156,0.050565,69915,1,0.61289,0.61289,0.005,0.005
0.14807,0.83573,1e-12,0.042347,0.67776,0.27989,1.4111e-05,0,0,2.0894e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092406,0.52157,0.050565,69832,1,0.61656,0.61656,0.005,0.005
0.14803,0.83577,1e-12,0.042342,0.67777,0.27989,1.4111e-05,0,0,2.0888e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092381,0.52158,0.050565,69749,1,0.62023,0.62023,0.005,0.005
0.14799,0.8358,1e-12,0.042338,0.67777,0.27989,1.4111e-05,0,0,2.0884e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092358,0.52159,0.050564,69666,1,0.6239,0.6239,0.005,0.005
0.14797,0.83583,1e-12,0.042333,0.67778,0.27989,1.4111e-05,0,0,2.088e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092338,0.5216,0.050564,69583,1,0.62757,0.62757,0.005,0.005
0.14794,0.83586,1e-12,0.04233,0.67778,0.27989,1.4111e-05,0,0,2.0876e-06,0,0,1.1795e-05,0,0,2.2867e-07,0,0,0.25,0.0009232,0.52161,0.050564,69500,1,0.63124,0.63124,0.005,0.005
0.14792,0.83588,1e-12,0.042326,0.67778,0.27989,1.4111e-05,0,0,2.0873e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092305,0.52161,0.050564,69417,1,0.63491,0.63491,0.005,0.005
0.1479,0.8359,1e-12,0.042324,0.67778,0.27989,1.4111e-05,0,0,2.087e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092292,0.52162,0.050564,69334,1,0.63858,0.63858,0.005,0.005
0.14788,0.83591,1e-12,0.042321,0.67779,0.27989,1.4111e-05,0,0,2.0868e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092282,0.52162,0.050564,69251,1,0.64225,0.64225,0.005,0.005
0.14787,0.83592,1e-12,0.042319,0.67779,0.27989,1.4111e-05,0,0,2.0866e-06,0,0,1.1796e-05,0,0,2.2868e-07,0,0,0.25,0.00092273,0.52163,0.050564,69168,1,0.64592,0.64592,0.005,0.005
0.14786,0.83593,1e-12,0.042318,0.67779,0.27989,1.4111e-05,0,0,2.0865e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092267,0.52163,0.050564,69085,1,0.64959,0.64959,0.005,0.005
0.14785,0.83594,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0864e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092262,0.52163,0.050564,69002,1,0.65326,0.65326,0.005,0.005
0.14785,0.83595,1e-12,0.042315,0.67779,0.27989,1.4111e-05,0,0,2.0863e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092258,0.52163,0.050564,68919,1,0.65693,0.65693,0.005,0.005
0.14785,0.83595,1e-12,0.042314,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092256,0.52163,0.050564,68836,1,0.6606,0.6606,0.005,0.005
0.14784,0.83595,1e-12,0.042314,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092255,0.52163,0.050564,68753,1,0.66427,0.66427,0.005,0.005
0.14784,0.83595,1e-12,0.042313,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092254,0.52164,0.050565,68670,1,0.66794,0.66794,0.005,0.005
0.14784,0.83595,1e-12,0.042312,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092254,0.52164,0.050565,68587,1,0.67161,0.67161,0.005,0.005
0.14784,0.83595,1e-12,0.042312,0.67779,0.27989,1.4111e-05,0,0,2.0862e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092255,0.52164,0.050565,68504,1,0.67528,0.67528,0.005,0.005
0.14785,0.83594,1e-12,0.042313,0.67779,0.27989,1.4111e-05,0,0,2.0864e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092261,0.52163,0.050565,68421,1,0.67895,0.67895,0.005,0.005
0.14788,0.83592,1e-12,0.042316,0.67779,0.27989,1.4111e-05,0,0,2.0867e-06,0,0,1.1796e-05,0,0,2.2869e-07,0,0,0.25,0.00092277,0.52163,0.050565,68338,1,0.68262,0.68262,0.005,0.005
0.1479,0.83589,1e-12,0.042321,0.67779,0.27989,1.4111e-05,0,0,2.0871e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092297,0.52162,0.050565,68255,1,0.68629,0.68629,0.005,0.005
0.14793,0.83586,1e-12,0.042326,0.67778,0.27989,1.4111e-05,0,0,2.0875e-06,0,0,1.1795e-05,0,0,2.2868e-07,0,0,0.25,0.00092317,0.52161,0.050565,68172,1,0.68996,0.68996,0.005,0.005
0.14796,0.83583,1e-12,0.04233,0.67778,0.27989,1.4111e-05,0,0,2.0879e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092336,0.5216,0.050565,68089,1,0.69363,0.69363,0.005,0.005
0.14798,0.83581,1e-12,0.042333,0.67777,0.27989,1.4111e-05,0,0,2.0882e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092351,0.5216,0.050565,68006,1,0.6973,0.6973,0.005,0.005
0.148,0.8358,1e-12,0.042336,0.67777,0.27989,1.4111e-05,0,0,2.0884e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092362,0.52159,0.050565,67923,1,0.70097,0.70097,0.005,0.005
0.14801,0.83579,1e-12,0.042337,0.67777,0.27989,1.4111e-05,0,0,2.0885e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092368,0.52159,0.050565,67840,1,0.70464,0.70464,0.005,0.005
0.14801,0.83578,1e-12,0.042338,0.67777,0.27989,1.4111e-05,0,0,2.0886e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.0009237,0.52159,0.050565,67757,1,0.70831,0.70831,0.005,0.005
0.14801,0.83578,1e-12,0.042338,0.67777,0.27989,1.4111e-05,0,0,2.0886e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092371,0.52159,0.050565,67674,1,0.71198,0.71198,0.005,0.005
0.14802,0.83578,1e-12,0.042339,0.67777,0.27989,1.4111e-05,0,0,2.0888e-06,0,0,1.1794e-05,0,0,2.2867e-07,0,0,0.25,0.00092376,0.52159,0.050565,67591,1,0.71565,0.71565,0.005,0.005
0.14806,0.83573,1e-12,0.042346,0.67776,0.27989,1.4111e-05,0,0,2.0894e-06,0,0,1.1793e-05,0,0,2.2866e-07,0,0,0.25,0.00092404,0.52157,0.050565,67508,1,0.71932,0.71932,0.005,0.005
0.14817,0.83563,1e-12,0.042364,0.67774,0.27989,1.4111e-05,0,0,2.091e-06,0,0,1.1791e-05,0,0,2.2864e-07,0,0,0.25,0.00092479,0.52154,0.050565,67425,1,0.72299,0.72299,0.005,0.005
0.14834,0.83546,1e-12,0.04239,0.67772,0.27989,1.4111e-05,0,0,2.0933e-06,0,0,1.1789e-05,0,0,2.2862e-07,0,0,0.25,0.00092591,0.5215,0.050565,67342,1,0.72666,0.72666,0.005,0.005
0.14853,0.83527,1e-12,0.042421,0.67769,0.27989,1.4111e-05,0,0,2.0959e-06,0,0,1.1787e-05,0,0,2.2859e-07,0,0,0.25,0.00092722,0.52144,0.050564,67259,1,0.73033,0.73033,0.005,0.005
0.14874,0.83507,1e-12,0.042454,0.67765,0.27989,1.4111e-05,0,0,2.0989e-06,0,0,1.1784e-05,0,0,2.2856e-07,0,0,0.25,0.00092866,0.52138,0.050564,67176,1,0.734,0.734,0.005,0.005
0.14896,0.83485,1e-12,0.042489,0.67762,0.27989,1.4111e-05,0,0,2.1019e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00093014,0.52132,0.050564,67093,1,0.73767,0.73767,0.005,0.005
0.14917,0.83464,1e-12,0.042523,0.67759,0.27989,1.4111e-05,0,0,2.1048e-06,0,0,1.1778e-05,0,0,2.2849e-07,0,0,0.25,0.00093159,0.52126,0.050564,67010,1,0.74134,0.74134,0.005,0.005
0.14936,0.83445,1e-12,0.042554,0.67755,0.27989,1.4111e-05,0,0,2.1076e-06,0,0,1.1775e-05,0,0,2.2846e-07,0,0,0.25,0.00093293,0.5212,0.050564,66928,1,0.74501,0.74501,0.005,0.005
0.14953,0.83428,1e-12,0.042581,0.67753,0.27989,1.4111e-05,0,0,2.1099e-06,0,0,1.1773e-05,0,0,2.2844e-07,0,0,0.25,0.0009341,0.52115,0.050563,66845,1,0.74868,0.74868,0.005,0.005
0.14967,0.83414,1e-12,0.042603,0.67751,0.27989,1.4111e-05,0,0,2.1119e-06,0,0,1.1771e-05,0,0,2.2842e-07,0,0,0.25,0.00093504,0.52112,0.050563,66762,1,0.75235,0.75235,0.005,0.005
0.14977,0.83404,1e-12,0.04262,0.67749,0.27989,1.4111e-05,0,0,2.1133e-06,0,0,1.1769e-05,0,0,2.284e-07,0,0,0.25,0.00093574,0.52109,0.050563,66679,1,0.75602,0.75602,0.005,0.005
0.14984,0.83397,1e-12,0.04263,0.67748,0.27989,1.4111e-05,0,0,2.1143e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.0009362,0.52107,0.050563,66596,1,0.75969,0.75969,0.005,0.005
0.14988,0.83394,1e-12,0.042636,0.67747,0.27989,1.4111e-05,0,0,2.1148e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093645,0.52106,0.050563,66513,1,0.76336,0.76336,0.005,0.005
0.14989,0.83393,1e-12,0.042638,0.67747,0.27989,1.4111e-05,0,0,2.1151e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093654,0.52105,0.050563,66430,1,0.76703,0.76703,0.005,0.005
0.14989,0.83393,1e-12,0.042638,0.67747,0.27989,1.4111e-05,0,0,2.1151e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093654,0.52105,0.050563,66347,1,0.7707,0.7707,0.005,0.005
0.14986,0.83395,1e-12,0.042634,0.67748,0.27989,1.4111e-05,0,0,2.1146e-06,0,0,1.1768e-05,0,0,2.2839e-07,0,0,0.25,0.00093636,0.52106,0.050563,66264,1,0.77437,0.77437,0.005,0.005
0.14976,0.83405,1e-12,0.042617,0.67749,0.27989,1.4111e-05,0,0,2.1131e-06,0,0,1.1769e-05,0,0,2.2841e-07,0,0,0.25,0.00093566,0.52109,0.050563,66181,1,0.77804,0.77804,0.005,0.005
0.1496,0.83421,1e-12,0.042592,0.67752,0.27989,1.4111e-05,0,0,2.111e-06,0,0,1.1772e-05,0,0,2.2843e-07,0,0,0.25,0.00093456,0.52113,0.050563,66099,1,0.78171,0.78171,0.005,0.005
0.14944,0.83437,1e-12,0.042566,0.67754,0.27989,1.4111e-05,0,0,2.1087e-06,0,0,1.1774e-05,0,0,2.2845e-07,0,0,0.25,0.00093344,0.52118,0.050564,66016,1,0.78538,0.78538,0.005,0.005
0.14928,0.83453,1e-12,0.042541,0.67757,0.27989,1.4111e-05,0,0,2.1066e-06,0,0,1.1776e-05,0,0,2.2848e-07,0,0,0.25,0.00093238,0.52123,0.050564,65933,1,0.78905,0.78905,0.005,0.005
0.14914,0.83467,1e-12,0.042518,0.67759,0.27989,1.4111e-05,0,0,2.1046e-06,0,0,1.1778e-05,0,0,2.285e-07,0,0,0.25,0.0009314,0.52127,0.050564,65850,1,0.79272,0.79272,0.005,0.005
0.14901,0.83479,1e-12,0.042498,0.67761,0.27989,1.4111e-05,0,0,2.1028e-06,0,0,1.178e-05,0,0,2.2852e-07,0,0,0.25,0.00093053,0.5213,0.050564,65767,1,0.79639,0.79639,0.005,0.005
0.1489,0.8349,1e-12,0.04248,0.67763,0.27989,1.4111e-05,0,0,2.1012e-06,0,0,1.1781e-05,0,0,2.2853e-07,0,0,0.25,0.00092978,0.52133,0.050564,65684,1,0.80006,0.80006,0.005,0.005
0.14881,0.835,1e-12,0.042465,0.67764,0.27989,1.4111e-05,0,0,2.0998e-06,0,0,1.1783e-05,0,0,2.2855e-07,0,0,0.25,0.00092912,0.52136,0.050564,65601,1,0.80373,0.80373,0.005,0.005
0.14872,0.83508,1e-12,0.042452,0.67766,0.27989,1.4111e-05,0,0,2.0987e-06,0,0,1.1784e-05,0,0,2.2856e-07,0,0,0.25,0.00092856,0.52138,0.050564,65518,1,0.8074,0.8074,0.005,0.005
0.14865,0.83515,1e-12,0.042441,0.67767,0.27989,1.4111e-05,0,0,2.0977e-06,0,0,1.1785e-05,0,0,2.2857e-07,0,0,0.25,0.00092807,0.52141,0.050564,65435,1,0.81107,0.81107,0.005,0.005
0.14859,0.83521,1e-12,0.04243,0.67768,0.27989,1.4111e-05,0,0,2.0968e-06,0,0,1.1786e-05,0,0,2.2858e-07,0,0,0.25,0.00092764,0.52142,0.050564,65352,1,0.81474,0.81474,0.005,0.005
0.14853,0.83527,1e-12,0.042421,0.67769,0.27989,1.4111e-05,0,0,2.0959e-06,0,0,1.1787e-05,0,0,2.2859e-07,0,0,0.25,0.00092725,0.52144,0.050564,65269,1,0.81841,0.81841,0.005,0.005
