x, y
0.004770992366412214, 0.04951856946354883
0.01049618320610687, 0.048143053645116916
0.01431297709923664, 0.09628610729023383
0.01812977099236641, 0.13342503438789546
0.02480916030534351, 0.15543328748280605
0.030534351145038167, 0.16918844566712518
0.03625954198473282, 0.1843191196698762
0.04580152671755725, 0.20220082530949107
0.05629770992366412, 0.2173314993122421
0.07251908396946564, 0.22696011004126548
0.0782442748091603, 0.23521320495185694
0.08969465648854962, 0.23796423658872076
0.0982824427480916, 0.24621733149931224
0.10591603053435114, 0.2517193947730399
0.10782442748091603, 0.24346629986244842
0.11259541984732824, 0.2585969738651995
0.11736641221374046, 0.27097661623108665
0.13740458015267176, 0.2764786795048143
0.1479007633587786, 0.2792297111416781
0.15839694656488548, 0.2861072902338377
0.17080152671755724, 0.29160935350756534
0.1784351145038168, 0.28885832187070154
0.1898854961832061, 0.2984869325997249
0.1965648854961832, 0.312242090784044
0.20896946564885496, 0.3314993122420908
0.21851145038167938, 0.3204951856946355
0.23568702290076335, 0.33837689133425036
0.24141221374045801, 0.32737276478679506
0.2547709923664122, 0.33700137551581844
0.26526717557251905, 0.32737276478679506
0.27385496183206104, 0.343878954607978
0.28530534351145037, 0.35213204951856947
0.3015267175572519, 0.34800550206327374
0.3139312977099237, 0.3576341127922971
0.3234732824427481, 0.3108665749656121
0.32729007633587787, 0.45254470426409904
0.33396946564885494, 0.5955983493810179
0.3368320610687023, 0.7028885832187071
0.3416030534351145, 0.7565337001375516
0.3482824427480916, 0.7620357634112792
0.35209923664122134, 0.7716643741403026
0.3597328244274809, 0.7785419532324622
0.3702290076335878, 0.7730398899587345
0.3778625954198473, 0.7579092159559835
0.3864503816793893, 0.7482806052269602
0.39503816793893126, 0.7386519944979367
0.407442748091603, 0.7303988995873453
0.41221374045801523, 0.7028885832187071
0.41889312977099236, 0.6616231086657497
0.42366412213740456, 0.6217331499312242
0.42748091603053434, 0.5955983493810179
0.4312977099236641, 0.5433287482806052
0.4351145038167939, 0.4924346629986245
0.4398854961832061, 0.48418156808803303
0.4437022900763359, 0.4924346629986245
0.45038167938931295, 0.44154057771664373
0.45515267175572516, 0.4154057771664374
0.4646946564885496, 0.40852819807427787
0.4751908396946565, 0.422283356258597
0.491412213740458, 0.41815680880330125
0.5009541984732824, 0.42503438789546083
0.517175572519084, 0.4154057771664374
0.5372137404580153, 0.41815680880330125
0.5543893129770993, 0.40440165061898214
0.5591603053435115, 0.42090784044016505
0.575381679389313, 0.41127922971114167
0.5791984732824427, 0.42778541953232463
0.6068702290076335, 0.4236588720770289
0.6173664122137404, 0.4332874828060523
0.6230916030534351, 0.4442916093535076
0.6345419847328244, 0.4607977991746905
0.6498091603053435, 0.47455295735900965
0.6679389312977099, 0.47730398899587345
0.6784351145038168, 0.4621733149931224
0.6851145038167938, 0.43878954607977994
0.6956106870229007, 0.43191196698762035
0.7061068702290076, 0.422283356258597
0.724236641221374, 0.43191196698762035
0.7356870229007634, 0.4305364511691884
0.7528625954198473, 0.43191196698762035
0.7757633587786259, 0.4305364511691884
0.7853053435114503, 0.4511691884456671
0.7958015267175572, 0.4346629986244842
0.7996183206106869, 0.44291609353507566
0.8129770992366412, 0.437414030261348
0.8416030534351144, 0.44291609353507566
0.8568702290076335, 0.4401650618982118
0.866412213740458, 0.4511691884456671
0.8797709923664122, 0.4470426409903714
0.8893129770992366, 0.4511691884456671
0.9026717557251908, 0.4484181568088033
0.9179389312977099, 0.47042640990371387
0.9284351145038168, 0.48693259972489683
0.933206106870229, 0.5116918844566712
0.9389312977099237, 0.4607977991746905
0.9465648854961831, 0.4786795048143054
0.95706106870229, 0.4718019257221458
0.9656488549618321, 0.517193947730399
0.9799618320610687, 0.5887207702888583
0.9847328244274809, 0.3878954607977992
0.9895038167938931, 0.3425034387895461
0.9961832061068702, 0.44566712517193946
1, 0.4236588720770289
