TimeStep,qw_inj,qw_prod,qo_prod
1.33e+06,0.000275452,1.95916e-25,0.000275452
1.34e+06,0.000275452,1.95916e-25,0.000275452
1.35e+06,0.000275452,1.95916e-25,0.000275452
1.36e+06,0.000275452,1.95916e-25,0.000275452
1.37e+06,0.000275452,1.95916e-25,0.000275452
1.38e+06,0.000275452,1.95916e-25,0.000275452
1.39e+06,0.000275452,1.95916e-25,0.000275452
1.4e+06,0.000275452,1.95916e-25,0.000275452
1.41e+06,0.000275452,1.95916e-25,0.000275452
1.42e+06,0.000275452,1.95916e-25,0.000275452
1.43e+06,0.000275452,1.95916e-25,0.000275452
1.44e+06,0.000275452,1.95916e-25,0.000275452
1.45e+06,0.000275452,1.95916e-25,0.000275452
1.46e+06,0.000275452,1.95916e-25,0.000275452
1.47e+06,0.000275452,1.95916e-25,0.000275452
1.48e+06,0.000275452,1.95916e-25,0.000275452
1.49e+06,0.000275452,1.95916e-25,0.000275452
1.5e+06,0.000275452,1.95916e-25,0.000275452
1.51e+06,0.000275452,1.95916e-25,0.000275452
1.52e+06,0.000275452,1.95916e-25,0.000275452
1.53e+06,0.000275452,1.95916e-25,0.000275452
1.54e+06,0.000275452,1.95916e-25,0.000275452
1.55e+06,0.000275452,1.95916e-25,0.000275452
1.56e+06,0.000275452,1.95916e-25,0.000275452
1.57e+06,0.000275452,1.95916e-25,0.000275452
1.58e+06,0.000275452,1.95916e-25,0.000275452
1.59e+06,0.000275452,1.95916e-25,0.000275452
1.6e+06,0.000275452,1.95916e-25,0.000275452
1.61e+06,0.000275452,1.95916e-25,0.000275452
1.62e+06,0.000275452,1.95916e-25,0.000275452
1.63e+06,0.000275452,1.95916e-25,0.000275452
1.64e+06,0.000275452,1.95916e-25,0.000275452
1.65e+06,0.000275452,1.95916e-25,0.000275452
1.66e+06,0.000275452,1.95916e-25,0.000275452
1.67e+06,0.000275452,1.95916e-25,0.000275452
1.68e+06,0.000275452,1.95916e-25,0.000275452
1.69e+06,0.000275452,1.95916e-25,0.000275452
1.7e+06,0.000275452,1.95916e-25,0.000275452
1.71e+06,0.000275452,1.95916e-25,0.000275452
1.72e+06,0.000275452,1.95916e-25,0.000275452
1.73e+06,0.000275452,1.95916e-25,0.000275452
1.74e+06,0.000275452,1.95916e-25,0.000275452
1.75e+06,0.000275452,1.95916e-25,0.000275452
1.76e+06,0.000275452,1.95916e-25,0.000275452
1.77e+06,0.000275452,1.95916e-25,0.000275452
1.78e+06,0.000275452,1.95916e-25,0.000275452
1.79e+06,0.000275452,1.95916e-25,0.000275452
1.8e+06,0.000275452,1.95916e-25,0.000275452
1.81e+06,0.000275452,1.95916e-25,0.000275452
1.82e+06,0.000275452,1.95916e-25,0.000275452
1.83e+06,0.000275452,1.95916e-25,0.000275452
1.84e+06,0.000275452,1.95916e-25,0.000275452
1.85e+06,0.000275452,1.95916e-25,0.000275452
1.86e+06,0.000275452,1.95916e-25,0.000275452
1.87e+06,0.000275452,1.95916e-25,0.000275452
1.88e+06,0.000275452,1.95916e-25,0.000275452
1.89e+06,0.000275452,1.95916e-25,0.000275452
1.9e+06,0.000275452,1.95916e-25,0.000275452
1.91e+06,0.000275452,1.95916e-25,0.000275452
1.92e+06,0.000275452,1.95916e-25,0.000275452
1.93e+06,0.000275452,1.95916e-25,0.000275452
1.94e+06,0.000275452,1.95916e-25,0.000275452
1.95e+06,0.000275452,1.95916e-25,0.000275452
1.96e+06,0.000275452,1.95916e-25,0.000275452
1.97e+06,0.000275452,1.95916e-25,0.000275452
1.98e+06,0.000275452,1.95916e-25,0.000275452
1.99e+06,0.000275452,1.95916e-25,0.000275452
2e+06,0.000275452,1.95916e-25,0.000275452
2.01e+06,0.000275452,1.95916e-25,0.000275452
2.02e+06,0.000275452,1.95916e-25,0.000275452
2.03e+06,0.000275452,1.95916e-25,0.000275452
2.04e+06,0.000275452,1.95916e-25,0.000275452
2.05e+06,0.000275452,1.95916e-25,0.000275452
2.06e+06,0.000275452,1.95916e-25,0.000275452
2.07e+06,0.000275452,1.95916e-25,0.000275452
2.08e+06,0.000275452,1.95916e-25,0.000275452
2.09e+06,0.000275452,1.95916e-25,0.000275452
2.1e+06,0.000275452,1.95916e-25,0.000275452
2.11e+06,0.000275452,1.95916e-25,0.000275452
2.12e+06,0.000275452,1.95916e-25,0.000275452
2.13e+06,0.000275452,1.95916e-25,0.000275452
2.14e+06,0.000275452,1.95916e-25,0.000275452
2.15e+06,0.000275452,1.95916e-25,0.000275452
2.16e+06,0.000275452,1.95916e-25,0.000275452
2.17e+06,0.000275452,1.95916e-25,0.000275452
2.18e+06,0.000275452,1.95916e-25,0.000275452
2.19e+06,0.000275452,1.95916e-25,0.000275452
2.2e+06,0.000275452,1.95916e-25,0.000275452
2.21e+06,0.000275452,1.95916e-25,0.000275452
2.22e+06,0.000275452,1.95916e-25,0.000275452
2.23e+06,0.000275452,1.95916e-25,0.000275452
2.24e+06,0.000275452,1.95916e-25,0.000275452
2.25e+06,0.000275452,1.95916e-25,0.000275452
2.26e+06,0.000275452,1.95916e-25,0.000275452
2.27e+06,0.000275452,1.95916e-25,0.000275452
2.28e+06,0.000275452,1.95916e-25,0.000275452
2.29e+06,0.000275452,1.95916e-25,0.000275452
2.3e+06,0.000275452,1.95916e-25,0.000275452
2.31e+06,0.000275452,1.95916e-25,0.000275452
2.32e+06,0.000275452,1.95916e-25,0.000275452
2.33e+06,0.000275452,1.95916e-25,0.000275452
2.34e+06,0.000275452,1.95916e-25,0.000275452
2.35e+06,0.000275452,1.95916e-25,0.000275452
2.36e+06,0.000275452,1.95916e-25,0.000275452
2.37e+06,0.000275452,1.95916e-25,0.000275452
2.38e+06,0.000275452,1.95916e-25,0.000275452
2.39e+06,0.000275452,1.95916e-25,0.000275452
2.4e+06,0.000275452,1.95916e-25,0.000275452
2.41e+06,0.000275452,1.95916e-25,0.000275452
2.42e+06,0.000275452,1.95916e-25,0.000275452
2.43e+06,0.000275452,1.95916e-25,0.000275452
2.44e+06,0.000275452,1.95916e-25,0.000275452
2.45e+06,0.000275452,1.95916e-25,0.000275452
2.46e+06,0.000275452,1.95916e-25,0.000275452
2.47e+06,0.000275452,1.95916e-25,0.000275452
2.48e+06,0.000275452,1.95916e-25,0.000275452
2.49e+06,0.000275452,1.95916e-25,0.000275452
2.5e+06,0.000275452,1.95916e-25,0.000275452
2.51e+06,0.000275452,1.95916e-25,0.000275452
2.52e+06,0.000275452,1.95916e-25,0.000275452
2.53e+06,0.000275452,1.95916e-25,0.000275452
2.54e+06,0.000275452,1.95916e-25,0.000275452
2.55e+06,0.000275452,1.95916e-25,0.000275452
2.56e+06,0.000275452,1.95916e-25,0.000275452
2.57e+06,0.000275452,1.95916e-25,0.000275452
2.58e+06,0.000275452,1.95916e-25,0.000275452
2.59e+06,0.000275452,1.95916e-25,0.000275452
2.6e+06,0.000275452,1.95916e-25,0.000275452
2.61e+06,0.000275452,1.95916e-25,0.000275452
2.62e+06,0.000275452,1.95916e-25,0.000275452
2.63e+06,0.000275452,1.95916e-25,0.000275452
2.64e+06,0.000275452,1.95916e-25,0.000275452
