0.0013477088948787063, 0.9985855728429986
0.01752021563342318, 0.9985855728429986
0.04177897574123989, 0.9971711456859972
0.07816711590296496, 0.9971711456859972
0.1078167115902965, 0.9971711456859972
0.13881401617250674, 0.9957567185289958
0.15902964959568733, 0.9971711456859972
0.16442048517520216, 0.9872701555869873
0.16442048517520216, 0.9674681753889675
0.16711590296495957, 0.942008486562942
0.16711590296495957, 0.9165487977369166
0.169811320754717, 0.8826025459688827
0.1725067385444744, 0.8486562942008486
0.1752021563342318, 0.8118811881188119
0.17789757412398924, 0.7623762376237624
0.18194070080862534, 0.7185289957567186
0.18598382749326148, 0.6605374823196606
0.1940700808625337, 0.5983026874115983
0.20215633423180593, 0.5162659123055163
0.2129380053908356, 0.45403111739745405
0.22371967654986524, 0.38896746817538896
0.23989218328840972, 0.32390381895332393
0.2574123989218329, 0.27157001414427157
0.2803234501347709, 0.2164073550212164
0.30458221024258764, 0.1753889674681754
0.3247978436657682, 0.1485148514851485
0.35714285714285715, 0.11881188118811882
0.39622641509433965, 0.09335219236209336
0.431266846361186, 0.07496463932107497
0.48247978436657685, 0.05940594059405941
0.5336927223719676, 0.04667609618104668
0.6051212938005391, 0.033946251768033946
0.6805929919137467, 0.02545968882602546
0.7520215633423181, 0.018387553041018388
0.8180592991913747, 0.01272984441301273
0.8935309973045823, 0.007072135785007073
0.995956873315364, 0.0014144271570014145
