Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.35,1.4675,0.0576,0.09232,0.16642,0.16655,0.3,308.94,308.94,0.3509,0.35058,-2.0367,1,0.68141,1,-9.3663e-13,0,0.46596,308.94,0.48268,0.48287,1,0.444,0.444,0.001,0
0.35,1.4725,0.0576,0.091125,0.16534,0.16548,0.3,308.24,308.24,0.3535,0.35317,-2.0367,1,0.67912,1,2.5067e-13,0,0.46304,308.24,0.48116,0.48135,1,0.448,0.448,0.001,0
0.35,1.4775,0.0576,0.089888,0.16421,0.16436,0.3,307.53,307.53,0.35615,0.35582,-2.0367,1,0.67683,1,1.2513e-13,0,0.46009,307.53,0.47963,0.47982,1,0.452,0.452,0.001,0
0.35,1.4826,0.0576,0.0886,0.16303,0.16318,0.3,306.82,306.82,0.35889,0.35855,-2.0367,1,0.67451,1,8.4423e-14,0,0.45711,306.82,0.47807,0.47827,1,0.456,0.456,0.001,0
0.35,1.4877,0.0576,0.08725,0.16179,0.16195,0.3,306.1,306.1,0.36173,0.36137,-2.0367,1,0.67217,1,-2.9023e-13,0,0.45407,306.1,0.47648,0.47668,1,0.46,0.46,0.001,0
0.35,1.493,0.0576,0.085818,0.16045,0.16062,0.3,305.37,305.37,0.3647,0.36432,-2.0367,1,0.66978,1,-2.0458e-13,0,0.45096,305.37,0.47485,0.47505,1,0.464,0.464,0.001,0
0.35,1.4985,0.0576,0.084277,0.15901,0.15919,0.3,304.64,304.64,0.36785,0.36745,-2.0367,1,0.66732,1,2.88e-13,0,0.44773,304.64,0.47315,0.47336,1,0.468,0.468,0.001,0
0.35,1.5043,0.0576,0.082578,0.1574,0.1576,0.3,303.9,303.9,0.37126,0.37082,-2.0367,1,0.66475,1,4.384e-13,0,0.44434,303.9,0.47135,0.47158,1,0.472,0.472,0.001,0
0.35,1.5106,0.0576,0.080628,0.15553,0.15577,0.3,303.15,303.15,0.37508,0.37459,-2.0367,1,0.66197,1,-5.9123e-13,0,0.44065,303.15,0.46939,0.46964,1,0.476,0.476,0.001,0
0.35,1.5179,0.0576,0.078228,0.15319,0.15351,0.3,302.39,302.39,0.37966,0.37906,-2.0367,1,0.65882,1,4.6273e-13,0,0.43644,302.39,0.46714,0.46744,1,0.48,0.48,0.001,0
0.35,1.5269,0.0576,0.074861,0.14986,0.15033,0.3,301.62,301.62,0.38582,0.38498,-2.0367,1,0.6549,1,4.9182e-13,0,0.43118,301.62,0.46432,0.4647,1,0.484,0.484,0.001,0
0.35,1.5397,0.0576,0.068944,0.14382,0.14472,0.3,300.82,300.82,0.39582,0.39438,-2.0367,1,0.64948,1,3.9722e-14,0,0.42386,300.82,0.46036,0.4609,1,0.488,0.488,0.001,0
0.35,1.5544,0.0576,0.056913,0.13067,0.13242,0.3,299.98,299.98,0.41363,0.41166,-2.0367,1,0.64333,1,-2.7533e-13,0,0.41533,299.98,0.4557,0.45592,1,0.492,0.492,0.001,0
0.35,1.5558,0.0576,0.051141,0.12386,0.12414,0.3,299.11,299.11,0.42094,0.42066,-2.0367,1,0.64274,1,1.9521e-13,0,0.4144,299.11,0.45519,0.4552,1,0.496,0.496,0.001,0
0.35,1.5558,0.0576,0.05037,0.12293,0.12296,0.3,298.23,298.23,0.42189,0.42186,-2.0367,1,0.64274,1,1.7347e-15,0,0.41437,298.23,0.45518,0.45518,1,0.5,0.5,0.001,0
0.35,1.5558,0.0576,0.05028,0.12282,0.12282,0.3,297.36,297.36,0.422,0.422,-2.0367,1,0.64274,1,4.0696e-13,0,0.41438,297.36,0.45518,0.45518,1,0.504,0.504,0.001,0
0.35,1.5558,0.0576,0.05027,0.1228,0.1228,0.3,296.48,296.48,0.42202,0.42202,-2.0367,1,0.64274,1,6.5512e-14,0,0.41438,296.48,0.45518,0.45518,1,0.508,0.508,0.001,0
0.35,1.5558,0.0576,0.050269,0.1228,0.1228,0.3,295.6,295.6,0.42201,0.42201,-2.0367,1,0.64275,1,-2.0868e-13,0,0.41438,295.6,0.45518,0.45518,1,0.512,0.512,0.001,0
0.35,1.5558,0.0576,0.05027,0.1228,0.1228,0.3,294.73,294.73,0.42201,0.42201,-2.0367,1,0.64275,1,-6.5513e-14,0,0.41438,294.73,0.45518,0.45518,1,0.516,0.516,0.001,0
0.35,1.5558,0.0576,0.05027,0.12281,0.12281,0.3,293.85,293.85,0.42201,0.42201,-2.0367,1,0.64275,1,1.7159e-13,0,0.41439,293.85,0.45519,0.45518,1,0.52,0.52,0.001,0
0.35,1.5558,0.0576,0.05027,0.12281,0.12281,0.3,292.97,292.97,0.42201,0.42201,-2.0367,1,0.64275,1,2.0001e-13,0,0.41439,292.97,0.45519,0.45519,1,0.524,0.524,0.001,0
0.35,1.5558,0.0576,0.05027,0.1228,0.12281,0.3,292.09,292.09,0.42201,0.42201,-2.0367,1,0.64275,1,3.2237e-13,0,0.41439,292.09,0.45519,0.45519,1,0.528,0.528,0.001,0
0.35,1.5558,0.0576,0.05027,0.1228,0.1228,0.3,291.22,291.22,0.422,0.422,-2.0367,1,0.64276,1,3.7161e-13,0,0.4144,291.22,0.45519,0.45519,1,0.532,0.532,0.001,0
0.35,1.5558,0.0576,0.05027,0.12281,0.1228,0.3,290.34,290.34,0.42201,0.42201,-2.0367,1,0.64275,1,-1.9827e-13,0,0.41439,290.34,0.45519,0.45519,1,0.536,0.536,0.001,0
0.35,1.5563,0.0576,0.050309,0.12285,0.12284,0.3,289.46,289.46,0.42217,0.42213,-2.0367,1,0.64254,1,6.3579e-13,0,0.414,289.46,0.45497,0.45503,1,0.54,0.54,0.001,0
0.35,1.5803,0.0576,0.052193,0.12513,0.12458,0.3,288.56,288.56,0.43013,0.4282,-2.0367,1,0.63279,1,4.7359e-13,0,0.39558,288.56,0.44474,0.44722,1,0.544,0.544,0.001,0
0.35,1.446,0.0576,0.14745,0.21032,0.20904,0.3,287.21,287.21,0.73333,0.72871,-2.0367,1,0.69157,1,-7.7594e-14,0,0.0063514,287.21,0.056353,0.062246,1,0.548,0.548,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,285.78,285.78,0.73821,0.73821,-2.0367,1,0.69933,1,4.3136e-14,0,0.0050225,285.78,0.050113,0.050113,1,0.552,0.552,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,284.34,284.34,0.73821,0.73821,-2.0367,1,0.69933,1,1.1727e-13,0,0.0050225,284.34,0.050112,0.050112,1,0.556,0.556,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,282.91,282.91,0.73821,0.73821,-2.0367,1,0.69933,1,-5.3545e-14,0,0.0050225,282.91,0.050112,0.050112,1,0.56,0.56,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,281.47,281.47,0.73821,0.73821,-2.0367,1,0.69933,1,2.1568e-14,0,0.0050225,281.47,0.050112,0.050112,1,0.564,0.564,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,280.04,280.04,0.73821,0.73821,-2.0367,1,0.69933,1,1.8197e-13,0,0.0050225,280.04,0.050112,0.050112,1,0.568,0.568,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,278.6,278.6,0.73821,0.73821,-2.0367,1,0.69933,1,-4.1401e-14,0,0.0050225,278.6,0.050112,0.050112,1,0.572,0.572,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,277.17,277.17,0.73821,0.73821,-2.0367,1,0.69933,1,-2.2511e-13,0,0.0050225,277.17,0.050112,0.050112,1,0.576,0.576,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,275.74,275.74,0.73821,0.73821,-2.0367,1,0.69933,1,4.4871e-14,0,0.0050225,275.74,0.050112,0.050112,1,0.58,0.58,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,274.3,274.3,0.73821,0.73821,-2.0367,1,0.69933,1,1.9833e-14,0,0.0050225,274.3,0.050112,0.050112,1,0.584,0.584,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,272.87,272.87,0.73821,0.73821,-2.0367,1,0.69933,1,-5.7766e-14,0,0.0050225,272.87,0.050112,0.050112,1,0.588,0.588,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,271.43,271.43,0.73821,0.73821,-2.0367,1,0.69933,1,1.0264e-13,0,0.0050225,271.43,0.050112,0.050112,1,0.592,0.592,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,270,270,0.73821,0.73821,-2.0367,1,0.69933,1,2.613e-13,0,0.0050225,270,0.050112,0.050112,1,0.596,0.596,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,268.56,268.56,0.73821,0.73821,-2.0367,1,0.69933,1,-1.3189e-13,0,0.0050225,268.56,0.050112,0.050112,1,0.6,0.6,0.001,0
0.35,1.4299,0.0576,0.14935,0.21168,0.21168,0.3,267.13,267.13,0.73821,0.73821,-2.0367,1,0.69933,1,-2.6772e-14,0,0.0050225,267.13,0.050112,0.050112,1,0.604,0.604,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,265.69,265.69,0.73821,0.73821,-2.0367,1,0.69933,1,2.4147e-13,0,0.0050225,265.69,0.050112,0.050112,1,0.608,0.608,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,264.26,264.26,0.73821,0.73821,-2.0367,1,0.69933,1,1.8197e-13,0,0.0050225,264.26,0.050113,0.050113,1,0.612,0.612,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,262.82,262.82,0.73821,0.73821,-2.0367,1,0.69933,1,-9.9167e-14,0,0.0050225,262.82,0.050112,0.050112,1,0.616,0.616,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,261.39,261.39,0.73821,0.73821,-2.0367,1,0.69933,1,1.3883e-13,0,0.0050225,261.39,0.050112,0.050112,1,0.62,0.62,0.001,0
0.35,1.4299,0.0576,0.14936,0.21168,0.21168,0.3,259.95,259.95,0.73821,0.73821,-2.0367,1,0.69933,1,1.8197e-13,0,0.0050225,259.95,0.050112,0.050112,1,0.624,0.624,0.001,0
0.35,1.4299,0.0576,0.14934,0.21167,0.21167,0.3,258.52,258.52,0.73822,0.73822,-2.0367,1,0.69934,1,-1.9135e-13,0,0.0050225,258.52,0.050112,0.050112,1,0.628,0.628,0.001,0
0.35,1.4299,0.0576,0.14906,0.21147,0.21151,0.3,257.08,257.08,0.73842,0.73838,-2.0367,1,0.69935,1,2.6639e-14,0,0.0050225,257.08,0.050112,0.050112,1,0.632,0.632,0.001,0
0.35,1.429,0.0576,0.1419,0.20633,0.20748,0.3,255.57,255.57,0.74356,0.74241,-2.0367,1,0.69981,1,-1.0472e-13,0,0.0050224,255.57,0.050112,0.050112,1,0.636,0.636,0.001,0
0.35,1.397,0.0576,0.08243,0.15725,0.16061,0.3,253.25,253.25,0.79272,0.78935,-2.0367,1,0.71584,1,-1.9299e-13,0,0.0050055,253.25,0.050028,0.050039,1,0.64,0.64,0.001,0
0.35,1.389,0.0576,0.075114,0.15011,0.15017,0.3,250.46,250.46,0.79989,0.79983,-2.0367,1,0.71993,1,-3.1683e-14,0,0.0050001,250.46,0.05,0.050001,1,0.644,0.644,0.001,0
0.35,1.3889,0.0576,0.075002,0.15,0.15,0.3,247.65,247.65,0.8,0.8,-2.0367,1,0.72,1,1.4864e-13,0,0.005,247.65,0.05,0.05,1,0.648,0.648,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,244.84,244.84,0.8,0.8,-2.0367,1,0.72,1,-4.2077e-14,0,0.005,244.84,0.05,0.05,1,0.652,0.652,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,242.03,242.03,0.8,0.8,-2.0367,1,0.72,1,1.0408e-14,0,0.005,242.03,0.05,0.05,1,0.656,0.656,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,239.22,239.22,0.8,0.8,-2.0367,1,0.72,1,6.7667e-14,0,0.005,239.22,0.05,0.05,1,0.66,0.66,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,236.41,236.41,0.8,0.8,-2.0367,1,0.72,1,-2.5303e-14,0,0.005,236.41,0.05,0.05,1,0.664,0.664,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,233.6,233.6,0.8,0.8,-2.0367,1,0.72,1,1.6773e-14,0,0.005,233.6,0.05,0.05,1,0.668,0.668,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,230.79,230.79,0.8,0.8,-2.0367,1,0.72,1,8.5301e-15,0,0.005,230.79,0.05,0.05,1,0.672,0.672,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,227.98,227.98,0.8,0.8,-2.0367,1,0.72,1,0,0,0.005,227.98,0.05,0.05,1,0.676,0.676,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,225.16,225.16,0.8,0.8,-2.0367,1,0.72,1,3.2242e-14,0,0.005,225.16,0.05,0.05,1,0.68,0.68,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,222.35,222.35,0.8,0.8,-2.0367,1,0.72,1,5.4076e-14,0,0.005,222.35,0.05,0.05,1,0.684,0.684,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,219.54,219.54,0.8,0.8,-2.0367,1,0.72,1,-5.9137e-14,0,0.005,219.54,0.05,0.05,1,0.688,0.688,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,216.73,216.73,0.8,0.8,-2.0367,1,0.72,1,4.2364e-14,0,0.005,216.73,0.05,0.05,1,0.692,0.692,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,213.92,213.92,0.8,0.8,-2.0367,1,0.72,1,2.0243e-14,0,0.005,213.92,0.05,0.05,1,0.696,0.696,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,211.11,211.11,0.8,0.8,-2.0367,1,0.72,1,4.2077e-14,0,0.005,211.11,0.05,0.05,1,0.7,0.7,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,208.3,208.3,0.8,0.8,-2.0367,1,0.72,1,2.7182e-14,0,0.005,208.3,0.05,0.05,1,0.704,0.704,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,205.49,205.49,0.8,0.8,-2.0367,1,0.72,1,-3.0364e-14,0,0.005,205.49,0.05,0.05,1,0.708,0.708,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,202.68,202.68,0.8,0.8,-2.0367,1,0.72,1,2.8954e-15,0,0.005,202.68,0.05,0.05,1,0.712,0.712,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,199.87,199.87,0.8,0.8,-2.0367,1,0.72,1,-1.1713e-14,0,0.005,199.87,0.05,0.05,1,0.716,0.716,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,197.06,197.06,0.8,0.8,-2.0367,1,0.72,1,-1.164e-13,0,0.005,197.06,0.05,0.05,1,0.72,0.72,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,194.25,194.25,0.8,0.8,-2.0367,1,0.72,1,-1.706e-14,0,0.005,194.25,0.05,0.05,1,0.724,0.724,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,191.44,191.44,0.8,0.8,-2.0367,1,0.72,1,3.4694e-15,0,0.005,191.44,0.05,0.05,1,0.728,0.728,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,188.63,188.63,0.8,0.8,-2.0367,1,0.72,1,1.1713e-14,0,0.005,188.63,0.05,0.05,1,0.732,0.732,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,185.82,185.82,0.8,0.8,-2.0367,1,0.72,1,-1.2e-14,0,0.005,185.82,0.05,0.05,1,0.736,0.736,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,183.01,183.01,0.8,0.8,-2.0367,1,0.72,1,-5.0607e-14,0,0.005,183.01,0.05,0.05,1,0.74,0.74,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,180.2,180.2,0.8,0.8,-2.0367,1,0.72,1,1.1713e-14,0,0.005,180.2,0.05,0.05,1,0.744,0.744,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,177.39,177.39,0.8,0.8,-2.0367,1,0.72,1,-6.2319e-14,0,0.005,177.39,0.05,0.05,1,0.748,0.748,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,174.58,174.58,0.8,0.8,-2.0367,1,0.72,1,-2.5303e-14,0,0.005,174.58,0.05,0.05,1,0.752,0.752,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,171.77,171.77,0.8,0.8,-2.0367,1,0.72,1,-6.4197e-14,0,0.005,171.77,0.05,0.05,1,0.756,0.756,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,168.96,168.96,0.8,0.8,-2.0367,1,0.72,1,3.3833e-14,0,0.005,168.96,0.05,0.05,1,0.76,0.76,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,166.15,166.15,0.8,0.8,-2.0367,1,0.72,1,-3.7565e-15,0,0.005,166.15,0.05,0.05,1,0.764,0.764,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,163.33,163.33,0.8,0.8,-2.0367,1,0.72,1,8.2431e-15,0,0.005,163.33,0.05,0.05,1,0.768,0.768,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,160.52,160.52,0.8,0.8,-2.0367,1,0.72,1,-1.6773e-14,0,0.005,160.52,0.05,0.05,1,0.772,0.772,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,157.71,157.71,0.8,0.8,-2.0367,1,0.72,1,2.3138e-14,0,0.005,157.71,0.05,0.05,1,0.776,0.776,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,154.9,154.9,0.8,0.8,-2.0367,1,0.72,1,-1.706e-14,0,0.005,154.9,0.05,0.05,1,0.78,0.78,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,152.09,152.09,0.8,0.8,-2.0367,1,0.72,1,1.5182e-14,0,0.005,152.09,0.05,0.05,1,0.784,0.784,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,149.28,149.28,0.8,0.8,-2.0367,1,0.72,1,8.7622e-14,0,0.005,149.28,0.05,0.05,1,0.788,0.788,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,146.47,146.47,0.8,0.8,-2.0367,1,0.72,1,4.3955e-14,0,0.005,146.47,0.05,0.05,1,0.792,0.792,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,143.66,143.66,0.8,0.8,-2.0367,1,0.72,1,1.5182e-14,0,0.005,143.66,0.05,0.05,1,0.796,0.796,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,140.85,140.85,0.8,0.8,-2.0367,1,0.72,1,7.4032e-14,0,0.005,140.85,0.05,0.05,1,0.8,0.8,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,138.04,138.04,0.8,0.8,-2.0367,1,0.72,1,-7.7501e-14,0,0.005,138.04,0.05,0.05,1,0.804,0.804,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,135.23,135.23,0.8,0.8,-2.0367,1,0.72,1,1.5912e-15,0,0.005,135.23,0.05,0.05,1,0.808,0.808,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,132.42,132.42,0.8,0.8,-2.0367,1,0.72,1,3.1824e-15,0,0.005,132.42,0.05,0.05,1,0.812,0.812,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,129.61,129.61,0.8,0.8,-2.0367,1,0.72,1,3.0364e-14,0,0.005,129.61,0.05,0.05,1,0.816,0.816,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,126.8,126.8,0.8,0.8,-2.0367,1,0.72,1,-4.3955e-14,0,0.005,126.8,0.05,0.05,1,0.82,0.82,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,123.99,123.99,0.8,0.8,-2.0367,1,0.72,1,2.1182e-14,0,0.005,123.99,0.05,0.05,1,0.824,0.824,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,121.18,121.18,0.8,0.8,-2.0367,1,0.72,1,6.3649e-15,0,0.005,121.18,0.05,0.05,1,0.828,0.828,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,118.37,118.37,0.8,0.8,-2.0367,1,0.72,1,-9.4692e-15,0,0.005,118.37,0.05,0.05,1,0.832,0.832,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,115.56,115.56,0.8,0.8,-2.0367,1,0.72,1,2.6242e-14,0,0.005,115.56,0.05,0.05,1,0.836,0.836,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,112.75,112.75,0.8,0.8,-2.0367,1,0.72,1,-6.8319e-14,0,0.005,112.75,0.05,0.05,1,0.84,0.84,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,109.94,109.94,0.8,0.8,-2.0367,1,0.72,1,-6.521e-16,0,0.005,109.94,0.05,0.05,1,0.844,0.844,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,107.13,107.13,0.8,0.8,-2.0367,1,0.72,1,1.106e-14,0,0.005,107.13,0.05,0.05,1,0.848,0.848,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,104.31,104.31,0.8,0.8,-2.0367,1,0.72,1,-5.4076e-14,0,0.005,104.31,0.05,0.05,1,0.852,0.852,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,101.5,101.5,0.8,0.8,-2.0367,1,0.72,1,-5.7128e-15,0,0.005,101.5,0.05,0.05,1,0.856,0.856,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,98.694,98.694,0.8,0.8,-2.0367,1,0.72,1,2.5303e-14,0,0.005,98.694,0.05,0.05,1,0.86,0.86,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,95.884,95.884,0.8,0.8,-2.0367,1,0.72,1,-1.106e-14,0,0.005,95.884,0.05,0.05,1,0.864,0.864,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,93.073,93.073,0.8,0.8,-2.0367,1,0.72,1,-9.1822e-15,0,0.005,93.073,0.05,0.05,1,0.868,0.868,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,90.263,90.263,0.8,0.8,-2.0367,1,0.72,1,-3.4199e-14,0,0.005,90.263,0.05,0.05,1,0.872,0.872,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,87.452,87.452,0.8,0.8,-2.0367,1,0.72,1,4.1215e-15,0,0.005,87.452,0.05,0.05,1,0.876,0.876,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,84.642,84.642,0.8,0.8,-2.0367,1,0.72,1,-1.4243e-14,0,0.005,84.642,0.05,0.05,1,0.88,0.88,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,81.831,81.831,0.8,0.8,-2.0367,1,0.72,1,-3.1668e-14,0,0.005,81.831,0.05,0.05,1,0.884,0.884,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,79.021,79.021,0.8,0.8,-2.0367,1,0.72,1,-8.2431e-15,0,0.005,79.021,0.05,0.05,1,0.888,0.888,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,76.21,76.21,0.8,0.8,-2.0367,1,0.72,1,2.1182e-14,0,0.005,76.21,0.05,0.05,1,0.892,0.892,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,73.4,73.4,0.8,0.8,-2.0367,1,0.72,1,-1.9956e-14,0,0.005,73.4,0.05,0.05,1,0.896,0.896,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,70.589,70.589,0.8,0.8,-2.0367,1,0.72,1,1.706e-14,0,0.005,70.589,0.05,0.05,1,0.9,0.9,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,67.779,67.779,0.8,0.8,-2.0367,1,0.72,1,-2.5303e-14,0,0.005,67.779,0.05,0.05,1,0.904,0.904,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,64.968,64.968,0.8,0.8,-2.0367,1,0.72,1,-8.5301e-15,0,0.005,64.968,0.05,0.05,1,0.908,0.908,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,62.158,62.158,0.8,0.8,-2.0367,1,0.72,1,-5.3867e-15,0,0.005,62.158,0.05,0.05,1,0.912,0.912,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,59.348,59.348,0.8,0.8,-2.0367,1,0.72,1,-1.0121e-14,0,0.005,59.348,0.05,0.05,1,0.916,0.916,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,56.537,56.537,0.8,0.8,-2.0367,1,0.72,1,-1.963e-14,0,0.005,56.537,0.05,0.05,1,0.92,0.92,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,53.727,53.727,0.8,0.8,-2.0367,1,0.72,1,9.7953e-15,0,0.005,53.727,0.05,0.05,1,0.924,0.924,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,50.916,50.916,0.8,0.8,-2.0367,1,0.72,1,-1.106e-14,0,0.005,50.916,0.05,0.05,1,0.928,0.928,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,48.106,48.106,0.8,0.8,-2.0367,1,0.72,1,-2.5955e-14,0,0.005,48.106,0.05,0.05,1,0.932,0.932,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,45.295,45.295,0.8,0.8,-2.0367,1,0.72,1,-1.0121e-14,0,0.005,45.295,0.05,0.05,1,0.936,0.936,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,42.485,42.485,0.8,0.8,-2.0367,1,0.72,1,-2.3712e-14,0,0.005,42.485,0.05,0.05,1,0.94,0.94,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,39.674,39.674,0.8,0.8,-2.0367,1,0.72,1,9.7953e-15,0,0.005,39.674,0.05,0.05,1,0.944,0.944,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,36.864,36.864,0.8,0.8,-2.0367,1,0.72,1,-3.8345e-15,0,0.005,36.864,0.05,0.05,1,0.948,0.948,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,34.053,34.053,0.8,0.8,-2.0367,1,0.72,1,6.9389e-15,0,0.005,34.053,0.05,0.05,1,0.952,0.952,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,31.243,31.243,0.8,0.8,-2.0367,1,0.72,1,9.3912e-16,0,0.005,31.243,0.05,0.05,1,0.956,0.956,0.001,0
0.35,1.3889,0.0576,0.075,0.15,0.15,0.3,28.433,28.433,0.8,0.8,-2.0367,1,0.72,1,0,0,0.005,28.433,0.05,0.05,1,0.96,0.96,0.001,0
