"Fa","Fb","K","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.9826,0.0034321,1e-12,0.18798,0.21104,0.60098,1.4111e-05,0,0,1.3866e-05,0,0,4.8346e-08,0,0,1.9682e-07,0,0,0.25,0.055228,0.019265,0.39217,1.6428e+05,1,0.0367,0.0367,0.005,0.005
0.98121,0.0037121,1e-12,0.18244,0.21216,0.6054,1.4111e-05,0,0,1.3846e-05,0,0,5.2306e-08,0,0,2.124e-07,0,0,0.25,0.052015,0.019657,0.39912,1.6427e+05,1,0.04037,0.04037,0.005,0.005
0.97986,0.0039862,1e-12,0.17749,0.21317,0.60934,1.4111e-05,0,0,1.3827e-05,0,0,5.6182e-08,0,0,2.2762e-07,0,0,0.25,0.049232,0.02001,0.40537,1.6426e+05,1,0.04404,0.04404,0.005,0.005
0.97854,0.0042551,1e-12,0.17304,0.21407,0.61289,1.4111e-05,0,0,1.3808e-05,0,0,5.9982e-08,0,0,2.4253e-07,0,0,0.25,0.046791,0.020331,0.41104,1.6425e+05,1,0.04771,0.04771,0.005,0.005
0.97724,0.0045191,1e-12,0.169,0.21489,0.61611,1.4111e-05,0,0,1.379e-05,0,0,6.3713e-08,0,0,2.5714e-07,0,0,0.25,0.04463,0.020625,0.41621,1.6424e+05,1,0.05138,0.05138,0.005,0.005
0.97597,0.0047787,1e-12,0.1653,0.21564,0.61905,1.4111e-05,0,0,1.3772e-05,0,0,6.738e-08,0,0,2.7149e-07,0,0,0.25,0.0427,0.020896,0.42097,1.6423e+05,1,0.05505,0.05505,0.005,0.005
0.97471,0.0050342,1e-12,0.16191,0.21633,0.62176,1.4111e-05,0,0,1.3754e-05,0,0,7.0989e-08,0,0,2.8559e-07,0,0,0.25,0.040964,0.021146,0.42537,1.6422e+05,1,0.05872,0.05872,0.005,0.005
0.97348,0.0052858,1e-12,0.15877,0.21697,0.62426,1.4111e-05,0,0,1.3737e-05,0,0,7.4543e-08,0,0,2.9947e-07,0,0,0.25,0.039391,0.021379,0.42945,1.642e+05,1,0.06239,0.06239,0.005,0.005
0.97226,0.0055339,1e-12,0.15586,0.21757,0.62657,1.4111e-05,0,0,1.372e-05,0,0,7.8047e-08,0,0,3.1313e-07,0,0,0.25,0.037959,0.021597,0.43325,1.6419e+05,1,0.06606,0.06606,0.005,0.005
0.97107,0.0057786,1e-12,0.15315,0.21812,0.62873,1.4111e-05,0,0,1.3703e-05,0,0,8.1503e-08,0,0,3.266e-07,0,0,0.25,0.036648,0.021801,0.43681,1.6418e+05,1,0.06973,0.06973,0.005,0.005
0.96988,0.0060202,1e-12,0.15061,0.21864,0.63075,1.4111e-05,0,0,1.3686e-05,0,0,8.4914e-08,0,0,3.3989e-07,0,0,0.25,0.035443,0.021993,0.44016,1.6416e+05,1,0.0734,0.0734,0.005,0.005
0.96872,0.0062589,1e-12,0.14822,0.21913,0.63265,1.4111e-05,0,0,1.367e-05,0,0,8.8284e-08,0,0,3.53e-07,0,0,0.25,0.03433,0.022174,0.44331,1.6415e+05,1,0.07707,0.07707,0.005,0.005
0.96756,0.0064947,1e-12,0.14598,0.21959,0.63444,1.4111e-05,0,0,1.3653e-05,0,0,9.1614e-08,0,0,3.6595e-07,0,0,0.25,0.033298,0.022345,0.44629,1.6413e+05,1,0.08074,0.08074,0.005,0.005
0.96642,0.0067279,1e-12,0.14386,0.22002,0.63612,1.4111e-05,0,0,1.3637e-05,0,0,9.4906e-08,0,0,3.7875e-07,0,0,0.25,0.032338,0.022507,0.44911,1.6412e+05,1,0.08441,0.08441,0.005,0.005
0.9653,0.0069586,1e-12,0.14185,0.22043,0.63772,1.4111e-05,0,0,1.3621e-05,0,0,9.8163e-08,0,0,3.914e-07,0,0,0.25,0.031443,0.022662,0.45178,1.641e+05,1,0.08808,0.08808,0.005,0.005
0.96418,0.007187,1e-12,0.13995,0.22082,0.63923,1.4111e-05,0,0,1.3606e-05,0,0,1.0139e-07,0,0,4.0391e-07,0,0,0.25,0.030605,0.022808,0.45432,1.6409e+05,1,0.09175,0.09175,0.005,0.005
0.96308,0.007413,1e-12,0.13814,0.22119,0.64067,1.4111e-05,0,0,1.359e-05,0,0,1.0458e-07,0,0,4.1629e-07,0,0,0.25,0.02982,0.022948,0.45675,1.6407e+05,1,0.09542,0.09542,0.005,0.005
0.96199,0.0076369,1e-12,0.13642,0.22154,0.64203,1.4111e-05,0,0,1.3575e-05,0,0,1.0774e-07,0,0,4.2855e-07,0,0,0.25,0.029081,0.023082,0.45907,1.6405e+05,1,0.09909,0.09909,0.005,0.005
0.9609,0.0078588,1e-12,0.13478,0.22188,0.64334,1.4111e-05,0,0,1.3559e-05,0,0,1.1087e-07,0,0,4.4068e-07,0,0,0.25,0.028384,0.02321,0.46128,1.6404e+05,1,0.10276,0.10276,0.005,0.005
0.95983,0.0080786,1e-12,0.13321,0.2222,0.64459,1.4111e-05,0,0,1.3544e-05,0,0,1.1397e-07,0,0,4.5271e-07,0,0,0.25,0.027727,0.023333,0.4634,1.6402e+05,1,0.10643,0.10643,0.005,0.005
0.95877,0.0082966,1e-12,0.13171,0.22251,0.64578,1.4111e-05,0,0,1.3529e-05,0,0,1.1705e-07,0,0,4.6462e-07,0,0,0.25,0.027105,0.023451,0.46544,1.64e+05,1,0.1101,0.1101,0.005,0.005
0.95772,0.0085128,1e-12,0.13026,0.22281,0.64693,1.4111e-05,0,0,1.3515e-05,0,0,1.201e-07,0,0,4.7644e-07,0,0,0.25,0.026515,0.023565,0.46739,1.6398e+05,1,0.11377,0.11377,0.005,0.005
0.95667,0.0087272,1e-12,0.12888,0.22309,0.64803,1.4111e-05,0,0,1.35e-05,0,0,1.2313e-07,0,0,4.8815e-07,0,0,0.25,0.025954,0.023674,0.46927,1.6396e+05,1,0.11744,0.11744,0.005,0.005
0.95564,0.00894,1e-12,0.12755,0.22336,0.64909,1.4111e-05,0,0,1.3485e-05,0,0,1.2613e-07,0,0,4.9976e-07,0,0,0.25,0.025421,0.023779,0.47109,1.6394e+05,1,0.12111,0.12111,0.005,0.005
0.95461,0.0091512,1e-12,0.12627,0.22363,0.6501,1.4111e-05,0,0,1.3471e-05,0,0,1.2911e-07,0,0,5.1129e-07,0,0,0.25,0.024914,0.02388,0.47283,1.6392e+05,1,0.12478,0.12478,0.005,0.005
0.95359,0.0093608,1e-12,0.12504,0.22388,0.65108,1.4111e-05,0,0,1.3456e-05,0,0,1.3207e-07,0,0,5.2272e-07,0,0,0.25,0.02443,0.023978,0.47452,1.639e+05,1,0.12845,0.12845,0.005,0.005
0.95258,0.0095689,1e-12,0.12385,0.22412,0.65203,1.4111e-05,0,0,1.3442e-05,0,0,1.3501e-07,0,0,5.3407e-07,0,0,0.25,0.023967,0.024073,0.47615,1.6388e+05,1,0.13212,0.13212,0.005,0.005
0.95157,0.0097756,1e-12,0.1227,0.22436,0.65294,1.4111e-05,0,0,1.3428e-05,0,0,1.3793e-07,0,0,5.4534e-07,0,0,0.25,0.023525,0.024165,0.47772,1.6386e+05,1,0.13579,0.13579,0.005,0.005
0.95058,0.0099808,1e-12,0.12159,0.22459,0.65382,1.4111e-05,0,0,1.3414e-05,0,0,1.4082e-07,0,0,5.5652e-07,0,0,0.25,0.023101,0.024254,0.47925,1.6384e+05,1,0.13946,0.13946,0.005,0.005
0.94958,0.010185,1e-12,0.12052,0.22481,0.65467,1.4111e-05,0,0,1.34e-05,0,0,1.437e-07,0,0,5.6763e-07,0,0,0.25,0.022695,0.02434,0.48072,1.6382e+05,1,0.14313,0.14313,0.005,0.005
0.9486,0.010387,1e-12,0.11948,0.22502,0.6555,1.4111e-05,0,0,1.3386e-05,0,0,1.4656e-07,0,0,5.7867e-07,0,0,0.25,0.022306,0.024423,0.48215,1.638e+05,1,0.1468,0.1468,0.005,0.005
0.94762,0.010589,1e-12,0.11847,0.22523,0.6563,1.4111e-05,0,0,1.3372e-05,0,0,1.494e-07,0,0,5.8963e-07,0,0,0.25,0.021931,0.024504,0.48354,1.6378e+05,1,0.15047,0.15047,0.005,0.005
0.94665,0.010789,1e-12,0.1175,0.22543,0.65707,1.4111e-05,0,0,1.3358e-05,0,0,1.5223e-07,0,0,6.0053e-07,0,0,0.25,0.021571,0.024583,0.48489,1.6375e+05,1,0.15414,0.15414,0.005,0.005
0.94568,0.010988,1e-12,0.11655,0.22563,0.65782,1.4111e-05,0,0,1.3345e-05,0,0,1.5503e-07,0,0,6.1136e-07,0,0,0.25,0.021225,0.024659,0.4862,1.6373e+05,1,0.15781,0.15781,0.005,0.005
0.94472,0.011186,1e-12,0.11563,0.22582,0.65855,1.4111e-05,0,0,1.3331e-05,0,0,1.5783e-07,0,0,6.2212e-07,0,0,0.25,0.020891,0.024734,0.48747,1.6371e+05,1,0.16148,0.16148,0.005,0.005
0.94377,0.011382,1e-12,0.11474,0.226,0.65926,1.4111e-05,0,0,1.3318e-05,0,0,1.606e-07,0,0,6.3281e-07,0,0,0.25,0.020569,0.024806,0.48871,1.6368e+05,1,0.16515,0.16515,0.005,0.005
0.94282,0.011578,1e-12,0.11387,0.22618,0.65995,1.4111e-05,0,0,1.3304e-05,0,0,1.6336e-07,0,0,6.4345e-07,0,0,0.25,0.020259,0.024877,0.48992,1.6366e+05,1,0.16882,0.16882,0.005,0.005
0.94187,0.011773,1e-12,0.11302,0.22635,0.66063,1.4111e-05,0,0,1.3291e-05,0,0,1.6611e-07,0,0,6.5403e-07,0,0,0.25,0.019959,0.024946,0.4911,1.6363e+05,1,0.17249,0.17249,0.005,0.005
0.94094,0.011966,1e-12,0.1122,0.22652,0.66128,1.4111e-05,0,0,1.3278e-05,0,0,1.6884e-07,0,0,6.6455e-07,0,0,0.25,0.019669,0.025013,0.49224,1.6361e+05,1,0.17616,0.17616,0.005,0.005
0.94,0.012159,1e-12,0.1114,0.22669,0.66192,1.4111e-05,0,0,1.3264e-05,0,0,1.7156e-07,0,0,6.7501e-07,0,0,0.25,0.019389,0.025078,0.49336,1.6358e+05,1,0.17983,0.17983,0.005,0.005
0.93907,0.01235,1e-12,0.11061,0.22685,0.66254,1.4111e-05,0,0,1.3251e-05,0,0,1.7426e-07,0,0,6.8541e-07,0,0,0.25,0.019118,0.025142,0.49445,1.6356e+05,1,0.1835,0.1835,0.005,0.005
0.93815,0.012541,1e-12,0.10985,0.22701,0.66314,1.4111e-05,0,0,1.3238e-05,0,0,1.7695e-07,0,0,6.9577e-07,0,0,0.25,0.018856,0.025204,0.49551,1.6353e+05,1,0.18717,0.18717,0.005,0.005
0.93723,0.01273,1e-12,0.10911,0.22716,0.66373,1.4111e-05,0,0,1.3225e-05,0,0,1.7963e-07,0,0,7.0607e-07,0,0,0.25,0.018601,0.025265,0.49655,1.6351e+05,1,0.19084,0.19084,0.005,0.005
0.93631,0.012919,1e-12,0.10838,0.22731,0.66431,1.4111e-05,0,0,1.3212e-05,0,0,1.8229e-07,0,0,7.1632e-07,0,0,0.25,0.018355,0.025325,0.49757,1.6348e+05,1,0.19451,0.19451,0.005,0.005
0.9354,0.013107,1e-12,0.10767,0.22746,0.66487,1.4111e-05,0,0,1.32e-05,0,0,1.8494e-07,0,0,7.2652e-07,0,0,0.25,0.018116,0.025383,0.49856,1.6346e+05,1,0.19818,0.19818,0.005,0.005
0.9345,0.013294,1e-12,0.10698,0.2276,0.66542,1.4111e-05,0,0,1.3187e-05,0,0,1.8758e-07,0,0,7.3667e-07,0,0,0.25,0.017883,0.02544,0.49953,1.6343e+05,1,0.20185,0.20185,0.005,0.005
0.9336,0.01348,1e-12,0.10631,0.22774,0.66596,1.4111e-05,0,0,1.3174e-05,0,0,1.9021e-07,0,0,7.4677e-07,0,0,0.25,0.017658,0.025495,0.50048,1.634e+05,1,0.20552,0.20552,0.005,0.005
0.9327,0.013666,1e-12,0.10564,0.22787,0.66648,1.4111e-05,0,0,1.3161e-05,0,0,1.9283e-07,0,0,7.5683e-07,0,0,0.25,0.017439,0.02555,0.50141,1.6337e+05,1,0.20919,0.20919,0.005,0.005
0.9318,0.01385,1e-12,0.105,0.22801,0.66699,1.4111e-05,0,0,1.3149e-05,0,0,1.9543e-07,0,0,7.6685e-07,0,0,0.25,0.017226,0.025603,0.50232,1.6335e+05,1,0.21286,0.21286,0.005,0.005
0.93091,0.014034,1e-12,0.10436,0.22814,0.6675,1.4111e-05,0,0,1.3136e-05,0,0,1.9803e-07,0,0,7.7681e-07,0,0,0.25,0.017019,0.025656,0.50321,1.6332e+05,1,0.21653,0.21653,0.005,0.005
0.93003,0.014217,1e-12,0.10374,0.22827,0.66799,1.4111e-05,0,0,1.3124e-05,0,0,2.0061e-07,0,0,7.8674e-07,0,0,0.25,0.016817,0.025707,0.50408,1.6329e+05,1,0.2202,0.2202,0.005,0.005
0.92914,0.0144,1e-12,0.10314,0.22839,0.66847,1.4111e-05,0,0,1.3111e-05,0,0,2.0318e-07,0,0,7.9663e-07,0,0,0.25,0.016621,0.025757,0.50494,1.6326e+05,1,0.22387,0.22387,0.005,0.005
0.92826,0.014581,1e-12,0.10254,0.22852,0.66894,1.4111e-05,0,0,1.3099e-05,0,0,2.0575e-07,0,0,8.0647e-07,0,0,0.25,0.01643,0.025807,0.50577,1.6323e+05,1,0.22754,0.22754,0.005,0.005
0.92739,0.014762,1e-12,0.10196,0.22864,0.66941,1.4111e-05,0,0,1.3086e-05,0,0,2.083e-07,0,0,8.1627e-07,0,0,0.25,0.016243,0.025855,0.5066,1.632e+05,1,0.23121,0.23121,0.005,0.005
0.92652,0.014942,1e-12,0.10139,0.22875,0.66986,1.4111e-05,0,0,1.3074e-05,0,0,2.1084e-07,0,0,8.2604e-07,0,0,0.25,0.016062,0.025902,0.5074,1.6317e+05,1,0.23488,0.23488,0.005,0.005
0.92565,0.015122,1e-12,0.10083,0.22887,0.6703,1.4111e-05,0,0,1.3062e-05,0,0,2.1337e-07,0,0,8.3576e-07,0,0,0.25,0.015885,0.025949,0.5082,1.6314e+05,1,0.23855,0.23855,0.005,0.005
0.92478,0.015301,1e-12,0.10028,0.22898,0.67074,1.4111e-05,0,0,1.305e-05,0,0,2.159e-07,0,0,8.4545e-07,0,0,0.25,0.015712,0.025995,0.50897,1.6311e+05,1,0.24222,0.24222,0.005,0.005
0.92392,0.015479,1e-12,0.099739,0.22909,0.67117,1.4111e-05,0,0,1.3038e-05,0,0,2.1841e-07,0,0,8.551e-07,0,0,0.25,0.015543,0.02604,0.50974,1.6308e+05,1,0.24589,0.24589,0.005,0.005
0.92306,0.015656,1e-12,0.099209,0.2292,0.67159,1.4111e-05,0,0,1.3025e-05,0,0,2.2092e-07,0,0,8.6471e-07,0,0,0.25,0.015379,0.026084,0.51049,1.6305e+05,1,0.24956,0.24956,0.005,0.005
0.92221,0.015833,1e-12,0.09869,0.22931,0.672,1.4111e-05,0,0,1.3013e-05,0,0,2.2341e-07,0,0,8.7429e-07,0,0,0.25,0.015218,0.026127,0.51122,1.6302e+05,1,0.25323,0.25323,0.005,0.005
0.92135,0.01601,1e-12,0.098179,0.22942,0.6724,1.4111e-05,0,0,1.3001e-05,0,0,2.259e-07,0,0,8.8384e-07,0,0,0.25,0.015061,0.02617,0.51195,1.6299e+05,1,0.2569,0.2569,0.005,0.005
0.9205,0.016185,1e-12,0.097678,0.22952,0.6728,1.4111e-05,0,0,1.2989e-05,0,0,2.2838e-07,0,0,8.9335e-07,0,0,0.25,0.014908,0.026212,0.51266,1.6296e+05,1,0.26057,0.26057,0.005,0.005
0.91966,0.01636,1e-12,0.097186,0.22962,0.67319,1.4111e-05,0,0,1.2977e-05,0,0,2.3085e-07,0,0,9.0282e-07,0,0,0.25,0.014758,0.026253,0.51336,1.6292e+05,1,0.26424,0.26424,0.005,0.005
0.91881,0.016535,1e-12,0.096702,0.22972,0.67358,1.4111e-05,0,0,1.2965e-05,0,0,2.3332e-07,0,0,9.1227e-07,0,0,0.25,0.014611,0.026294,0.51405,1.6289e+05,1,0.26791,0.26791,0.005,0.005
0.91797,0.016709,1e-12,0.096226,0.22982,0.67395,1.4111e-05,0,0,1.2954e-05,0,0,2.3577e-07,0,0,9.2168e-07,0,0,0.25,0.014468,0.026334,0.51472,1.6286e+05,1,0.27158,0.27158,0.005,0.005
0.91713,0.016882,1e-12,0.095758,0.22992,0.67432,1.4111e-05,0,0,1.2942e-05,0,0,2.3822e-07,0,0,9.3106e-07,0,0,0.25,0.014328,0.026373,0.51539,1.6283e+05,1,0.27525,0.27525,0.005,0.005
0.9163,0.017055,1e-12,0.095298,0.23001,0.67469,1.4111e-05,0,0,1.293e-05,0,0,2.4066e-07,0,0,9.4041e-07,0,0,0.25,0.01419,0.026412,0.51604,1.6279e+05,1,0.27892,0.27892,0.005,0.005
0.91547,0.017227,1e-12,0.094846,0.23011,0.67505,1.4111e-05,0,0,1.2918e-05,0,0,2.4309e-07,0,0,9.4973e-07,0,0,0.25,0.014056,0.02645,0.51669,1.6276e+05,1,0.28259,0.28259,0.005,0.005
0.91464,0.017399,1e-12,0.0944,0.2302,0.6754,1.4111e-05,0,0,1.2906e-05,0,0,2.4551e-07,0,0,9.5902e-07,0,0,0.25,0.013924,0.026487,0.51732,1.6272e+05,1,0.28626,0.28626,0.005,0.005
0.91381,0.01757,1e-12,0.093962,0.23029,0.67575,1.4111e-05,0,0,1.2895e-05,0,0,2.4793e-07,0,0,9.6828e-07,0,0,0.25,0.013795,0.026524,0.51795,1.6269e+05,1,0.28993,0.28993,0.005,0.005
0.91298,0.017741,1e-12,0.093531,0.23038,0.67609,1.4111e-05,0,0,1.2883e-05,0,0,2.5034e-07,0,0,9.7751e-07,0,0,0.25,0.013669,0.02656,0.51856,1.6266e+05,1,0.2936,0.2936,0.005,0.005
0.91216,0.017911,1e-12,0.093106,0.23047,0.67643,1.4111e-05,0,0,1.2872e-05,0,0,2.5274e-07,0,0,9.8671e-07,0,0,0.25,0.013545,0.026596,0.51917,1.6262e+05,1,0.29727,0.29727,0.005,0.005
0.91134,0.018081,1e-12,0.092688,0.23055,0.67676,1.4111e-05,0,0,1.286e-05,0,0,2.5513e-07,0,0,9.9588e-07,0,0,0.25,0.013423,0.026632,0.51977,1.6259e+05,1,0.30094,0.30094,0.005,0.005
0.91052,0.01825,1e-12,0.092276,0.23064,0.67709,1.4111e-05,0,0,1.2848e-05,0,0,2.5752e-07,0,0,1.005e-06,0,0,0.25,0.013304,0.026666,0.52036,1.6255e+05,1,0.30461,0.30461,0.005,0.005
0.90971,0.018419,1e-12,0.09187,0.23072,0.67741,1.4111e-05,0,0,1.2837e-05,0,0,2.599e-07,0,0,1.0142e-06,0,0,0.25,0.013188,0.026701,0.52094,1.6252e+05,1,0.30828,0.30828,0.005,0.005
0.9089,0.018587,1e-12,0.09147,0.23081,0.67772,1.4111e-05,0,0,1.2825e-05,0,0,2.6228e-07,0,0,1.0232e-06,0,0,0.25,0.013073,0.026735,0.52151,1.6248e+05,1,0.31195,0.31195,0.005,0.005
0.90809,0.018755,1e-12,0.091076,0.23089,0.67804,1.4111e-05,0,0,1.2814e-05,0,0,2.6465e-07,0,0,1.0323e-06,0,0,0.25,0.012961,0.026768,0.52207,1.6244e+05,1,0.31562,0.31562,0.005,0.005
0.90728,0.018922,1e-12,0.090688,0.23097,0.67834,1.4111e-05,0,0,1.2803e-05,0,0,2.6701e-07,0,0,1.0414e-06,0,0,0.25,0.012851,0.026801,0.52263,1.6241e+05,1,0.31929,0.31929,0.005,0.005
0.90647,0.019089,1e-12,0.090305,0.23105,0.67865,1.4111e-05,0,0,1.2791e-05,0,0,2.6936e-07,0,0,1.0504e-06,0,0,0.25,0.012742,0.026833,0.52318,1.6237e+05,1,0.32296,0.32296,0.005,0.005
0.90567,0.019256,1e-12,0.089927,0.23112,0.67895,1.4111e-05,0,0,1.278e-05,0,0,2.7171e-07,0,0,1.0594e-06,0,0,0.25,0.012636,0.026865,0.52372,1.6233e+05,1,0.32663,0.32663,0.005,0.005
0.90487,0.019422,1e-12,0.089555,0.2312,0.67924,1.4111e-05,0,0,1.2769e-05,0,0,2.7406e-07,0,0,1.0683e-06,0,0,0.25,0.012532,0.026897,0.52425,1.623e+05,1,0.3303,0.3303,0.005,0.005
0.90407,0.019588,1e-12,0.089188,0.23128,0.67953,1.4111e-05,0,0,1.2757e-05,0,0,2.7639e-07,0,0,1.0773e-06,0,0,0.25,0.012429,0.026928,0.52478,1.6226e+05,1,0.33397,0.33397,0.005,0.005
0.90327,0.019753,1e-12,0.088826,0.23135,0.67982,1.4111e-05,0,0,1.2746e-05,0,0,2.7873e-07,0,0,1.0862e-06,0,0,0.25,0.012328,0.026959,0.5253,1.6222e+05,1,0.33764,0.33764,0.005,0.005
0.90247,0.019918,1e-12,0.088469,0.23143,0.6801,1.4111e-05,0,0,1.2735e-05,0,0,2.8105e-07,0,0,1.0951e-06,0,0,0.25,0.012229,0.026989,0.52581,1.6218e+05,1,0.34131,0.34131,0.005,0.005
0.90168,0.020082,1e-12,0.088116,0.2315,0.68038,1.4111e-05,0,0,1.2724e-05,0,0,2.8337e-07,0,0,1.104e-06,0,0,0.25,0.012132,0.027019,0.52632,1.6214e+05,1,0.34498,0.34498,0.005,0.005
0.90089,0.020246,1e-12,0.087768,0.23157,0.68066,1.4111e-05,0,0,1.2713e-05,0,0,2.8568e-07,0,0,1.1128e-06,0,0,0.25,0.012036,0.027049,0.52682,1.6211e+05,1,0.34865,0.34865,0.005,0.005
0.9001,0.02041,1e-12,0.087425,0.23164,0.68093,1.4111e-05,0,0,1.2701e-05,0,0,2.8799e-07,0,0,1.1217e-06,0,0,0.25,0.011942,0.027078,0.52731,1.6207e+05,1,0.35232,0.35232,0.005,0.005
0.89931,0.020573,1e-12,0.087085,0.23171,0.6812,1.4111e-05,0,0,1.269e-05,0,0,2.903e-07,0,0,1.1305e-06,0,0,0.25,0.01185,0.027107,0.5278,1.6203e+05,1,0.35599,0.35599,0.005,0.005
0.89853,0.020735,1e-12,0.086751,0.23178,0.68147,1.4111e-05,0,0,1.2679e-05,0,0,2.9259e-07,0,0,1.1393e-06,0,0,0.25,0.011759,0.027136,0.52829,1.6199e+05,1,0.35966,0.35966,0.005,0.005
0.89774,0.020898,1e-12,0.08642,0.23185,0.68173,1.4111e-05,0,0,1.2668e-05,0,0,2.9489e-07,0,0,1.148e-06,0,0,0.25,0.011669,0.027164,0.52876,1.6195e+05,1,0.36333,0.36333,0.005,0.005
0.89696,0.02106,1e-12,0.086094,0.23192,0.68199,1.4111e-05,0,0,1.2657e-05,0,0,2.9717e-07,0,0,1.1568e-06,0,0,0.25,0.011581,0.027192,0.52923,1.6191e+05,1,0.367,0.367,0.005,0.005
0.89618,0.021222,1e-12,0.085771,0.23199,0.68224,1.4111e-05,0,0,1.2646e-05,0,0,2.9945e-07,0,0,1.1655e-06,0,0,0.25,0.011495,0.02722,0.5297,1.6187e+05,1,0.37067,0.37067,0.005,0.005
0.8954,0.021383,1e-12,0.085453,0.23205,0.68249,1.4111e-05,0,0,1.2635e-05,0,0,3.0173e-07,0,0,1.1742e-06,0,0,0.25,0.01141,0.027247,0.53016,1.6183e+05,1,0.37434,0.37434,0.005,0.005
0.89463,0.021544,1e-12,0.085138,0.23212,0.68274,1.4111e-05,0,0,1.2624e-05,0,0,3.04e-07,0,0,1.1829e-06,0,0,0.25,0.011326,0.027274,0.53061,1.6179e+05,1,0.37801,0.37801,0.005,0.005
0.89385,0.021705,1e-12,0.084827,0.23218,0.68299,1.4111e-05,0,0,1.2613e-05,0,0,3.0627e-07,0,0,1.1915e-06,0,0,0.25,0.011243,0.0273,0.53106,1.6175e+05,1,0.38168,0.38168,0.005,0.005
0.89308,0.021865,1e-12,0.08452,0.23225,0.68323,1.4111e-05,0,0,1.2602e-05,0,0,3.0853e-07,0,0,1.2002e-06,0,0,0.25,0.011162,0.027327,0.5315,1.617e+05,1,0.38535,0.38535,0.005,0.005
0.89231,0.022025,1e-12,0.084216,0.23231,0.68347,1.4111e-05,0,0,1.2591e-05,0,0,3.1079e-07,0,0,1.2088e-06,0,0,0.25,0.011082,0.027353,0.53194,1.6166e+05,1,0.38902,0.38902,0.005,0.005
0.89154,0.022184,1e-12,0.083916,0.23237,0.68371,1.4111e-05,0,0,1.2581e-05,0,0,3.1304e-07,0,0,1.2174e-06,0,0,0.25,0.011003,0.027378,0.53238,1.6162e+05,1,0.39269,0.39269,0.005,0.005
0.89077,0.022344,1e-12,0.083619,0.23243,0.68395,1.4111e-05,0,0,1.257e-05,0,0,3.1529e-07,0,0,1.226e-06,0,0,0.25,0.010925,0.027404,0.53281,1.6158e+05,1,0.39636,0.39636,0.005,0.005
0.89001,0.022503,1e-12,0.083325,0.23249,0.68418,1.4111e-05,0,0,1.2559e-05,0,0,3.1753e-07,0,0,1.2346e-06,0,0,0.25,0.010849,0.027429,0.53323,1.6154e+05,1,0.40003,0.40003,0.005,0.005
