Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
50,0.001609,1.165,88.17,0.041511,0.041418,3.0537e-05,70672,70672,0.27982,0.27982,-12,0.25,621.49,1.4111e-05,9.7915e-21,0,523.21,70672,0.67867,0.67876,1,0.4037,0.4037,0.005,0
50,0.0016079,1.165,88.966,0.041701,0.041607,3.0541e-05,70598,70598,0.27982,0.27982,-12,0.25,621.94,1.4111e-05,9.7915e-21,0,522.87,70598,0.67848,0.67857,1,0.40737,0.40737,0.005,0
50,0.0016066,1.165,89.789,0.041896,0.0418,3.0545e-05,70524,70524,0.27982,0.27982,-12,0.25,622.41,1.4111e-05,-5.0939e-18,0,522.52,70524,0.67828,0.67838,1,0.41104,0.41104,0.005,0
50,0.0016054,1.165,90.646,0.042099,0.041999,3.055e-05,70450,70450,0.27982,0.27982,-12,0.25,622.91,1.4111e-05,5.1133e-18,0,522.16,70450,0.67808,0.67818,1,0.41471,0.41471,0.005,0
50,0.001604,1.165,91.539,0.04231,0.042207,3.0556e-05,70376,70376,0.27982,0.27982,-12,0.25,623.42,1.4111e-05,1.5566e-34,0,521.78,70376,0.67787,0.67798,1,0.41838,0.41838,0.005,0
50,0.0016027,1.165,92.467,0.042529,0.042421,3.0563e-05,70303,70303,0.27981,0.27981,-12,0.25,623.96,1.4111e-05,-9.7915e-21,0,521.39,70303,0.67766,0.67776,1,0.42205,0.42205,0.005,0
50,0.0016012,1.165,93.426,0.042753,0.042642,3.0569e-05,70230,70230,0.27981,0.27981,-12,0.25,624.52,1.4111e-05,-1.0289e-18,0,520.99,70230,0.67744,0.67755,1,0.42572,0.42572,0.005,0
50,0.0015998,1.165,94.392,0.042977,0.042867,3.0575e-05,70157,70157,0.27981,0.27981,-12,0.25,625.08,1.4111e-05,-9.7918e-21,0,520.59,70157,0.67721,0.67732,1,0.42939,0.42939,0.005,0
50,0.0015984,1.165,95.339,0.043196,0.043087,3.058e-05,70084,70084,0.27981,0.27981,-12,0.25,625.64,1.4111e-05,-9.7915e-21,0,520.2,70084,0.677,0.6771,1,0.43306,0.43306,0.005,0
50,0.001597,1.165,96.282,0.043413,0.043304,3.0585e-05,70011,70011,0.27981,0.27981,-12,0.25,626.19,1.4111e-05,-2.12e-18,0,519.81,70011,0.67678,0.67689,1,0.43673,0.43673,0.005,0
50,0.0015955,1.165,97.228,0.04363,0.043521,3.0591e-05,69938,69938,0.2798,0.2798,-12,0.25,626.75,1.4111e-05,-1.9583e-20,0,519.42,69938,0.67657,0.67667,1,0.4404,0.4404,0.005,0
50,0.0015941,1.165,98.181,0.043847,0.043739,3.0597e-05,69865,69865,0.2798,0.2798,-12,0.25,627.32,1.4111e-05,4.1792e-18,0,519.03,69865,0.67635,0.67646,1,0.44407,0.44407,0.005,0
50,0.0015926,1.165,99.15,0.044068,0.043958,3.0604e-05,69793,69793,0.2798,0.2798,-12,0.25,627.89,1.4111e-05,9.7915e-21,0,518.64,69793,0.67613,0.67624,1,0.44774,0.44774,0.005,0
50,0.0015911,1.165,100.15,0.044294,0.044182,3.061e-05,69721,69721,0.2798,0.2798,-12,0.25,628.49,1.4111e-05,-4.1679e-18,0,518.23,69721,0.67591,0.67602,1,0.45141,0.45141,0.005,0
50,0.0015896,1.165,101.18,0.044525,0.044414,3.0615e-05,69649,69649,0.2798,0.2798,-12,0.25,629.1,1.4111e-05,1.0566e-18,0,517.82,69649,0.67568,0.67579,1,0.45508,0.45508,0.005,0
50,0.0015881,1.165,102.11,0.044733,0.044637,3.062e-05,69577,69577,0.27979,0.2798,-12,0.25,629.66,1.4111e-05,2.1081e-18,0,517.45,69577,0.67547,0.67557,1,0.45875,0.45875,0.005,0
50,0.0015869,1.165,102.91,0.044909,0.04483,3.0622e-05,69505,69505,0.27979,0.27979,-12,0.25,630.14,1.4111e-05,1.7826e-35,0,517.14,69505,0.6753,0.67538,1,0.46242,0.46242,0.005,0
50,0.001586,1.165,103.54,0.045047,0.044988,3.0624e-05,69433,69433,0.27979,0.27979,-12,0.25,630.53,1.4111e-05,-1.0529e-18,0,516.89,69433,0.67516,0.67522,1,0.46609,0.46609,0.005,0
50,0.0015853,1.165,103.99,0.045146,0.045106,3.0624e-05,69362,69362,0.27979,0.27979,-12,0.25,630.8,1.4111e-05,-1.0541e-18,0,516.71,69362,0.67506,0.6751,1,0.46976,0.46976,0.005,0
50,0.0015848,1.165,104.28,0.045208,0.045185,3.0624e-05,69290,69290,0.27979,0.27979,-12,0.25,630.98,1.4111e-05,-3.1748e-18,0,516.6,69290,0.675,0.67502,1,0.47343,0.47343,0.005,0
50,0.0015846,1.165,104.43,0.04524,0.045231,3.0621e-05,69219,69219,0.2798,0.27979,-12,0.25,631.07,1.4111e-05,2.1012e-18,0,516.54,69219,0.67496,0.67497,1,0.4771,0.4771,0.005,0
50,0.0015845,1.165,104.5,0.04525,0.045249,3.0617e-05,69148,69148,0.2798,0.2798,-12,0.25,631.11,1.4111e-05,-2.0919e-18,0,516.52,69148,0.67495,0.67495,1,0.48077,0.48077,0.005,0
50,0.0015844,1.165,104.52,0.045251,0.045251,3.0611e-05,69076,69076,0.2798,0.2798,-12,0.25,631.14,1.4111e-05,1.0754e-18,0,516.51,69076,0.67495,0.67495,1,0.48444,0.48444,0.005,0
50,0.0015844,1.165,104.52,0.045246,0.045248,3.0603e-05,69005,69005,0.2798,0.2798,-12,0.25,631.14,1.4111e-05,5.2597e-18,0,516.52,69005,0.67495,0.67495,1,0.48811,0.48811,0.005,0
50,0.0015845,1.165,104.48,0.045229,0.045235,3.0593e-05,68934,68934,0.27981,0.2798,-12,0.25,631.12,1.4111e-05,-3.187e-18,0,516.54,68934,0.67497,0.67496,1,0.49178,0.49178,0.005,0
50,0.0015846,1.165,104.36,0.045197,0.04521,3.0584e-05,68862,68862,0.27981,0.27981,-12,0.25,631.06,1.4111e-05,-4.2029e-18,0,516.59,68862,0.67499,0.67498,1,0.49545,0.49545,0.005,0
50,0.001585,1.165,104.14,0.045142,0.045164,3.0573e-05,68791,68791,0.27981,0.27981,-12,0.25,630.93,1.4111e-05,-2.1007e-18,0,516.68,68791,0.67505,0.67503,1,0.49912,0.49912,0.005,0
50,0.0015855,1.165,103.79,0.045057,0.045093,3.0562e-05,68719,68719,0.27982,0.27981,-12,0.25,630.72,1.4111e-05,-2.0895e-18,0,516.83,68719,0.67513,0.67509,1,0.50279,0.50279,0.005,0
50,0.0015863,1.165,103.26,0.044934,0.044987,3.055e-05,68648,68648,0.27982,0.27982,-12,0.25,630.41,1.4111e-05,2.107e-18,0,517.04,68648,0.67525,0.6752,1,0.50646,0.50646,0.005,0
50,0.0015874,1.165,102.52,0.044762,0.044837,3.0537e-05,68576,68576,0.27982,0.27982,-12,0.25,629.97,1.4111e-05,1.0618e-18,0,517.34,68576,0.67541,0.67534,1,0.51013,0.51013,0.005,0
50,0.0015889,1.165,101.52,0.044533,0.044634,3.0522e-05,68505,68505,0.27983,0.27983,-12,0.25,629.38,1.4111e-05,0,0,517.75,68505,0.67564,0.67554,1,0.5138,0.5138,0.005,0
50,0.0015909,1.165,100.21,0.044232,0.044366,3.0506e-05,68433,68433,0.27984,0.27983,-12,0.25,628.59,1.4111e-05,-4.1891e-18,0,518.28,68433,0.67593,0.6758,1,0.51747,0.51747,0.005,0
50,0.0015934,1.165,98.52,0.043844,0.044018,3.0487e-05,68361,68361,0.27984,0.27984,-12,0.25,627.59,1.4111e-05,-2.0581e-18,0,518.97,68361,0.67631,0.67614,1,0.52114,0.52114,0.005,0
50,0.0015966,1.165,96.389,0.043351,0.043573,3.0465e-05,68288,68288,0.27985,0.27985,-12,0.25,626.34,1.4111e-05,-9.7913e-21,0,519.84,68288,0.6768,0.67658,1,0.52481,0.52481,0.005,0
50,0.0016006,1.165,93.737,0.042733,0.043013,3.0439e-05,68216,68216,0.27986,0.27985,-12,0.25,624.78,1.4111e-05,-1.9583e-20,0,520.94,68216,0.67741,0.67713,1,0.52848,0.52848,0.005,0
50,0.0016054,1.165,90.494,0.041966,0.042315,3.0409e-05,68142,68142,0.27987,0.27986,-12,0.25,622.91,1.4111e-05,1.9583e-20,0,522.3,68142,0.67816,0.67782,1,0.53215,0.53215,0.005,0
50,0.0016111,1.165,86.626,0.041037,0.041463,3.0375e-05,68069,68069,0.27988,0.27988,-12,0.25,620.7,1.4111e-05,-4.0456e-18,0,523.96,68069,0.67908,0.67866,1,0.53582,0.53582,0.005,0
50,0.0016157,1.165,83.489,0.040265,0.040574,3.0342e-05,67994,67994,0.27989,0.27989,-12,0.25,618.95,1.4111e-05,1.0202e-18,0,525.34,67994,0.67984,0.67954,1,0.53949,0.53949,0.005,0
50,0.0016185,1.165,81.484,0.039762,0.039955,3.0317e-05,67920,67920,0.2799,0.27989,-12,0.25,617.84,1.4111e-05,1.0243e-18,0,526.24,67920,0.68034,0.68015,1,0.54316,0.54316,0.005,0
50,0.0016202,1.165,80.297,0.03946,0.039569,3.0299e-05,67844,67844,0.2799,0.2799,-12,0.25,617.19,1.4111e-05,1.0111e-18,0,526.78,67844,0.68064,0.68053,1,0.54683,0.54683,0.005,0
50,0.0016211,1.165,79.667,0.039296,0.03935,3.0286e-05,67769,67769,0.27991,0.2799,-12,0.25,616.85,1.4111e-05,9.7915e-21,0,527.07,67769,0.6808,0.68074,1,0.5505,0.5505,0.005,0
50,0.0016215,1.165,79.39,0.039221,0.039242,3.0276e-05,67694,67694,0.27991,0.27991,-12,0.25,616.71,1.4111e-05,-1.9969e-18,0,527.2,67694,0.68087,0.68085,1,0.55417,0.55417,0.005,0
50,0.0016216,1.165,79.313,0.039197,0.039201,3.0268e-05,67618,67618,0.27991,0.27991,-12,0.25,616.67,1.4111e-05,0,0,527.24,67618,0.68089,0.68089,1,0.55784,0.55784,0.005,0
50,0.0016216,1.165,79.316,0.039194,0.039194,3.0261e-05,67543,67543,0.27991,0.27991,-12,0.25,616.68,1.4111e-05,2.9374e-20,0,527.25,67543,0.68089,0.68089,1,0.56151,0.56151,0.005,0
50,0.0016215,1.165,79.363,0.039202,0.039199,3.0256e-05,67467,67467,0.27992,0.27991,-12,0.25,616.7,1.4111e-05,2.9374e-20,0,527.23,67467,0.68088,0.68089,1,0.56518,0.56518,0.005,0
50,0.0016213,1.165,79.499,0.039232,0.039221,3.0251e-05,67392,67392,0.27992,0.27992,-12,0.25,616.78,1.4111e-05,-3.9936e-18,0,527.17,67392,0.68085,0.68086,1,0.56885,0.56885,0.005,0
50,0.0016209,1.165,79.757,0.039293,0.039269,3.0247e-05,67316,67316,0.27992,0.27992,-12,0.25,616.93,1.4111e-05,-9.695e-19,0,527.05,67316,0.68079,0.68081,1,0.57252,0.57252,0.005,0
50,0.0016203,1.165,80.158,0.039389,0.039349,3.0242e-05,67241,67241,0.27992,0.27992,-12,0.25,617.15,1.4111e-05,1.029e-18,0,526.88,67241,0.68069,0.68073,1,0.57619,0.57619,0.005,0
50,0.0016195,1.165,80.709,0.039521,0.039464,3.0238e-05,67165,67165,0.27992,0.27992,-12,0.25,617.46,1.4111e-05,-1.9427e-18,0,526.64,67165,0.68056,0.68062,1,0.57986,0.57986,0.005,0
50,0.0016185,1.165,81.404,0.039689,0.039614,3.0235e-05,67090,67090,0.27992,0.27992,-12,0.25,617.85,1.4111e-05,-2.9868e-18,0,526.33,67090,0.68039,0.68046,1,0.58353,0.58353,0.005,0
50,0.0016173,1.165,82.229,0.039888,0.039797,3.0233e-05,67015,67015,0.27992,0.27992,-12,0.25,618.31,1.4111e-05,-1.9979e-18,0,525.97,67015,0.68019,0.68028,1,0.5872,0.5872,0.005,0
50,0.0016159,1.165,83.159,0.040113,0.040008,3.0234e-05,66940,66940,0.27992,0.27992,-12,0.25,618.84,1.4111e-05,1.0156e-18,0,525.56,66940,0.67996,0.68007,1,0.59087,0.59087,0.005,0
50,0.0016145,1.165,84.165,0.040356,0.04024,3.0235e-05,66865,66865,0.27992,0.27992,-12,0.25,619.4,1.4111e-05,-1.008e-18,0,525.12,66865,0.67972,0.67984,1,0.59454,0.59454,0.005,0
50,0.0016131,1.165,85.083,0.040577,0.040473,3.0237e-05,66791,66791,0.27992,0.27992,-12,0.25,619.92,1.4111e-05,-6.1003e-18,0,524.72,66791,0.6795,0.67961,1,0.59821,0.59821,0.005,0
50,0.0016119,1.165,85.925,0.040778,0.040682,3.0239e-05,66716,66716,0.27992,0.27992,-12,0.25,620.4,1.4111e-05,-3.0366e-18,0,524.36,66716,0.6793,0.6794,1,0.60188,0.60188,0.005,0
50,0.0016107,1.165,86.719,0.040968,0.040875,3.024e-05,66642,66642,0.27992,0.27992,-12,0.25,620.85,1.4111e-05,-1.014e-18,0,524.02,66642,0.67911,0.6792,1,0.60555,0.60555,0.005,0
50,0.0016095,1.165,87.486,0.04115,0.04106,3.0242e-05,66567,66567,0.27992,0.27992,-12,0.25,621.29,1.4111e-05,-3.9166e-20,0,523.69,66567,0.67893,0.67902,1,0.60922,0.60922,0.005,0
50,0.0016084,1.165,88.24,0.041329,0.04124,3.0245e-05,66493,66493,0.27992,0.27992,-12,0.25,621.72,1.4111e-05,-1.0371e-18,0,523.37,66493,0.67875,0.67884,1,0.61289,0.61289,0.005,0
50,0.0016073,1.165,88.99,0.041507,0.041418,3.025e-05,66419,66419,0.27992,0.27992,-12,0.25,622.15,1.4111e-05,-3.1361e-18,0,523.05,66419,0.67858,0.67867,1,0.61656,0.61656,0.005,0
50,0.0016062,1.165,89.737,0.041685,0.041596,3.0255e-05,66345,66345,0.27991,0.27992,-12,0.25,622.58,1.4111e-05,-1.9583e-20,0,522.73,66345,0.6784,0.67849,1,0.62023,0.62023,0.005,0
50,0.0016051,1.165,90.484,0.041863,0.041774,3.0262e-05,66272,66272,0.27991,0.27991,-12,0.25,623.01,1.4111e-05,1.0423e-18,0,522.41,66272,0.67823,0.67831,1,0.6239,0.6239,0.005,0
50,0.001604,1.165,91.233,0.042041,0.041952,3.027e-05,66198,66198,0.27991,0.27991,-12,0.25,623.44,1.4111e-05,-2.0292e-18,0,522.1,66198,0.67805,0.67814,1,0.62757,0.62757,0.005,0
50,0.0016029,1.165,91.985,0.042218,0.04213,3.0276e-05,66125,66125,0.27991,0.27991,-12,0.25,623.88,1.4111e-05,-2.0326e-18,0,521.78,66125,0.67787,0.67796,1,0.63124,0.63124,0.005,0
50,0.0016017,1.165,92.745,0.042396,0.042307,3.0281e-05,66051,66051,0.27991,0.27991,-12,0.25,624.32,1.4111e-05,-1.0083e-18,0,521.46,66051,0.6777,0.67779,1,0.63491,0.63491,0.005,0
50,0.0016006,1.165,93.512,0.042574,0.042485,3.0286e-05,65978,65978,0.2799,0.27991,-12,0.25,624.77,1.4111e-05,0,0,521.14,65978,0.67752,0.67761,1,0.63858,0.63858,0.005,0
50,0.0015994,1.165,94.291,0.042756,0.042666,3.0293e-05,65905,65905,0.2799,0.2799,-12,0.25,625.22,1.4111e-05,1.9583e-20,0,520.82,65905,0.67734,0.67743,1,0.64225,0.64225,0.005,0
50,0.0015982,1.165,95.085,0.042948,0.042854,3.031e-05,65832,65832,0.27989,0.2799,-12,0.25,625.68,1.4111e-05,7.8023e-35,0,520.49,65832,0.67716,0.67725,1,0.64592,0.64592,0.005,0
50,0.0015971,1.165,95.898,0.043152,0.043053,3.034e-05,65759,65759,0.27988,0.27989,-12,0.25,626.15,1.4111e-05,0,0,520.14,65759,0.67697,0.67706,1,0.64959,0.64959,0.005,0
50,0.0015959,1.165,96.733,0.043375,0.043268,3.039e-05,65686,65686,0.27986,0.27987,-12,0.25,626.62,1.4111e-05,-1.0368e-18,0,519.77,65686,0.67676,0.67686,1,0.65326,0.65326,0.005,0
50,0.0015947,1.165,97.594,0.043625,0.043506,3.0469e-05,65613,65613,0.27983,0.27984,-12,0.25,627.08,1.4111e-05,-1.0386e-18,0,519.38,65613,0.67654,0.67665,1,0.65693,0.65693,0.005,0
50,0.0015935,1.165,98.496,0.043885,0.043773,3.0552e-05,65541,65541,0.27982,0.27982,-12,0.25,627.54,1.4111e-05,-2.0813e-18,0,518.94,65541,0.6763,0.67641,1,0.6606,0.6606,0.005,0
50,0.0015922,1.165,99.411,0.044091,0.043997,3.0556e-05,65469,65469,0.27982,0.27982,-12,0.25,628.07,1.4111e-05,1.0234e-18,0,518.56,65469,0.67609,0.67619,1,0.66427,0.66427,0.005,0
50,0.0015908,1.165,100.29,0.044267,0.044185,3.0529e-05,65396,65396,0.27983,0.27982,-12,0.25,628.62,1.4111e-05,2.0903e-18,0,518.22,65396,0.6759,0.67599,1,0.66794,0.66794,0.005,0
50,0.0015895,1.165,101.07,0.044415,0.044349,3.0497e-05,65324,65324,0.27984,0.27984,-12,0.25,629.12,1.4111e-05,-1.9583e-20,0,517.94,65324,0.67575,0.67582,1,0.67161,0.67161,0.005,0
50,0.0015885,1.165,101.72,0.044544,0.044481,3.0479e-05,65253,65253,0.27984,0.27984,-12,0.25,629.53,1.4111e-05,-5.4395e-19,0,517.71,65253,0.67562,0.67568,1,0.67528,0.67528,0.005,0
50,0.0015877,1.165,102.23,0.044659,0.044608,3.0484e-05,65181,65181,0.27984,0.27984,-12,0.25,629.84,1.4111e-05,-2.1197e-18,0,517.51,65181,0.6755,0.67555,1,0.67895,0.67895,0.005,0
50,0.0015872,1.165,102.58,0.044751,0.04471,3.0503e-05,65109,65109,0.27983,0.27983,-12,0.25,630.05,1.4111e-05,-9.7915e-20,0,517.36,65109,0.67542,0.67546,1,0.68262,0.68262,0.005,0
50,0.0015868,1.165,102.86,0.044828,0.044792,3.0527e-05,65037,65037,0.27982,0.27983,-12,0.25,630.19,1.4111e-05,-3.194e-18,0,517.23,65037,0.67535,0.67538,1,0.68629,0.68629,0.005,0
50,0.0015865,1.165,103.06,0.044882,0.044865,3.054e-05,64966,64966,0.27982,0.27982,-12,0.25,630.3,1.4111e-05,1.0915e-18,0,517.13,64966,0.6753,0.67531,1,0.68996,0.68996,0.005,0
50,0.0015864,1.165,103.17,0.044904,0.0449,3.0539e-05,64894,64894,0.27982,0.27982,-12,0.25,630.36,1.4111e-05,-1.0723e-18,0,517.09,64894,0.67527,0.67528,1,0.69363,0.69363,0.005,0
50,0.0015863,1.165,103.21,0.044907,0.044907,3.053e-05,64822,64822,0.27983,0.27982,-12,0.25,630.4,1.4111e-05,4.2505e-18,0,517.08,64822,0.67527,0.67527,1,0.6973,0.6973,0.005,0
50,0.0015862,1.165,103.24,0.044908,0.044908,3.0523e-05,64751,64751,0.27983,0.27983,-12,0.25,630.42,1.4111e-05,-3.1196e-18,0,517.08,64751,0.67527,0.67527,1,0.70097,0.70097,0.005,0
50,0.0015862,1.165,103.23,0.044906,0.044907,3.0522e-05,64679,64679,0.27983,0.27983,-12,0.25,630.42,1.4111e-05,-2.145e-18,0,517.08,64679,0.67527,0.67527,1,0.70464,0.70464,0.005,0
50,0.0015863,1.165,103.19,0.044899,0.044902,3.0525e-05,64608,64608,0.27983,0.27983,-12,0.25,630.39,1.4111e-05,-3.9166e-20,0,517.1,64608,0.67528,0.67527,1,0.70831,0.70831,0.005,0
50,0.0015865,1.165,103.1,0.04488,0.044887,3.0527e-05,64536,64536,0.27983,0.27983,-12,0.25,630.33,1.4111e-05,2.1249e-18,0,517.13,64536,0.67529,0.67529,1,0.71198,0.71198,0.005,0
50,0.0015867,1.165,102.93,0.044844,0.044859,3.0527e-05,64465,64465,0.27983,0.27983,-12,0.25,630.23,1.4111e-05,1.9583e-20,0,517.19,64465,0.67533,0.67532,1,0.71565,0.71565,0.005,0
50,0.0015871,1.165,102.68,0.044786,0.04481,3.0523e-05,64393,64393,0.27983,0.27983,-12,0.25,630.08,1.4111e-05,1.0714e-18,0,517.3,64393,0.67539,0.67536,1,0.71932,0.71932,0.005,0
50,0.0015877,1.165,102.29,0.044698,0.044736,3.0519e-05,64321,64321,0.27983,0.27983,-12,0.25,629.85,1.4111e-05,1.0707e-18,0,517.45,64321,0.67547,0.67544,1,0.72299,0.72299,0.005,0
50,0.0015885,1.165,101.72,0.04457,0.044625,3.0514e-05,64250,64250,0.27983,0.27983,-12,0.25,629.51,1.4111e-05,1.9583e-20,0,517.68,64250,0.6756,0.67554,1,0.72666,0.72666,0.005,0
50,0.0015898,1.165,100.9,0.044386,0.044466,3.0508e-05,64178,64178,0.27983,0.27983,-12,0.25,629.01,1.4111e-05,3.1645e-18,0,518.01,64178,0.67578,0.6757,1,0.73033,0.73033,0.005,0
50,0.0015915,1.165,99.743,0.044123,0.044238,3.0499e-05,64106,64106,0.27984,0.27984,-12,0.25,628.32,1.4111e-05,-2.0724e-18,0,518.47,64106,0.67604,0.67593,1,0.734,0.734,0.005,0
50,0.001594,1.165,98.132,0.043756,0.043917,3.0485e-05,64034,64034,0.27984,0.27984,-12,0.25,627.36,1.4111e-05,3.1281e-18,0,519.12,64034,0.6764,0.67624,1,0.73767,0.73767,0.005,0
50,0.0015973,1.165,95.946,0.043254,0.043475,3.0468e-05,63961,63961,0.27985,0.27985,-12,0.25,626.07,1.4111e-05,-1.0383e-18,0,520.02,63961,0.6769,0.67668,1,0.74134,0.74134,0.005,0
50,0.0016016,1.165,93.065,0.042583,0.042881,3.0445e-05,63888,63888,0.27986,0.27985,-12,0.25,624.39,1.4111e-05,-3.097e-18,0,521.21,63888,0.67756,0.67727,1,0.74501,0.74501,0.005,0
50,0.001607,1.165,89.427,0.041723,0.042109,3.0416e-05,63815,63815,0.27987,0.27986,-12,0.25,622.28,1.4111e-05,-1.0248e-18,0,522.75,63815,0.67841,0.67803,1,0.74868,0.74868,0.005,0
50,0.0016126,1.165,85.578,0.040792,0.041175,3.0381e-05,63741,63741,0.27988,0.27987,-12,0.25,620.1,1.4111e-05,1.0159e-18,0,524.41,63741,0.67933,0.67895,1,0.75235,0.75235,0.005,0
50,0.0016163,1.165,83.061,0.040168,0.040409,3.0351e-05,63667,63667,0.27989,0.27988,-12,0.25,618.7,1.4111e-05,-1.5327e-18,0,525.53,63667,0.67995,0.67971,1,0.75602,0.75602,0.005,0
50,0.0016185,1.165,81.543,0.039786,0.039927,3.0331e-05,63592,63592,0.27989,0.27989,-12,0.25,617.86,1.4111e-05,5.0219e-19,0,526.21,63592,0.68032,0.68018,1,0.75969,0.75969,0.005,0
50,0.0016197,1.165,80.692,0.039568,0.039644,3.0317e-05,63517,63517,0.2799,0.27989,-12,0.25,617.4,1.4111e-05,9.8226e-19,0,526.6,63517,0.68054,0.68046,1,0.76336,0.76336,0.005,0
50,0.0016203,1.165,80.27,0.039459,0.039493,3.0308e-05,63442,63442,0.2799,0.2799,-12,0.25,617.17,1.4111e-05,-9.4176e-19,0,526.79,63442,0.68064,0.68061,1,0.76703,0.76703,0.005,0
50,0.0016205,1.165,80.104,0.039414,0.039425,3.0302e-05,63366,63366,0.2799,0.2799,-12,0.25,617.09,1.4111e-05,-1.9583e-20,0,526.87,63366,0.68069,0.68068,1,0.7707,0.7707,0.005,0
50,0.0016206,1.165,80.07,0.039403,0.039403,3.0297e-05,63291,63291,0.2799,0.2799,-12,0.25,617.07,1.4111e-05,9.8018e-19,0,526.89,63291,0.6807,0.6807,1,0.77437,0.77437,0.005,0
50,0.0016205,1.165,80.079,0.039402,0.039402,3.0292e-05,63215,63215,0.2799,0.2799,-12,0.25,617.08,1.4111e-05,-2.9602e-18,0,526.89,63215,0.6807,0.6807,1,0.77804,0.77804,0.005,0
50,0.0016204,1.165,80.138,0.039413,0.039409,3.0287e-05,63140,63140,0.27991,0.2799,-12,0.25,617.11,1.4111e-05,-9.6072e-19,0,526.86,63140,0.68068,0.68069,1,0.78171,0.78171,0.005,0
50,0.0016202,1.165,80.283,0.039446,0.039434,3.0283e-05,63065,63065,0.27991,0.27991,-12,0.25,617.2,1.4111e-05,-9.4139e-19,0,526.8,63065,0.68065,0.68066,1,0.78538,0.78538,0.005,0
50,0.0016199,1.165,80.537,0.039507,0.039482,3.0281e-05,62989,62989,0.27991,0.27991,-12,0.25,617.34,1.4111e-05,-3.828e-19,0,526.69,62989,0.68059,0.68061,1,0.78905,0.78905,0.005,0
50,0.0016193,1.165,80.913,0.039598,0.03956,3.028e-05,62914,62914,0.27991,0.27991,-12,0.25,617.55,1.4111e-05,1.0405e-18,0,526.52,62914,0.68049,0.68053,1,0.79272,0.79272,0.005,0
50,0.0016186,1.165,81.415,0.039721,0.039667,3.028e-05,62839,62839,0.27991,0.27991,-12,0.25,617.83,1.4111e-05,-3.9166e-20,0,526.3,62839,0.68037,0.68043,1,0.79639,0.79639,0.005,0
50,0.0016177,1.165,82.034,0.039872,0.039804,3.0281e-05,62764,62764,0.27991,0.27991,-12,0.25,618.17,1.4111e-05,9.6442e-19,0,526.03,62764,0.68022,0.68029,1,0.80006,0.80006,0.005,0
50,0.0016166,1.165,82.758,0.040048,0.039967,3.0282e-05,62689,62689,0.27991,0.27991,-12,0.25,618.58,1.4111e-05,-2.9957e-18,0,525.71,62689,0.68005,0.68013,1,0.80373,0.80373,0.005,0
50,0.0016154,1.165,83.567,0.040244,0.040152,3.0283e-05,62614,62614,0.27991,0.27991,-12,0.25,619.03,1.4111e-05,3.0401e-18,0,525.35,62614,0.67985,0.67994,1,0.8074,0.8074,0.005,0
50,0.0016141,1.165,84.443,0.040456,0.040355,3.0285e-05,62539,62539,0.2799,0.27991,-12,0.25,619.53,1.4111e-05,1.9583e-20,0,524.97,62539,0.67964,0.67974,1,0.81107,0.81107,0.005,0
50,0.0016128,1.165,85.37,0.04068,0.040572,3.0289e-05,62464,62464,0.2799,0.2799,-12,0.25,620.05,1.4111e-05,-1.4966e-18,0,524.57,62464,0.67942,0.67952,1,0.81474,0.81474,0.005,0
50,0.0016114,1.165,86.292,0.040902,0.040796,3.0293e-05,62390,62390,0.2799,0.2799,-12,0.25,620.57,1.4111e-05,-5.5513e-18,0,524.17,62390,0.6792,0.6793,1,0.81841,0.81841,0.005,0
50,0.0016101,1.165,87.15,0.041107,0.041008,3.0296e-05,62316,62316,0.2799,0.2799,-12,0.25,621.06,1.4111e-05,-9.9532e-19,0,523.8,62316,0.67899,0.67909,1,0.82208,0.82208,0.005,0
50,0.0016089,1.165,87.969,0.041302,0.041207,3.0299e-05,62241,62241,0.2799,0.2799,-12,0.25,621.53,1.4111e-05,-9.9723e-19,0,523.45,62241,0.6788,0.67889,1,0.82575,0.82575,0.005,0
50,0.0016078,1.165,88.762,0.041489,0.041397,3.0301e-05,62167,62167,0.2799,0.2799,-12,0.25,621.99,1.4111e-05,1.0187e-18,0,523.11,62167,0.67861,0.6787,1,0.82942,0.82942,0.005,0
50,0.0016066,1.165,89.539,0.041672,0.041581,3.0303e-05,62093,62093,0.2799,0.2799,-12,0.25,622.43,1.4111e-05,5.1022e-19,0,522.78,62093,0.67843,0.67852,1,0.83309,0.83309,0.005,0
50,0.0016054,1.165,90.307,0.041851,0.041762,3.0305e-05,62020,62020,0.2799,0.2799,-12,0.25,622.88,1.4111e-05,-4.9576e-36,0,522.46,62020,0.67825,0.67834,1,0.83676,0.83676,0.005,0
50,0.0016043,1.165,91.074,0.04203,0.041941,3.0307e-05,61946,61946,0.2799,0.2799,-12,0.25,623.32,1.4111e-05,0,0,522.14,61946,0.67807,0.67816,1,0.84043,0.84043,0.005,0
50,0.0016032,1.165,91.842,0.042208,0.042119,3.0309e-05,61872,61872,0.2799,0.2799,-12,0.25,623.77,1.4111e-05,2.0319e-18,0,521.82,61872,0.67789,0.67798,1,0.8441,0.8441,0.005,0
