x, y
0.0033222591362126247, 0.012158054711246202
0.009966777408637873, 0.07294832826747721
0.02547065337763012, 0.09969604863221886
0.04429678848283499, 0.13617021276595745
0.06755260243632337, 0.17750759878419453
0.09191583610188261, 0.20182370820668694
0.1273532668881506, 0.23829787234042554
0.14174972314507198, 0.23829787234042554
0.16168327796234772, 0.26382978723404255
0.1794019933554817, 0.25653495440729485
0.20376522702104097, 0.2844984802431611
0.20930232558139533, 0.30030395136778115
0.23809523809523808, 0.31246200607902735
0.2558139534883721, 0.3440729483282675
0.27906976744186046, 0.374468085106383
0.2956810631229236, 0.4218844984802432
0.3067552602436323, 0.47781155015197574
0.31007751937984496, 0.5167173252279635
0.3178294573643411, 0.6091185410334347
0.3289036544850498, 0.7513677811550152
0.34108527131782945, 0.7696048632218846
0.36323366555924697, 0.7635258358662614
0.38759689922480617, 0.7294832826747721
0.4053156146179402, 0.6747720364741642
0.4141749723145072, 0.6249240121580547
0.42414174972314506, 0.5762917933130699
0.4318936877076412, 0.5240121580547112
0.44518272425249167, 0.4814589665653496
0.4629014396456257, 0.46200607902735563
0.9977851605758582, 0.46079027355623103
