x, y
0.004770992366412214, 0.17469050894085283
0.011450381679389313, 0.052269601100412656
0.016221374045801526, 0.1623108665749656
0.019083969465648856, 0.1856946354883081
0.023854961832061067, 0.20220082530949107
0.03148854961832061, 0.1953232462173315
0.03816793893129771, 0.2063273727647868
0.047709923664122134, 0.21182943603851445
0.05629770992366412, 0.2049518569463549
0.06679389312977099, 0.21458046767537828
0.07729007633587787, 0.20357634112792297
0.07919847328244274, 0.1953232462173315
0.08396946564885496, 0.2200825309491059
0.09732824427480916, 0.20907840440165062
0.1049618320610687, 0.20907840440165062
0.10877862595419847, 0.22283356258596973
0.11736641221374046, 0.20082530949105915
0.1269083969465649, 0.2077028885832187
0.1431297709923664, 0.2077028885832187
0.14694656488549618, 0.22283356258596973
0.16221374045801526, 0.2173314993122421
0.16698473282442747, 0.20220082530949107
0.17366412213740456, 0.22696011004126548
0.18797709923664122, 0.21320495185694635
0.21087786259541985, 0.19669876203576342
0.22041984732824427, 0.20907840440165062
0.23568702290076335, 0.19807427785419532
0.24427480916030533, 0.22145804676753783
0.2681297709923664, 0.218707015130674
0.27003816793893126, 0.20907840440165062
0.2776717557251908, 0.21320495185694635
0.2919847328244275, 0.21045392022008252
0.31583969465648853, 0.21595598349381018
0.32061068702290074, 0.24621733149931224
0.3244274809160305, 0.33012379642365886
0.33110687022900764, 0.23658872077028886
0.33874045801526714, 0.22283356258596973
0.34541984732824427, 0.20907840440165062
0.3606870229007633, 0.19807427785419532
0.3730916030534351, 0.2049518569463549
0.38167938931297707, 0.22145804676753783
0.39217557251908397, 0.23383768913342504
0.40839694656488545, 0.24484181568088034
0.41221374045801523, 0.26409903713892713
0.416030534351145, 0.2998624484181568
0.4198473282442748, 0.32737276478679506
0.4265267175572519, 0.3535075653370014
0.4312977099236641, 0.40440165061898214
0.4360687022900763, 0.44154057771664373
0.44083969465648853, 0.4305364511691884
0.44561068702290074, 0.40027510316368636
0.4532442748091603, 0.46354883081155435
0.4561068702290076, 0.5048143053645117
0.46564885496183206, 0.5116918844566712
0.47423664122137404, 0.5103163686382394
0.4751908396946565, 0.4924346629986245
0.4856870229007633, 0.49931224209078406
0.49713740458015265, 0.49105914718019256
0.5038167938931297, 0.49931224209078406
0.5143129770992366, 0.5061898211829436
0.5381679389312977, 0.5006877579092159
0.5515267175572519, 0.515818431911967
0.558206106870229, 0.49931224209078406
0.5734732824427481, 0.5130674002751032
0.5811068702290076, 0.4896836313617607
0.5935114503816794, 0.4924346629986245
0.6106870229007634, 0.5006877579092159
0.6154580152671756, 0.48830811554332876
0.6211832061068702, 0.47730398899587345
0.6297709923664122, 0.46629986244841815
0.6364503816793893, 0.4649243466299863
0.6440839694656488, 0.4511691884456671
0.6593511450381679, 0.45254470426409904
0.666030534351145, 0.4470426409903714
0.6727099236641221, 0.4607977991746905
0.6812977099236641, 0.4800550206327373
0.691793893129771, 0.49793672627235214
0.6994274809160305, 0.48830811554332876
0.7089694656488549, 0.49518569463548834
0.7251908396946565, 0.48693259972489683
0.7423664122137404, 0.49793672627235214
0.7729007633587786, 0.49105914718019256
0.7843511450381679, 0.47042640990371387
0.7929389312977099, 0.4938101788170564
0.8005725190839694, 0.47730398899587345
0.8167938931297709, 0.4855570839064649
0.8435114503816794, 0.4786795048143054
0.8559160305343511, 0.4828060522696011
0.8683206106870228, 0.46629986244841815
0.8711832061068702, 0.4800550206327373
0.8807251908396946, 0.4759284731774415
0.8883587786259541, 0.4621733149931224
0.8969465648854962, 0.4759284731774415
0.9103053435114503, 0.4676753782668501
0.9169847328244275, 0.45392022008253097
0.9246183206106869, 0.4305364511691884
0.9312977099236641, 0.39614855570839064
0.9360687022900763, 0.46629986244841815
0.9446564885496183, 0.44979367262723524
0.9532442748091603, 0.469050894085282
0.9656488549618321, 0.422283356258597
0.9790076335877862, 0.37551581843191195
0.9866412213740458, 0.5694635488308115
0.9952290076335878, 0.40852819807427787
1, 0.2544704264099037
