Time,"Apparent_viscosity","Gas_Density","Gas_Mobility","Gas_Saturation","Gas_Saturation_mean","Gas_Viscosity","Gas_pressure","Oil_Pressure","Oil_Saturation","Oil_Saturation_mean","Permeability","Porosity","Total_Mobility","Velocity:0","Velocity:1","Velocity:2","Water_Mobility","Water_Pressure","Water_Saturation","Water_Saturation_mean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.44,0.90933,1.165,0.21768,0.25555,0.25568,0.3,2.4371,2.4371,0.082957,0.082493,0,1,1.0997,1,2.8946e-13,0,0.87515,2.4371,0.6615,0.66183,1,0.072,0.072,0.002,0
0.44,0.91102,1.165,0.21723,0.25528,0.25542,0.3,2.4363,2.4363,0.083882,0.08342,0,1,1.0977,1,-5.812e-13,0,0.87341,2.4363,0.66084,0.66116,1,0.073,0.073,0.002,0
0.44,0.9127,1.165,0.21678,0.25502,0.25515,0.3,2.4355,2.4355,0.084803,0.084343,0,1,1.0956,1,-1.4457e-13,0,0.87167,2.4355,0.66018,0.66051,1,0.074,0.074,0.002,0
0.44,0.91439,1.165,0.21633,0.25475,0.25489,0.3,2.4348,2.4348,0.085719,0.085262,0,1,1.0936,1,-1.4472e-13,0,0.86995,2.4348,0.65953,0.65985,1,0.075,0.075,0.002,0
0.44,0.91606,1.165,0.21589,0.25449,0.25462,0.3,2.434,2.434,0.086632,0.086176,0,1,1.0916,1,4.3368e-16,0,0.86823,2.434,0.65888,0.6592,1,0.076,0.076,0.002,0
0.44,0.91773,1.165,0.21545,0.25423,0.25436,0.3,2.4332,2.4332,0.08754,0.087087,0,1,1.0896,1,2.8827e-13,0,0.86653,2.4332,0.65823,0.65855,1,0.077,0.077,0.002,0
0.44,0.9194,1.165,0.21501,0.25397,0.2541,0.3,2.4325,2.4325,0.088443,0.087993,0,1,1.0877,1,-2.8813e-13,0,0.86484,2.4325,0.65759,0.65791,1,0.078,0.078,0.002,0
0.44,0.92106,1.165,0.21457,0.25371,0.25384,0.3,2.4317,2.4317,0.089343,0.088894,0,1,1.0857,1,1.4356e-13,0,0.86315,2.4317,0.65694,0.65726,1,0.079,0.079,0.002,0
0.44,0.92272,1.165,0.21413,0.25345,0.25358,0.3,2.4309,2.4309,0.090239,0.089792,0,1,1.0838,1,-1.4285e-13,0,0.86148,2.4309,0.65631,0.65662,1,0.08,0.08,0.002,0
0.44,0.92437,1.165,0.2137,0.2532,0.25333,0.3,2.4301,2.4301,0.09113,0.090686,0,1,1.0818,1,5.7286e-13,0,0.85981,2.4301,0.65567,0.65599,1,0.081,0.081,0.002,0
0.44,0.92602,1.165,0.21327,0.25294,0.25307,0.3,2.4294,2.4294,0.092018,0.091575,0,1,1.0799,1,-4.2858e-13,0,0.85815,2.4294,0.65504,0.65535,1,0.082,0.082,0.002,0
0.44,0.92767,1.165,0.21284,0.25269,0.25281,0.3,2.4286,2.4286,0.092901,0.092461,0,1,1.078,1,1.4244e-13,0,0.85651,2.4286,0.65441,0.65472,1,0.083,0.083,0.002,0
