x, y
0.0012315270935960591, 0.01845018450184502
0.013546798029556651, 0.024600246002460024
0.027093596059113302, 0.03813038130381304
0.038177339901477834, 0.050430504305043054
0.05665024630541872, 0.06888068880688807
0.0812807881773399, 0.09225092250922509
0.10960591133004927, 0.11931119311193113
0.14901477832512317, 0.14391143911439114
0.1896551724137931, 0.17220172201722017
0.2315270935960591, 0.1955719557195572
0.2955665024630542, 0.23001230012300122
0.35591133004926107, 0.2607626076260763
0.4224137931034483, 0.2915129151291513
0.49261083743842365, 0.3247232472324723
0.5258620689655172, 0.3419434194341944
0.5492610837438424, 0.35301353013530135
0.5701970443349754, 0.3665436654366544
0.5812807881773399, 0.3763837638376384
0.5935960591133005, 0.3911439114391144
0.5997536945812808, 0.4009840098400984
0.6059113300492611, 0.40836408364083643
0.6157635467980296, 0.41205412054120544
0.6305418719211823, 0.4132841328413284
0.6588669950738917, 0.4145141451414514
0.6687192118226601, 0.4145141451414514
0.6773399014778325, 0.42066420664206644
0.6847290640394089, 0.43296432964329645
0.6884236453201971, 0.4612546125461255
0.6933497536945813, 0.5178351783517835
0.6958128078817734, 0.6039360393603936
0.6958128078817734, 0.6642066420664207
0.6982758620689655, 0.7072570725707257
0.7007389162561577, 0.7257072570725708
0.7068965517241379, 0.7318573185731857
0.7450738916256158, 0.7318573185731857
0.7758620689655172, 0.7318573185731857
0.7869458128078818, 0.7380073800738007
0.791871921182266, 0.7515375153751538
0.7943349753694582, 0.7712177121771218
0.7955665024630542, 0.7810578105781057
0.8004926108374384, 0.7933579335793358
0.8078817733990148, 0.7995079950799509
0.8657635467980296, 0.8007380073800738
0.9926108374384237, 0.8007380073800738
