So,Sw,Sg,Cs,MRF,xD
0.570474,0.1,0.329526,0.0,1.0,0.4164164164164164
0.570474,0.1,0.329526,0.0,1.0,0.41741741741741745
0.570474,0.1,0.329526,0.0,1.0,0.4184184184184184
0.570474,0.1,0.329526,0.0,1.0,0.4194194194194194
0.570475,0.1,0.329525,0.0,1.0,0.42042042042042044
0.570475,0.1,0.329525,0.0,1.0,0.4214214214214214
0.570475,0.1,0.329525,0.0,1.0,0.4224224224224224
0.570475,0.1,0.329525,0.0,1.0,0.42342342342342343
0.570475,0.1,0.329525,0.0,1.0,0.4244244244244244
0.570475,0.1,0.329525,0.0,1.0,0.4254254254254254
0.570475,0.1,0.329525,0.0,1.0,0.4264264264264264
0.570475,0.1,0.329525,0.0,1.0,0.4274274274274274
0.570475,0.1,0.329525,0.0,1.0,0.4284284284284284
0.570475,0.1,0.329525,0.0,1.0,0.4294294294294294
0.570475,0.1,0.329525,0.0,1.0,0.43043043043043044
0.570475,0.1,0.329525,0.0,1.0,0.4314314314314314
0.570475,0.1,0.329525,0.0,1.0,0.43243243243243246
0.570474,0.1,0.329526,0.0,1.0,0.43343343343343343
0.570474,0.1,0.329526,0.0,1.0,0.4344344344344344
0.570474,0.1,0.329526,0.0,1.0,0.43543543543543545
0.570474,0.1,0.329526,0.0,1.0,0.4364364364364364
0.570474,0.1,0.329526,0.0,1.0,0.4374374374374374
0.570473,0.1,0.329527,0.0,1.0,0.43843843843843844
0.570473,0.1,0.329527,0.0,1.0,0.4394394394394394
0.570473,0.1,0.329527,0.0,1.0,0.4404404404404404
0.570472,0.1,0.329528,0.0,1.0,0.44144144144144143
0.570472,0.1,0.329528,0.0,1.0,0.4424424424424424
0.570472,0.1,0.329528,0.0,1.0,0.4434434434434434
0.570471,0.1,0.329529,0.0,1.0,0.4444444444444444
0.570471,0.1,0.329529,0.0,1.0,0.4454454454454454
0.57047,0.1,0.32953,0.0,1.0,0.44644644644644643
0.57047,0.1,0.32953,0.0,1.0,0.44744744744744747
0.570469,0.1,0.329531,0.0,1.0,0.44844844844844844
0.570469,0.1,0.329531,0.0,1.0,0.4494494494494494
0.570468,0.1,0.329532,0.0,1.0,0.45045045045045046
0.570468,0.1,0.329532,0.0,1.0,0.45145145145145144
0.570467,0.1,0.329533,0.0,1.0,0.4524524524524524
0.570467,0.1,0.329533,0.0,1.0,0.45345345345345345
0.570467,0.1,0.329533,0.0,1.0,0.4544544544544544
0.570466,0.1,0.329534,0.0,1.0,0.45545545545545546
0.570466,0.1,0.329534,0.0,1.0,0.45645645645645644
0.570466,0.1,0.329534,0.0,1.0,0.4574574574574574
0.570466,0.1,0.329534,0.0,1.0,0.45845845845845845
0.570465,0.1,0.329535,0.0,1.0,0.45945945945945943
0.570465,0.1,0.329535,0.0,1.0,0.4604604604604604
0.570465,0.1,0.329535,0.0,1.0,0.4614614614614615
0.570466,0.1,0.329534,0.0,1.0,0.4624624624624625
0.570466,0.1,0.329534,0.0,1.0,0.46346346346346345
0.570466,0.1,0.329534,0.0,1.0,0.4644644644644645
0.570466,0.1,0.329534,0.0,1.0,0.46546546546546547
0.570467,0.1,0.329533,0.0,1.0,0.46646646646646645
0.570467,0.1,0.329533,0.0,1.0,0.4674674674674675
0.570468,0.1,0.329532,0.0,1.0,0.46846846846846846
0.570468,0.1,0.329532,0.0,1.0,0.46946946946946944
0.570469,0.1,0.329531,0.0,1.0,0.47047047047047047
0.570469,0.1,0.329531,0.0,1.0,0.47147147147147145
0.57047,0.1,0.32953,0.0,1.0,0.4724724724724724
0.57047,0.1,0.32953,0.0,1.0,0.47347347347347346
0.570471,0.1,0.329529,0.0,1.0,0.47447447447447444
0.570471,0.1,0.329529,0.0,1.0,0.4754754754754754
0.570472,0.1,0.329528,0.0,1.0,0.47647647647647645
0.570472,0.1,0.329528,0.0,1.0,0.4774774774774775
0.570473,0.1,0.329527,0.0,1.0,0.47847847847847846
0.570473,0.1,0.329527,0.0,1.0,0.4794794794794795
0.570474,0.1,0.329526,0.0,1.0,0.4804804804804805
0.570474,0.1,0.329526,0.0,1.0,0.48148148148148145
0.570475,0.1,0.329525,0.0,1.0,0.4824824824824825
0.570475,0.1,0.329525,0.0,1.0,0.48348348348348347
0.570475,0.1,0.329525,0.0,1.0,0.48448448448448445
0.570476,0.1,0.329524,0.0,1.0,0.4854854854854855
0.570476,0.1,0.329524,0.0,1.0,0.48648648648648646
0.570476,0.1,0.329524,0.0,1.0,0.48748748748748744
0.570476,0.1,0.329524,0.0,1.0,0.48848848848848847
0.570477,0.1,0.329523,0.0,1.0,0.48948948948948945
0.570477,0.1,0.329523,0.0,1.0,0.4904904904904904
0.570477,0.1,0.329523,0.0,1.0,0.49149149149149146
0.570477,0.1,0.329523,0.0,1.0,0.49249249249249244
0.570477,0.1,0.329523,0.0,1.0,0.49349349349349353
0.570478,0.1,0.329522,0.0,1.0,0.4944944944944945
0.570478,0.1,0.329522,0.0,1.0,0.4954954954954955
0.570478,0.1,0.329522,0.0,1.0,0.4964964964964965
0.570478,0.1,0.329522,0.0,1.0,0.4974974974974975
0.570478,0.1,0.329522,0.0,1.0,0.4984984984984985
0.570478,0.1,0.329522,0.0,1.0,0.4994994994994995
0.570478,0.1,0.329522,0.0,1.0,0.5005005005005005
0.570479,0.1,0.329521,0.0,1.0,0.5015015015015015
0.570479,0.1,0.329521,0.0,1.0,0.5025025025025025
0.570479,0.1,0.329521,0.0,1.0,0.5035035035035035
0.570479,0.1,0.329521,0.0,1.0,0.5045045045045045
0.570479,0.1,0.329521,0.0,1.0,0.5055055055055055
0.57048,0.1,0.32952,0.0,1.0,0.5065065065065065
0.57048,0.1,0.32952,0.0,1.0,0.5075075075075075
0.57048,0.1,0.32952,0.0,1.0,0.5085085085085085
0.57048,0.1,0.32952,0.0,1.0,0.5095095095095095
0.570481,0.1,0.329519,0.0,1.0,0.5105105105105104
0.570481,0.1,0.329519,0.0,1.0,0.5115115115115115
0.570481,0.1,0.329519,0.0,1.0,0.5125125125125125
0.570482,0.1,0.329518,0.0,1.0,0.5135135135135135
0.570482,0.1,0.329518,0.0,1.0,0.5145145145145145
0.570482,0.1,0.329518,0.0,1.0,0.5155155155155154
0.570483,0.1,0.329517,0.0,1.0,0.5165165165165165
0.570483,0.1,0.329517,0.0,1.0,0.5175175175175175
0.570483,0.1,0.329517,0.0,1.0,0.5185185185185185
0.570484,0.1,0.329516,0.0,1.0,0.5195195195195195
0.570484,0.1,0.329516,0.0,1.0,0.5205205205205206
0.570484,0.1,0.329516,0.0,1.0,0.5215215215215215
0.570485,0.1,0.329515,0.0,1.0,0.5225225225225225
0.570485,0.1,0.329515,0.0,1.0,0.5235235235235235
0.570485,0.1,0.329515,0.0,1.0,0.5245245245245245
0.570486,0.1,0.329514,0.0,1.0,0.5255255255255256
0.570486,0.1,0.329514,0.0,1.0,0.5265265265265265
0.570486,0.1,0.329514,0.0,1.0,0.5275275275275275
0.570486,0.1,0.329514,0.0,1.0,0.5285285285285285
0.570487,0.1,0.329513,0.0,1.0,0.5295295295295295
0.570487,0.1,0.329513,0.0,1.0,0.5305305305305306
0.570487,0.1,0.329513,0.0,1.0,0.5315315315315315
0.570487,0.1,0.329513,0.0,1.0,0.5325325325325325
0.570487,0.1,0.329513,0.0,1.0,0.5335335335335335
0.570487,0.1,0.329513,0.0,1.0,0.5345345345345345
0.570487,0.1,0.329513,0.0,1.0,0.5355355355355355
0.570487,0.1,0.329513,0.0,1.0,0.5365365365365365
0.570487,0.1,0.329513,0.0,1.0,0.5375375375375375
0.570487,0.1,0.329513,0.0,1.0,0.5385385385385385
0.570487,0.1,0.329513,0.0,1.0,0.5395395395395395
0.570487,0.1,0.329513,0.0,1.0,0.5405405405405405
0.570487,0.1,0.329513,0.0,1.0,0.5415415415415414
0.570486,0.1,0.329514,0.0,1.0,0.5425425425425425
0.570486,0.1,0.329514,0.0,1.0,0.5435435435435435
0.570486,0.1,0.329514,0.0,1.0,0.5445445445445445
0.570486,0.1,0.329514,0.0,1.0,0.5455455455455455
0.570485,0.1,0.329515,0.0,1.0,0.5465465465465464
0.570485,0.1,0.329515,0.0,1.0,0.5475475475475474
0.570485,0.1,0.329515,0.0,1.0,0.5485485485485486
0.570484,0.1,0.329516,0.0,1.0,0.5495495495495496
0.570484,0.1,0.329516,0.0,1.0,0.5505505505505506
0.570484,0.1,0.329516,0.0,1.0,0.5515515515515516
0.570483,0.1,0.329517,0.0,1.0,0.5525525525525525
0.570483,0.1,0.329517,0.0,1.0,0.5535535535535536
0.570483,0.1,0.329517,0.0,1.0,0.5545545545545546
0.570483,0.1,0.329517,0.0,1.0,0.5555555555555556
0.570483,0.1,0.329517,0.0,1.0,0.5565565565565566
0.570482,0.1,0.329518,0.0,1.0,0.5575575575575575
0.570482,0.1,0.329518,0.0,1.0,0.5585585585585585
0.570482,0.1,0.329518,0.0,1.0,0.5595595595595596
0.570482,0.1,0.329518,0.0,1.0,0.5605605605605606
0.570482,0.1,0.329518,0.0,1.0,0.5615615615615616
0.570482,0.1,0.329518,0.0,1.0,0.5625625625625625
0.570482,0.1,0.329518,0.0,1.0,0.5635635635635635
0.570482,0.1,0.329518,0.0,1.0,0.5645645645645645
0.570482,0.1,0.329518,0.0,1.0,0.5655655655655656
0.570482,0.1,0.329518,0.0,1.0,0.5665665665665666
0.570482,0.1,0.329518,0.0,1.0,0.5675675675675675
0.570482,0.1,0.329518,0.0,1.0,0.5685685685685685
0.570482,0.1,0.329518,0.0,1.0,0.5695695695695695
0.570482,0.1,0.329518,0.0,1.0,0.5705705705705705
0.570482,0.1,0.329518,0.0,1.0,0.5715715715715716
0.570482,0.1,0.329518,0.0,1.0,0.5725725725725725
0.570482,0.1,0.329518,0.0,1.0,0.5735735735735735
0.570483,0.1,0.329517,0.0,1.0,0.5745745745745745
0.570483,0.1,0.329517,0.0,1.0,0.5755755755755755
0.570483,0.1,0.329517,0.0,1.0,0.5765765765765765
0.570483,0.1,0.329517,0.0,1.0,0.5775775775775776
0.570484,0.1,0.329516,0.0,1.0,0.5785785785785786
0.570484,0.1,0.329516,0.0,1.0,0.5795795795795796
0.570484,0.1,0.329516,0.0,1.0,0.5805805805805806
0.570484,0.1,0.329516,0.0,1.0,0.5815815815815816
0.570485,0.1,0.329515,0.0,1.0,0.5825825825825826
0.570485,0.1,0.329515,0.0,1.0,0.5835835835835836
0.570485,0.1,0.329515,0.0,1.0,0.5845845845845846
0.570486,0.1,0.329514,0.0,1.0,0.5855855855855856
0.570486,0.1,0.329514,0.0,1.0,0.5865865865865866
0.570486,0.1,0.329514,0.0,1.0,0.5875875875875876
0.570487,0.1,0.329513,0.0,1.0,0.5885885885885885
0.570487,0.1,0.329513,0.0,1.0,0.5895895895895896
0.570487,0.1,0.329513,0.0,1.0,0.5905905905905906
0.570487,0.1,0.329513,0.0,1.0,0.5915915915915916
0.570488,0.1,0.329512,0.0,1.0,0.5925925925925926
0.570488,0.1,0.329512,0.0,1.0,0.5935935935935935
0.570488,0.1,0.329512,0.0,1.0,0.5945945945945946
0.570488,0.1,0.329512,0.0,1.0,0.5955955955955956
0.570488,0.1,0.329512,0.0,1.0,0.5965965965965966
0.570489,0.1,0.329511,0.0,1.0,0.5975975975975976
0.570489,0.1,0.329511,0.0,1.0,0.5985985985985985
0.570489,0.1,0.329511,0.0,1.0,0.5995995995995995
0.570489,0.1,0.329511,0.0,1.0,0.6006006006006006
0.570489,0.1,0.329511,0.0,1.0,0.6016016016016016
0.570489,0.1,0.329511,0.0,1.0,0.6026026026026026
0.570489,0.1,0.329511,0.0,1.0,0.6036036036036035
0.570489,0.1,0.329511,0.0,1.0,0.6046046046046045
0.570489,0.1,0.329511,0.0,1.0,0.6056056056056055
0.570489,0.1,0.329511,0.0,1.0,0.6066066066066066
0.570489,0.1,0.329511,0.0,1.0,0.6076076076076076
0.57049,0.1,0.32951,0.0,1.0,0.6086086086086085
0.57049,0.1,0.32951,0.0,1.0,0.6096096096096095
0.57049,0.1,0.32951,0.0,1.0,0.6106106106106106
0.57049,0.1,0.32951,0.0,1.0,0.6116116116116116
0.57049,0.1,0.32951,0.0,1.0,0.6126126126126127
0.57049,0.1,0.32951,0.0,1.0,0.6136136136136137
0.57049,0.1,0.32951,0.0,1.0,0.6146146146146146
0.57049,0.1,0.32951,0.0,1.0,0.6156156156156156
0.57049,0.1,0.32951,0.0,1.0,0.6166166166166166
0.57049,0.1,0.32951,0.0,1.0,0.6176176176176176
0.57049,0.1,0.32951,0.0,1.0,0.6186186186186187
0.57049,0.1,0.32951,0.0,1.0,0.6196196196196196
0.57049,0.1,0.32951,0.0,1.0,0.6206206206206206
0.57049,0.1,0.32951,0.0,1.0,0.6216216216216216
0.57049,0.1,0.32951,0.0,1.0,0.6226226226226226
0.57049,0.1,0.32951,0.0,1.0,0.6236236236236236
0.57049,0.1,0.32951,0.0,1.0,0.6246246246246246
0.570491,0.1,0.329509,0.0,1.0,0.6256256256256256
0.570502,0.1,0.329498,0.0,1.0,0.6266266266266266
0.571093,0.1,0.328907,0.0,1.0,0.6276276276276276
0.612996,0.1,0.287004,0.0,1.0,0.6286286286286286
0.894963,0.1,0.00503687,0.0,1.0,0.6296296296296295
0.9,0.1,0.0,0.0,1.0,0.6306306306306306
0.9,0.1,0.0,0.0,1.0,0.6316316316316316
0.9,0.1,0.0,0.0,1.0,0.6326326326326326
0.9,0.1,0.0,0.0,1.0,0.6336336336336336
0.9,0.1,0.0,0.0,1.0,0.6346346346346345
0.9,0.1,0.0,0.0,1.0,0.6356356356356356
0.9,0.1,0.0,0.0,1.0,0.6366366366366366
0.9,0.1,0.0,0.0,1.0,0.6376376376376376
0.9,0.1,0.0,0.0,1.0,0.6386386386386386
0.9,0.1,0.0,0.0,1.0,0.6396396396396395
0.9,0.1,0.0,0.0,1.0,0.6406406406406405
0.9,0.1,0.0,0.0,1.0,0.6416416416416417
0.9,0.1,0.0,0.0,1.0,0.6426426426426427
0.9,0.1,0.0,0.0,1.0,0.6436436436436437
0.9,0.1,0.0,0.0,1.0,0.6446446446446447
0.9,0.1,0.0,0.0,1.0,0.6456456456456456
0.9,0.1,0.0,0.0,1.0,0.6466466466466466
0.9,0.1,0.0,0.0,1.0,0.6476476476476477
0.9,0.1,0.0,0.0,1.0,0.6486486486486487
0.9,0.1,0.0,0.0,1.0,0.6496496496496497
0.9,0.1,0.0,0.0,1.0,0.6506506506506506
0.9,0.1,0.0,0.0,1.0,0.6516516516516516
0.9,0.1,0.0,0.0,1.0,0.6526526526526526
0.9,0.1,0.0,0.0,1.0,0.6536536536536537
0.9,0.1,0.0,0.0,1.0,0.6546546546546547
0.9,0.1,0.0,0.0,1.0,0.6556556556556556
0.9,0.1,0.0,0.0,1.0,0.6566566566566566
0.9,0.1,0.0,0.0,1.0,0.6576576576576576
0.9,0.1,0.0,0.0,1.0,0.6586586586586586
0.9,0.1,0.0,0.0,1.0,0.6596596596596597
0.9,0.1,0.0,0.0,1.0,0.6606606606606606
0.9,0.1,0.0,0.0,1.0,0.6616616616616616
0.9,0.1,0.0,0.0,1.0,0.6626626626626626
0.9,0.1,0.0,0.0,1.0,0.6636636636636636
0.9,0.1,0.0,0.0,1.0,0.6646646646646646
0.9,0.1,0.0,0.0,1.0,0.6656656656656657
0.9,0.1,0.0,0.0,1.0,0.6666666666666666
0.9,0.1,0.0,0.0,1.0,0.6676676676676676
0.9,0.1,0.0,0.0,1.0,0.6686686686686686
0.9,0.1,0.0,0.0,1.0,0.6696696696696696
0.9,0.1,0.0,0.0,1.0,0.6706706706706707
0.9,0.1,0.0,0.0,1.0,0.6716716716716717
0.9,0.1,0.0,0.0,1.0,0.6726726726726727
0.9,0.1,0.0,0.0,1.0,0.6736736736736737
0.9,0.1,0.0,0.0,1.0,0.6746746746746747
0.9,0.1,0.0,0.0,1.0,0.6756756756756757
0.9,0.1,0.0,0.0,1.0,0.6766766766766767
0.9,0.1,0.0,0.0,1.0,0.6776776776776777
0.9,0.1,0.0,0.0,1.0,0.6786786786786787
0.9,0.1,0.0,0.0,1.0,0.6796796796796797
0.9,0.1,0.0,0.0,1.0,0.6806806806806807
0.9,0.1,0.0,0.0,1.0,0.6816816816816816
0.9,0.1,0.0,0.0,1.0,0.6826826826826827
0.9,0.1,0.0,0.0,1.0,0.6836836836836837
0.9,0.1,0.0,0.0,1.0,0.6846846846846847
0.9,0.1,0.0,0.0,1.0,0.6856856856856857
0.9,0.1,0.0,0.0,1.0,0.6866866866866866
0.9,0.1,0.0,0.0,1.0,0.6876876876876876
0.9,0.1,0.0,0.0,1.0,0.6886886886886887
0.9,0.1,0.0,0.0,1.0,0.6896896896896897
0.9,0.1,0.0,0.0,1.0,0.6906906906906907
0.9,0.1,0.0,0.0,1.0,0.6916916916916916
0.9,0.1,0.0,0.0,1.0,0.6926926926926926
0.9,0.1,0.0,0.0,1.0,0.6936936936936936
0.9,0.1,0.0,0.0,1.0,0.6946946946946947
0.9,0.1,0.0,0.0,1.0,0.6956956956956957
0.9,0.1,0.0,0.0,1.0,0.6966966966966966
0.9,0.1,0.0,0.0,1.0,0.6976976976976976
0.9,0.1,0.0,0.0,1.0,0.6986986986986986
0.9,0.1,0.0,0.0,1.0,0.6996996996996996
0.9,0.1,0.0,0.0,1.0,0.7007007007007007
0.9,0.1,0.0,0.0,1.0,0.7017017017017017
0.9,0.1,0.0,0.0,1.0,0.7027027027027026
0.9,0.1,0.0,0.0,1.0,0.7037037037037037
0.9,0.1,0.0,0.0,1.0,0.7047047047047047
0.9,0.1,0.0,0.0,1.0,0.7057057057057057
0.9,0.1,0.0,0.0,1.0,0.7067067067067068
0.9,0.1,0.0,0.0,1.0,0.7077077077077077
0.9,0.1,0.0,0.0,1.0,0.7087087087087087
0.9,0.1,0.0,0.0,1.0,0.7097097097097097
0.9,0.1,0.0,0.0,1.0,0.7107107107107107
0.9,0.1,0.0,0.0,1.0,0.7117117117117118
0.9,0.1,0.0,0.0,1.0,0.7127127127127127
0.9,0.1,0.0,0.0,1.0,0.7137137137137137
0.9,0.1,0.0,0.0,1.0,0.7147147147147147
0.9,0.1,0.0,0.0,1.0,0.7157157157157157
0.9,0.1,0.0,0.0,1.0,0.7167167167167167
0.9,0.1,0.0,0.0,1.0,0.7177177177177178
0.9,0.1,0.0,0.0,1.0,0.7187187187187187
0.9,0.1,0.0,0.0,1.0,0.7197197197197197
0.9,0.1,0.0,0.0,1.0,0.7207207207207207
0.9,0.1,0.0,0.0,1.0,0.7217217217217217
0.9,0.1,0.0,0.0,1.0,0.7227227227227226
0.9,0.1,0.0,0.0,1.0,0.7237237237237237
0.9,0.1,0.0,0.0,1.0,0.7247247247247247
0.9,0.1,0.0,0.0,1.0,0.7257257257257257
0.9,0.1,0.0,0.0,1.0,0.7267267267267267
0.9,0.1,0.0,0.0,1.0,0.7277277277277276
0.9,0.1,0.0,0.0,1.0,0.7287287287287286
0.9,0.1,0.0,0.0,1.0,0.7297297297297297
0.9,0.1,0.0,0.0,1.0,0.7307307307307307
0.9,0.1,0.0,0.0,1.0,0.7317317317317317
0.9,0.1,0.0,0.0,1.0,0.7327327327327327
0.9,0.1,0.0,0.0,1.0,0.7337337337337336
0.9,0.1,0.0,0.0,1.0,0.7347347347347346
0.9,0.1,0.0,0.0,1.0,0.7357357357357358
0.9,0.1,0.0,0.0,1.0,0.7367367367367368
0.9,0.1,0.0,0.0,1.0,0.7377377377377378
0.9,0.1,0.0,0.0,1.0,0.7387387387387387
0.9,0.1,0.0,0.0,1.0,0.7397397397397397
0.9,0.1,0.0,0.0,1.0,0.7407407407407407
0.9,0.1,0.0,0.0,1.0,0.7417417417417418
0.9,0.1,0.0,0.0,1.0,0.7427427427427428
0.9,0.1,0.0,0.0,1.0,0.7437437437437437
0.9,0.1,0.0,0.0,1.0,0.7447447447447447
0.9,0.1,0.0,0.0,1.0,0.7457457457457457
0.9,0.1,0.0,0.0,1.0,0.7467467467467467
0.9,0.1,0.0,0.0,1.0,0.7477477477477478
0.9,0.1,0.0,0.0,1.0,0.7487487487487487
0.9,0.1,0.0,0.0,1.0,0.7497497497497497
0.9,0.1,0.0,0.0,1.0,0.7507507507507507
0.9,0.1,0.0,0.0,1.0,0.7517517517517517
0.9,0.1,0.0,0.0,1.0,0.7527527527527528
0.9,0.1,0.0,0.0,1.0,0.7537537537537538
0.9,0.1,0.0,0.0,1.0,0.7547547547547547
0.9,0.1,0.0,0.0,1.0,0.7557557557557557
0.9,0.1,0.0,0.0,1.0,0.7567567567567567
0.9,0.1,0.0,0.0,1.0,0.7577577577577577
0.9,0.1,0.0,0.0,1.0,0.7587587587587588
0.9,0.1,0.0,0.0,1.0,0.7597597597597597
0.9,0.1,0.0,0.0,1.0,0.7607607607607607
0.9,0.1,0.0,0.0,1.0,0.7617617617617617
0.9,0.1,0.0,0.0,1.0,0.7627627627627627
0.9,0.1,0.0,0.0,1.0,0.7637637637637636
0.9,0.1,0.0,0.0,1.0,0.7647647647647647
0.9,0.1,0.0,0.0,1.0,0.7657657657657658
0.9,0.1,0.0,0.0,1.0,0.7667667667667668
0.9,0.1,0.0,0.0,1.0,0.7677677677677678
0.9,0.1,0.0,0.0,1.0,0.7687687687687688
0.9,0.1,0.0,0.0,1.0,0.7697697697697697
0.9,0.1,0.0,0.0,1.0,0.7707707707707708
0.9,0.1,0.0,0.0,1.0,0.7717717717717718
0.9,0.1,0.0,0.0,1.0,0.7727727727727728
0.9,0.1,0.0,0.0,1.0,0.7737737737737738
0.9,0.1,0.0,0.0,1.0,0.7747747747747747
0.9,0.1,0.0,0.0,1.0,0.7757757757757757
0.9,0.1,0.0,0.0,1.0,0.7767767767767768
0.9,0.1,0.0,0.0,1.0,0.7777777777777778
0.9,0.1,0.0,0.0,1.0,0.7787787787787788
0.9,0.1,0.0,0.0,1.0,0.7797797797797797
0.9,0.1,0.0,0.0,1.0,0.7807807807807807
0.9,0.1,0.0,0.0,1.0,0.7817817817817817
0.9,0.1,0.0,0.0,1.0,0.7827827827827828
0.9,0.1,0.0,0.0,1.0,0.7837837837837838
0.9,0.1,0.0,0.0,1.0,0.7847847847847848
0.9,0.1,0.0,0.0,1.0,0.7857857857857857
0.9,0.1,0.0,0.0,1.0,0.7867867867867867
0.9,0.1,0.0,0.0,1.0,0.7877877877877877
0.9,0.1,0.0,0.0,1.0,0.7887887887887888
0.9,0.1,0.0,0.0,1.0,0.7897897897897898
0.9,0.1,0.0,0.0,1.0,0.7907907907907907
0.9,0.1,0.0,0.0,1.0,0.7917917917917917
0.9,0.1,0.0,0.0,1.0,0.7927927927927927
0.9,0.1,0.0,0.0,1.0,0.7937937937937938
0.9,0.1,0.0,0.0,1.0,0.7947947947947948
0.9,0.1,0.0,0.0,1.0,0.7957957957957957
0.9,0.1,0.0,0.0,1.0,0.7967967967967967
0.9,0.1,0.0,0.0,1.0,0.7977977977977978
0.9,0.1,0.0,0.0,1.0,0.7987987987987988
0.9,0.1,0.0,0.0,1.0,0.7997997997997999
0.9,0.1,0.0,0.0,1.0,0.8008008008008008
0.9,0.1,0.0,0.0,1.0,0.8018018018018018
0.9,0.1,0.0,0.0,1.0,0.8028028028028028
0.9,0.1,0.0,0.0,1.0,0.8038038038038038
0.9,0.1,0.0,0.0,1.0,0.8048048048048048
0.9,0.1,0.0,0.0,1.0,0.8058058058058059
0.9,0.1,0.0,0.0,1.0,0.8068068068068068
0.9,0.1,0.0,0.0,1.0,0.8078078078078078
0.9,0.1,0.0,0.0,1.0,0.8088088088088088
0.9,0.1,0.0,0.0,1.0,0.8098098098098098
0.9,0.1,0.0,0.0,1.0,0.8108108108108107
0.9,0.1,0.0,0.0,1.0,0.8118118118118118
0.9,0.1,0.0,0.0,1.0,0.8128128128128128
0.9,0.1,0.0,0.0,1.0,0.8138138138138138
0.9,0.1,0.0,0.0,1.0,0.8148148148148148
0.9,0.1,0.0,0.0,1.0,0.8158158158158157
0.9,0.1,0.0,0.0,1.0,0.8168168168168167
0.9,0.1,0.0,0.0,1.0,0.8178178178178178
0.9,0.1,0.0,0.0,1.0,0.8188188188188188
0.9,0.1,0.0,0.0,1.0,0.8198198198198198
0.9,0.1,0.0,0.0,1.0,0.8208208208208208
0.9,0.1,0.0,0.0,1.0,0.8218218218218217
0.9,0.1,0.0,0.0,1.0,0.8228228228228227
0.9,0.1,0.0,0.0,1.0,0.8238238238238238
0.9,0.1,0.0,0.0,1.0,0.8248248248248248
0.9,0.1,0.0,0.0,1.0,0.8258258258258258
0.9,0.1,0.0,0.0,1.0,0.8268268268268267
0.9,0.1,0.0,0.0,1.0,0.8278278278278277
0.9,0.1,0.0,0.0,1.0,0.8288288288288289
0.9,0.1,0.0,0.0,1.0,0.8298298298298299
0.9,0.1,0.0,0.0,1.0,0.8308308308308309
0.9,0.1,0.0,0.0,1.0,0.8318318318318318
0.9,0.1,0.0,0.0,1.0,0.8328328328328328
0.9,0.1,0.0,0.0,1.0,0.8338338338338338
0.9,0.1,0.0,0.0,1.0,0.8348348348348349
0.9,0.1,0.0,0.0,1.0,0.8358358358358359
0.9,0.1,0.0,0.0,1.0,0.8368368368368369
0.9,0.1,0.0,0.0,1.0,0.8378378378378378
0.9,0.1,0.0,0.0,1.0,0.8388388388388388
0.9,0.1,0.0,0.0,1.0,0.8398398398398398
0.9,0.1,0.0,0.0,1.0,0.8408408408408409
0.9,0.1,0.0,0.0,1.0,0.8418418418418419
0.9,0.1,0.0,0.0,1.0,0.8428428428428428
0.9,0.1,0.0,0.0,1.0,0.8438438438438438
0.9,0.1,0.0,0.0,1.0,0.8448448448448448
0.9,0.1,0.0,0.0,1.0,0.8458458458458458
0.9,0.1,0.0,0.0,1.0,0.8468468468468469
0.9,0.1,0.0,0.0,1.0,0.8478478478478478
0.9,0.1,0.0,0.0,1.0,0.8488488488488488
0.9,0.1,0.0,0.0,1.0,0.8498498498498498
0.9,0.1,0.0,0.0,1.0,0.8508508508508508
0.9,0.1,0.0,0.0,1.0,0.8518518518518517
0.9,0.1,0.0,0.0,1.0,0.8528528528528528
0.9,0.1,0.0,0.0,1.0,0.8538538538538538
0.9,0.1,0.0,0.0,1.0,0.8548548548548548
0.9,0.1,0.0,0.0,1.0,0.8558558558558558
0.9,0.1,0.0,0.0,1.0,0.8568568568568568
0.9,0.1,0.0,0.0,1.0,0.8578578578578577
0.9,0.1,0.0,0.0,1.0,0.8588588588588588
0.9,0.1,0.0,0.0,1.0,0.8598598598598599
0.9,0.1,0.0,0.0,1.0,0.8608608608608609
0.9,0.1,0.0,0.0,1.0,0.8618618618618619
0.9,0.1,0.0,0.0,1.0,0.8628628628628628
0.9,0.1,0.0,0.0,1.0,0.8638638638638638
0.9,0.1,0.0,0.0,1.0,0.8648648648648649
0.9,0.1,0.0,0.0,1.0,0.8658658658658659
0.9,0.1,0.0,0.0,1.0,0.8668668668668669
0.9,0.1,0.0,0.0,1.0,0.8678678678678678
0.9,0.1,0.0,0.0,1.0,0.8688688688688688
0.9,0.1,0.0,0.0,1.0,0.8698698698698699
0.9,0.1,0.0,0.0,1.0,0.8708708708708709
0.9,0.1,0.0,0.0,1.0,0.8718718718718719
0.9,0.1,0.0,0.0,1.0,0.8728728728728729
0.9,0.1,0.0,0.0,1.0,0.8738738738738738
0.9,0.1,0.0,0.0,1.0,0.8748748748748748
0.9,0.1,0.0,0.0,1.0,0.8758758758758759
0.9,0.1,0.0,0.0,1.0,0.8768768768768769
0.9,0.1,0.0,0.0,1.0,0.8778778778778779
0.9,0.1,0.0,0.0,1.0,0.8788788788788788
0.9,0.1,0.0,0.0,1.0,0.8798798798798798
0.9,0.1,0.0,0.0,1.0,0.8808808808808808
0.9,0.1,0.0,0.0,1.0,0.8818818818818819
0.9,0.1,0.0,0.0,1.0,0.8828828828828829
