"Fa","Fb","K","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.9274,0.069091,1e-12,0.27612,0.44839,0.27549,1.4111e-05,0,0,1.3087e-05,0,0,9.7493e-07,0,0,4.9477e-08,0,0,0.25,0.025456,0.18964,0.048121,41259,1,0.41104,0.41104,0.005,0.005
0.9268,0.069683,1e-12,0.27526,0.44923,0.27551,1.4111e-05,0,0,1.3078e-05,0,0,9.8328e-07,0,0,4.9671e-08,0,0,0.25,0.025345,0.19056,0.048132,41240,1,0.41471,0.41471,0.005,0.005
0.92619,0.070273,1e-12,0.27441,0.45006,0.27553,1.4111e-05,0,0,1.307e-05,0,0,9.9162e-07,0,0,4.9865e-08,0,0,0.25,0.025236,0.19147,0.048142,41221,1,0.41838,0.41838,0.005,0.005
0.92559,0.070863,1e-12,0.27357,0.45088,0.27555,1.4111e-05,0,0,1.3061e-05,0,0,9.9993e-07,0,0,5.0059e-08,0,0,0.25,0.025127,0.19237,0.048153,41202,1,0.42205,0.42205,0.005,0.005
0.92499,0.071451,1e-12,0.27273,0.4517,0.27557,1.4111e-05,0,0,1.3053e-05,0,0,1.0082e-06,0,0,5.0252e-08,0,0,0.25,0.02502,0.19327,0.048163,41183,1,0.42572,0.42572,0.005,0.005
0.92439,0.072038,1e-12,0.27191,0.4525,0.27559,1.4111e-05,0,0,1.3044e-05,0,0,1.0165e-06,0,0,5.0444e-08,0,0,0.25,0.024914,0.19415,0.048173,41164,1,0.42939,0.42939,0.005,0.005
0.92379,0.072625,1e-12,0.27109,0.4533,0.27561,1.4111e-05,0,0,1.3036e-05,0,0,1.0248e-06,0,0,5.0636e-08,0,0,0.25,0.024808,0.19503,0.048184,41145,1,0.43306,0.43306,0.005,0.005
0.92319,0.07321,1e-12,0.27029,0.45409,0.27563,1.4111e-05,0,0,1.3027e-05,0,0,1.0331e-06,0,0,5.0827e-08,0,0,0.25,0.024704,0.19591,0.048194,41126,1,0.43673,0.43673,0.005,0.005
0.92259,0.073794,1e-12,0.26949,0.45487,0.27564,1.4111e-05,0,0,1.3019e-05,0,0,1.0413e-06,0,0,5.1018e-08,0,0,0.25,0.024601,0.19677,0.048204,41106,1,0.4404,0.4404,0.005,0.005
0.92199,0.074377,1e-12,0.26869,0.45565,0.27566,1.4111e-05,0,0,1.301e-05,0,0,1.0495e-06,0,0,5.1208e-08,0,0,0.25,0.024499,0.19763,0.048213,41087,1,0.44407,0.44407,0.005,0.005
0.9214,0.074959,1e-12,0.26791,0.45641,0.27568,1.4111e-05,0,0,1.3002e-05,0,0,1.0577e-06,0,0,5.1397e-08,0,0,0.25,0.024398,0.19848,0.048223,41067,1,0.44774,0.44774,0.005,0.005
0.9208,0.075541,1e-12,0.26713,0.45717,0.2757,1.4111e-05,0,0,1.2993e-05,0,0,1.0659e-06,0,0,5.1586e-08,0,0,0.25,0.024298,0.19933,0.048233,41048,1,0.45141,0.45141,0.005,0.005
0.92021,0.076121,1e-12,0.26637,0.45792,0.27571,1.4111e-05,0,0,1.2985e-05,0,0,1.0741e-06,0,0,5.1775e-08,0,0,0.25,0.024198,0.20017,0.048242,41028,1,0.45508,0.45508,0.005,0.005
0.91962,0.0767,1e-12,0.26561,0.45867,0.27573,1.4111e-05,0,0,1.2977e-05,0,0,1.0823e-06,0,0,5.1963e-08,0,0,0.25,0.0241,0.201,0.048252,41008,1,0.45875,0.45875,0.005,0.005
0.91903,0.077279,1e-12,0.26485,0.4594,0.27575,1.4111e-05,0,0,1.2968e-05,0,0,1.0905e-06,0,0,5.215e-08,0,0,0.25,0.024002,0.20183,0.048261,40988,1,0.46242,0.46242,0.005,0.005
0.91843,0.077856,1e-12,0.2641,0.46013,0.27576,1.4111e-05,0,0,1.296e-05,0,0,1.0986e-06,0,0,5.2337e-08,0,0,0.25,0.023906,0.20265,0.04827,40969,1,0.46609,0.46609,0.005,0.005
0.91785,0.078432,1e-12,0.26336,0.46086,0.27578,1.4111e-05,0,0,1.2952e-05,0,0,1.1068e-06,0,0,5.2523e-08,0,0,0.25,0.02381,0.20346,0.048279,40949,1,0.46976,0.46976,0.005,0.005
0.91726,0.079008,1e-12,0.26263,0.46157,0.2758,1.4111e-05,0,0,1.2943e-05,0,0,1.1149e-06,0,0,5.2709e-08,0,0,0.25,0.023715,0.20427,0.048288,40929,1,0.47343,0.47343,0.005,0.005
0.91667,0.079583,1e-12,0.26191,0.46228,0.27581,1.4111e-05,0,0,1.2935e-05,0,0,1.123e-06,0,0,5.2895e-08,0,0,0.25,0.023621,0.20507,0.048297,40909,1,0.4771,0.4771,0.005,0.005
0.91608,0.080156,1e-12,0.26119,0.46298,0.27583,1.4111e-05,0,0,1.2927e-05,0,0,1.1311e-06,0,0,5.3079e-08,0,0,0.25,0.023528,0.20587,0.048306,40888,1,0.48077,0.48077,0.005,0.005
0.9155,0.080729,1e-12,0.26047,0.46368,0.27584,1.4111e-05,0,0,1.2919e-05,0,0,1.1392e-06,0,0,5.3264e-08,0,0,0.25,0.023436,0.20666,0.048315,40868,1,0.48444,0.48444,0.005,0.005
0.91491,0.081301,1e-12,0.25977,0.46437,0.27586,1.4111e-05,0,0,1.291e-05,0,0,1.1472e-06,0,0,5.3448e-08,0,0,0.25,0.023345,0.20745,0.048323,40848,1,0.48811,0.48811,0.005,0.005
0.91433,0.081873,1e-12,0.25907,0.46505,0.27588,1.4111e-05,0,0,1.2902e-05,0,0,1.1553e-06,0,0,5.3631e-08,0,0,0.25,0.023254,0.20823,0.048332,40828,1,0.49178,0.49178,0.005,0.005
0.91374,0.082443,1e-12,0.25838,0.46573,0.27589,1.4111e-05,0,0,1.2894e-05,0,0,1.1633e-06,0,0,5.3814e-08,0,0,0.25,0.023164,0.209,0.04834,40807,1,0.49545,0.49545,0.005,0.005
0.91316,0.083012,1e-12,0.25769,0.4664,0.27591,1.4111e-05,0,0,1.2886e-05,0,0,1.1714e-06,0,0,5.3997e-08,0,0,0.25,0.023075,0.20977,0.048349,40787,1,0.49912,0.49912,0.005,0.005
0.91258,0.083581,1e-12,0.25701,0.46707,0.27592,1.4111e-05,0,0,1.2877e-05,0,0,1.1794e-06,0,0,5.4179e-08,0,0,0.25,0.022987,0.21053,0.048357,40766,1,0.50279,0.50279,0.005,0.005
0.912,0.084149,1e-12,0.25633,0.46773,0.27594,1.4111e-05,0,0,1.2869e-05,0,0,1.1874e-06,0,0,5.436e-08,0,0,0.25,0.0229,0.21129,0.048365,40746,1,0.50646,0.50646,0.005,0.005
0.91142,0.084716,1e-12,0.25566,0.46839,0.27595,1.4111e-05,0,0,1.2861e-05,0,0,1.1954e-06,0,0,5.4542e-08,0,0,0.25,0.022813,0.21204,0.048373,40725,1,0.51013,0.51013,0.005,0.005
0.91084,0.085282,1e-12,0.255,0.46903,0.27597,1.4111e-05,0,0,1.2853e-05,0,0,1.2034e-06,0,0,5.4722e-08,0,0,0.25,0.022727,0.21279,0.048381,40704,1,0.5138,0.5138,0.005,0.005
0.91026,0.085847,1e-12,0.25434,0.46968,0.27598,1.4111e-05,0,0,1.2845e-05,0,0,1.2114e-06,0,0,5.4903e-08,0,0,0.25,0.022642,0.21353,0.048389,40683,1,0.51747,0.51747,0.005,0.005
0.90968,0.086412,1e-12,0.25369,0.47032,0.27599,1.4111e-05,0,0,1.2837e-05,0,0,1.2194e-06,0,0,5.5083e-08,0,0,0.25,0.022557,0.21427,0.048397,40663,1,0.52114,0.52114,0.005,0.005
0.90911,0.086976,1e-12,0.25304,0.47095,0.27601,1.4111e-05,0,0,1.2828e-05,0,0,1.2273e-06,0,0,5.5262e-08,0,0,0.25,0.022473,0.215,0.048405,40642,1,0.52481,0.52481,0.005,0.005
0.90853,0.087539,1e-12,0.2524,0.47157,0.27602,1.4111e-05,0,0,1.282e-05,0,0,1.2353e-06,0,0,5.5441e-08,0,0,0.25,0.02239,0.21573,0.048413,40621,1,0.52848,0.52848,0.005,0.005
0.90796,0.088101,1e-12,0.25177,0.4722,0.27604,1.4111e-05,0,0,1.2812e-05,0,0,1.2432e-06,0,0,5.562e-08,0,0,0.25,0.022308,0.21645,0.04842,40600,1,0.53215,0.53215,0.005,0.005
0.90738,0.088663,1e-12,0.25113,0.47281,0.27605,1.4111e-05,0,0,1.2804e-05,0,0,1.2511e-06,0,0,5.5798e-08,0,0,0.25,0.022226,0.21717,0.048428,40579,1,0.53582,0.53582,0.005,0.005
0.90681,0.089223,1e-12,0.25051,0.47343,0.27606,1.4111e-05,0,0,1.2796e-05,0,0,1.259e-06,0,0,5.5976e-08,0,0,0.25,0.022145,0.21789,0.048436,40557,1,0.53949,0.53949,0.005,0.005
0.90624,0.089783,1e-12,0.24989,0.47403,0.27608,1.4111e-05,0,0,1.2788e-05,0,0,1.2669e-06,0,0,5.6153e-08,0,0,0.25,0.022064,0.2186,0.048443,40536,1,0.54316,0.54316,0.005,0.005
0.90567,0.090343,1e-12,0.24927,0.47464,0.27609,1.4111e-05,0,0,1.278e-05,0,0,1.2748e-06,0,0,5.633e-08,0,0,0.25,0.021984,0.2193,0.048451,40515,1,0.54683,0.54683,0.005,0.005
0.90509,0.090901,1e-12,0.24866,0.47523,0.27611,1.4111e-05,0,0,1.2772e-05,0,0,1.2827e-06,0,0,5.6507e-08,0,0,0.25,0.021905,0.22,0.048458,40494,1,0.5505,0.5505,0.005,0.005
0.90452,0.091459,1e-12,0.24806,0.47583,0.27612,1.4111e-05,0,0,1.2764e-05,0,0,1.2906e-06,0,0,5.6683e-08,0,0,0.25,0.021827,0.2207,0.048465,40472,1,0.55417,0.55417,0.005,0.005
0.90395,0.092016,1e-12,0.24745,0.47641,0.27613,1.4111e-05,0,0,1.2756e-05,0,0,1.2984e-06,0,0,5.6858e-08,0,0,0.25,0.021749,0.22139,0.048472,40451,1,0.55784,0.55784,0.005,0.005
0.90339,0.092573,1e-12,0.24686,0.477,0.27614,1.4111e-05,0,0,1.2748e-05,0,0,1.3063e-06,0,0,5.7034e-08,0,0,0.25,0.021672,0.22207,0.04848,40429,1,0.56151,0.56151,0.005,0.005
0.90282,0.093128,1e-12,0.24627,0.47758,0.27616,1.4111e-05,0,0,1.274e-05,0,0,1.3141e-06,0,0,5.7209e-08,0,0,0.25,0.021595,0.22276,0.048487,40407,1,0.56518,0.56518,0.005,0.005
0.90225,0.093684,1e-12,0.24568,0.47815,0.27617,1.4111e-05,0,0,1.2732e-05,0,0,1.322e-06,0,0,5.7383e-08,0,0,0.25,0.021519,0.22343,0.048494,40386,1,0.56885,0.56885,0.005,0.005
0.90168,0.094238,1e-12,0.2451,0.47872,0.27618,1.4111e-05,0,0,1.2724e-05,0,0,1.3298e-06,0,0,5.7558e-08,0,0,0.25,0.021443,0.22411,0.048501,40364,1,0.57252,0.57252,0.005,0.005
0.90112,0.094792,1e-12,0.24452,0.47929,0.2762,1.4111e-05,0,0,1.2716e-05,0,0,1.3376e-06,0,0,5.7732e-08,0,0,0.25,0.021368,0.22478,0.048508,40342,1,0.57619,0.57619,0.005,0.005
0.90055,0.095345,1e-12,0.24394,0.47985,0.27621,1.4111e-05,0,0,1.2708e-05,0,0,1.3454e-06,0,0,5.7905e-08,0,0,0.25,0.021294,0.22544,0.048515,40320,1,0.57986,0.57986,0.005,0.005
0.89999,0.095897,1e-12,0.24338,0.4804,0.27622,1.4111e-05,0,0,1.27e-05,0,0,1.3532e-06,0,0,5.8078e-08,0,0,0.25,0.02122,0.22611,0.048521,40298,1,0.58353,0.58353,0.005,0.005
0.89942,0.096449,1e-12,0.24281,0.48096,0.27623,1.4111e-05,0,0,1.2692e-05,0,0,1.361e-06,0,0,5.8251e-08,0,0,0.25,0.021147,0.22676,0.048528,40276,1,0.5872,0.5872,0.005,0.005
0.89886,0.097,1e-12,0.24225,0.48151,0.27624,1.4111e-05,0,0,1.2684e-05,0,0,1.3688e-06,0,0,5.8423e-08,0,0,0.25,0.021074,0.22742,0.048535,40254,1,0.59087,0.59087,0.005,0.005
0.8983,0.09755,1e-12,0.24169,0.48205,0.27626,1.4111e-05,0,0,1.2676e-05,0,0,1.3765e-06,0,0,5.8595e-08,0,0,0.25,0.021002,0.22807,0.048541,40232,1,0.59454,0.59454,0.005,0.005
0.89774,0.0981,1e-12,0.24114,0.48259,0.27627,1.4111e-05,0,0,1.2668e-05,0,0,1.3843e-06,0,0,5.8767e-08,0,0,0.25,0.02093,0.22871,0.048548,40210,1,0.59821,0.59821,0.005,0.005
0.89717,0.098649,1e-12,0.24059,0.48313,0.27628,1.4111e-05,0,0,1.266e-05,0,0,1.392e-06,0,0,5.8939e-08,0,0,0.25,0.020859,0.22936,0.048555,40188,1,0.60188,0.60188,0.005,0.005
0.89661,0.099198,1e-12,0.24005,0.48366,0.27629,1.4111e-05,0,0,1.2652e-05,0,0,1.3998e-06,0,0,5.911e-08,0,0,0.25,0.020788,0.22999,0.048561,40165,1,0.60555,0.60555,0.005,0.005
0.89605,0.099745,1e-12,0.23951,0.48419,0.2763,1.4111e-05,0,0,1.2644e-05,0,0,1.4075e-06,0,0,5.928e-08,0,0,0.25,0.020718,0.23063,0.048567,40143,1,0.60922,0.60922,0.005,0.005
0.89549,0.10029,1e-12,0.23897,0.48472,0.27632,1.4111e-05,0,0,1.2636e-05,0,0,1.4152e-06,0,0,5.9451e-08,0,0,0.25,0.020649,0.23126,0.048574,40121,1,0.61289,0.61289,0.005,0.005
0.89494,0.10084,1e-12,0.23843,0.48524,0.27633,1.4111e-05,0,0,1.2628e-05,0,0,1.4229e-06,0,0,5.9621e-08,0,0,0.25,0.02058,0.23189,0.04858,40098,1,0.61656,0.61656,0.005,0.005
0.89438,0.10138,1e-12,0.23791,0.48576,0.27634,1.4111e-05,0,0,1.2621e-05,0,0,1.4306e-06,0,0,5.979e-08,0,0,0.25,0.020511,0.23251,0.048586,40076,1,0.62023,0.62023,0.005,0.005
0.89382,0.10193,1e-12,0.23738,0.48627,0.27635,1.4111e-05,0,0,1.2613e-05,0,0,1.4383e-06,0,0,5.996e-08,0,0,0.25,0.020443,0.23313,0.048593,40053,1,0.6239,0.6239,0.005,0.005
0.89326,0.10248,1e-12,0.23686,0.48678,0.27636,1.4111e-05,0,0,1.2605e-05,0,0,1.446e-06,0,0,6.0129e-08,0,0,0.25,0.020376,0.23375,0.048599,40030,1,0.62757,0.62757,0.005,0.005
0.89271,0.10302,1e-12,0.23634,0.48729,0.27637,1.4111e-05,0,0,1.2597e-05,0,0,1.4537e-06,0,0,6.0297e-08,0,0,0.25,0.020309,0.23436,0.048605,40008,1,0.63124,0.63124,0.005,0.005
0.89215,0.10356,1e-12,0.23582,0.48779,0.27638,1.4111e-05,0,0,1.2589e-05,0,0,1.4614e-06,0,0,6.0466e-08,0,0,0.25,0.020242,0.23497,0.048611,39985,1,0.63491,0.63491,0.005,0.005
0.8916,0.10411,1e-12,0.23531,0.48829,0.27639,1.4111e-05,0,0,1.2581e-05,0,0,1.469e-06,0,0,6.0634e-08,0,0,0.25,0.020176,0.23558,0.048617,39962,1,0.63858,0.63858,0.005,0.005
0.89104,0.10465,1e-12,0.2348,0.48879,0.27641,1.4111e-05,0,0,1.2574e-05,0,0,1.4767e-06,0,0,6.0802e-08,0,0,0.25,0.02011,0.23618,0.048623,39939,1,0.64225,0.64225,0.005,0.005
0.89049,0.10519,1e-12,0.2343,0.48928,0.27642,1.4111e-05,0,0,1.2566e-05,0,0,1.4844e-06,0,0,6.0969e-08,0,0,0.25,0.020045,0.23678,0.048629,39916,1,0.64592,0.64592,0.005,0.005
0.88993,0.10573,1e-12,0.2338,0.48977,0.27643,1.4111e-05,0,0,1.2558e-05,0,0,1.492e-06,0,0,6.1136e-08,0,0,0.25,0.01998,0.23738,0.048635,39893,1,0.64959,0.64959,0.005,0.005
0.88938,0.10627,1e-12,0.2333,0.49026,0.27644,1.4111e-05,0,0,1.255e-05,0,0,1.4996e-06,0,0,6.1303e-08,0,0,0.25,0.019916,0.23798,0.048641,39870,1,0.65326,0.65326,0.005,0.005
0.88883,0.10681,1e-12,0.23281,0.49075,0.27645,1.4111e-05,0,0,1.2542e-05,0,0,1.5072e-06,0,0,6.1469e-08,0,0,0.25,0.019852,0.23856,0.048647,39847,1,0.65693,0.65693,0.005,0.005
0.88828,0.10735,1e-12,0.23232,0.49123,0.27646,1.4111e-05,0,0,1.2534e-05,0,0,1.5149e-06,0,0,6.1636e-08,0,0,0.25,0.019788,0.23915,0.048652,39824,1,0.6606,0.6606,0.005,0.005
0.88773,0.10789,1e-12,0.23183,0.4917,0.27647,1.4111e-05,0,0,1.2527e-05,0,0,1.5225e-06,0,0,6.1802e-08,0,0,0.25,0.019725,0.23974,0.048658,39800,1,0.66427,0.66427,0.005,0.005
0.88718,0.10843,1e-12,0.23134,0.49218,0.27648,1.4111e-05,0,0,1.2519e-05,0,0,1.5301e-06,0,0,6.1967e-08,0,0,0.25,0.019663,0.24032,0.048664,39777,1,0.66794,0.66794,0.005,0.005
0.88663,0.10897,1e-12,0.23086,0.49265,0.27649,1.4111e-05,0,0,1.2511e-05,0,0,1.5377e-06,0,0,6.2132e-08,0,0,0.25,0.019601,0.2409,0.04867,39754,1,0.67161,0.67161,0.005,0.005
0.88608,0.10951,1e-12,0.23038,0.49312,0.2765,1.4111e-05,0,0,1.2503e-05,0,0,1.5453e-06,0,0,6.2298e-08,0,0,0.25,0.019539,0.24147,0.048675,39730,1,0.67528,0.67528,0.005,0.005
0.88553,0.11004,1e-12,0.22991,0.49358,0.27651,1.4111e-05,0,0,1.2496e-05,0,0,1.5528e-06,0,0,6.2462e-08,0,0,0.25,0.019477,0.24204,0.048681,39707,1,0.67895,0.67895,0.005,0.005
0.88498,0.11058,1e-12,0.22944,0.49405,0.27652,1.4111e-05,0,0,1.2488e-05,0,0,1.5604e-06,0,0,6.2627e-08,0,0,0.25,0.019416,0.24261,0.048686,39683,1,0.68262,0.68262,0.005,0.005
0.88443,0.11112,1e-12,0.22897,0.4945,0.27653,1.4111e-05,0,0,1.248e-05,0,0,1.568e-06,0,0,6.2791e-08,0,0,0.25,0.019356,0.24318,0.048692,39659,1,0.68629,0.68629,0.005,0.005
0.88389,0.11165,1e-12,0.2285,0.49496,0.27654,1.4111e-05,0,0,1.2473e-05,0,0,1.5755e-06,0,0,6.2955e-08,0,0,0.25,0.019296,0.24374,0.048697,39636,1,0.68996,0.68996,0.005,0.005
0.88334,0.11219,1e-12,0.22804,0.49542,0.27655,1.4111e-05,0,0,1.2465e-05,0,0,1.5831e-06,0,0,6.3118e-08,0,0,0.25,0.019236,0.2443,0.048703,39612,1,0.69363,0.69363,0.005,0.005
0.88279,0.11272,1e-12,0.22758,0.49587,0.27656,1.4111e-05,0,0,1.2457e-05,0,0,1.5906e-06,0,0,6.3282e-08,0,0,0.25,0.019176,0.24486,0.048708,39588,1,0.6973,0.6973,0.005,0.005
0.88225,0.11326,1e-12,0.22712,0.49631,0.27657,1.4111e-05,0,0,1.2449e-05,0,0,1.5981e-06,0,0,6.3445e-08,0,0,0.25,0.019118,0.24541,0.048713,39564,1,0.70097,0.70097,0.005,0.005
0.8817,0.11379,1e-12,0.22666,0.49676,0.27658,1.4111e-05,0,0,1.2442e-05,0,0,1.6057e-06,0,0,6.3607e-08,0,0,0.25,0.019059,0.24597,0.048719,39540,1,0.70464,0.70464,0.005,0.005
0.88116,0.11432,1e-12,0.22621,0.4972,0.27659,1.4111e-05,0,0,1.2434e-05,0,0,1.6132e-06,0,0,6.377e-08,0,0,0.25,0.019001,0.24652,0.048724,39516,1,0.70831,0.70831,0.005,0.005
0.88061,0.11485,1e-12,0.22576,0.49764,0.2766,1.4111e-05,0,0,1.2426e-05,0,0,1.6207e-06,0,0,6.3932e-08,0,0,0.25,0.018943,0.24706,0.048729,39492,1,0.71198,0.71198,0.005,0.005
0.88007,0.11539,1e-12,0.22531,0.49808,0.27661,1.4111e-05,0,0,1.2419e-05,0,0,1.6282e-06,0,0,6.4094e-08,0,0,0.25,0.018885,0.2476,0.048734,39468,1,0.71565,0.71565,0.005,0.005
0.87953,0.11592,1e-12,0.22487,0.49851,0.27662,1.4111e-05,0,0,1.2411e-05,0,0,1.6357e-06,0,0,6.4256e-08,0,0,0.25,0.018828,0.24815,0.04874,39444,1,0.71932,0.71932,0.005,0.005
0.87899,0.11645,1e-12,0.22443,0.49895,0.27663,1.4111e-05,0,0,1.2403e-05,0,0,1.6432e-06,0,0,6.4417e-08,0,0,0.25,0.018771,0.24869,0.048745,39420,1,0.72299,0.72299,0.005,0.005
0.87844,0.11698,1e-12,0.22399,0.49938,0.27663,1.4111e-05,0,0,1.2396e-05,0,0,1.6507e-06,0,0,6.4579e-08,0,0,0.25,0.018715,0.24922,0.04875,39395,1,0.72666,0.72666,0.005,0.005
0.8779,0.11751,1e-12,0.22355,0.4998,0.27664,1.4111e-05,0,0,1.2388e-05,0,0,1.6582e-06,0,0,6.4739e-08,0,0,0.25,0.018659,0.24975,0.048755,39371,1,0.73033,0.73033,0.005,0.005
0.87736,0.11804,1e-12,0.22312,0.50023,0.27665,1.4111e-05,0,0,1.238e-05,0,0,1.6657e-06,0,0,6.49e-08,0,0,0.25,0.018603,0.25028,0.04876,39347,1,0.734,0.734,0.005,0.005
0.87682,0.11857,1e-12,0.22269,0.50065,0.27666,1.4111e-05,0,0,1.2373e-05,0,0,1.6731e-06,0,0,6.5061e-08,0,0,0.25,0.018548,0.25081,0.048765,39322,1,0.73767,0.73767,0.005,0.005
0.87628,0.1191,1e-12,0.22226,0.50107,0.27667,1.4111e-05,0,0,1.2365e-05,0,0,1.6806e-06,0,0,6.5221e-08,0,0,0.25,0.018493,0.25134,0.04877,39298,1,0.74134,0.74134,0.005,0.005
0.87574,0.11963,1e-12,0.22183,0.50149,0.27668,1.4111e-05,0,0,1.2358e-05,0,0,1.688e-06,0,0,6.5381e-08,0,0,0.25,0.018438,0.25186,0.048775,39273,1,0.74501,0.74501,0.005,0.005
0.8752,0.12016,1e-12,0.22141,0.5019,0.27669,1.4111e-05,0,0,1.235e-05,0,0,1.6955e-06,0,0,6.554e-08,0,0,0.25,0.018383,0.25238,0.04878,39249,1,0.74868,0.74868,0.005,0.005
0.87466,0.12068,1e-12,0.22099,0.50231,0.2767,1.4111e-05,0,0,1.2342e-05,0,0,1.7029e-06,0,0,6.57e-08,0,0,0.25,0.018329,0.2529,0.048785,39224,1,0.75235,0.75235,0.005,0.005
0.87412,0.12121,1e-12,0.22057,0.50272,0.27671,1.4111e-05,0,0,1.2335e-05,0,0,1.7104e-06,0,0,6.5859e-08,0,0,0.25,0.018276,0.25342,0.048789,39199,1,0.75602,0.75602,0.005,0.005
0.87359,0.12174,1e-12,0.22015,0.50313,0.27672,1.4111e-05,0,0,1.2327e-05,0,0,1.7178e-06,0,0,6.6018e-08,0,0,0.25,0.018222,0.25393,0.048794,39174,1,0.75969,0.75969,0.005,0.005
0.87305,0.12226,1e-12,0.21974,0.50354,0.27672,1.4111e-05,0,0,1.232e-05,0,0,1.7252e-06,0,0,6.6176e-08,0,0,0.25,0.018169,0.25444,0.048799,39150,1,0.76336,0.76336,0.005,0.005
0.87251,0.12279,1e-12,0.21933,0.50394,0.27673,1.4111e-05,0,0,1.2312e-05,0,0,1.7327e-06,0,0,6.6335e-08,0,0,0.25,0.018116,0.25495,0.048804,39125,1,0.76703,0.76703,0.005,0.005
0.87197,0.12331,1e-12,0.21892,0.50434,0.27674,1.4111e-05,0,0,1.2304e-05,0,0,1.7401e-06,0,0,6.6493e-08,0,0,0.25,0.018064,0.25545,0.048808,39100,1,0.7707,0.7707,0.005,0.005
0.87144,0.12384,1e-12,0.21851,0.50474,0.27675,1.4111e-05,0,0,1.2297e-05,0,0,1.7475e-06,0,0,6.6651e-08,0,0,0.25,0.018012,0.25596,0.048813,39075,1,0.77437,0.77437,0.005,0.005
0.8709,0.12436,1e-12,0.21811,0.50514,0.27676,1.4111e-05,0,0,1.2289e-05,0,0,1.7549e-06,0,0,6.6809e-08,0,0,0.25,0.01796,0.25646,0.048818,39050,1,0.77804,0.77804,0.005,0.005
0.87037,0.12489,1e-12,0.2177,0.50553,0.27677,1.4111e-05,0,0,1.2282e-05,0,0,1.7623e-06,0,0,6.6966e-08,0,0,0.25,0.017908,0.25696,0.048822,39024,1,0.78171,0.78171,0.005,0.005
0.86983,0.12541,1e-12,0.2173,0.50592,0.27678,1.4111e-05,0,0,1.2274e-05,0,0,1.7697e-06,0,0,6.7124e-08,0,0,0.25,0.017857,0.25746,0.048827,38999,1,0.78538,0.78538,0.005,0.005
0.8693,0.12593,1e-12,0.21691,0.50631,0.27678,1.4111e-05,0,0,1.2267e-05,0,0,1.7771e-06,0,0,6.7281e-08,0,0,0.25,0.017806,0.25795,0.048832,38974,1,0.78905,0.78905,0.005,0.005
0.86876,0.12646,1e-12,0.21651,0.5067,0.27679,1.4111e-05,0,0,1.2259e-05,0,0,1.7844e-06,0,0,6.7437e-08,0,0,0.25,0.017755,0.25845,0.048836,38949,1,0.79272,0.79272,0.005,0.005
0.86823,0.12698,1e-12,0.21611,0.50709,0.2768,1.4111e-05,0,0,1.2252e-05,0,0,1.7918e-06,0,0,6.7594e-08,0,0,0.25,0.017705,0.25894,0.048841,38923,1,0.79639,0.79639,0.005,0.005
0.8677,0.1275,1e-12,0.21572,0.50747,0.27681,1.4111e-05,0,0,1.2244e-05,0,0,1.7992e-06,0,0,6.7751e-08,0,0,0.25,0.017655,0.25942,0.048845,38898,1,0.80006,0.80006,0.005,0.005
0.86716,0.12802,1e-12,0.21533,0.50785,0.27682,1.4111e-05,0,0,1.2237e-05,0,0,1.8065e-06,0,0,6.7907e-08,0,0,0.25,0.017605,0.25991,0.04885,38872,1,0.80373,0.80373,0.005,0.005
0.86663,0.12854,1e-12,0.21495,0.50823,0.27682,1.4111e-05,0,0,1.2229e-05,0,0,1.8139e-06,0,0,6.8063e-08,0,0,0.25,0.017556,0.26039,0.048854,38847,1,0.8074,0.8074,0.005,0.005
0.8661,0.12907,1e-12,0.21456,0.50861,0.27683,1.4111e-05,0,0,1.2222e-05,0,0,1.8212e-06,0,0,6.8218e-08,0,0,0.25,0.017506,0.26088,0.048859,38821,1,0.81107,0.81107,0.005,0.005
0.86557,0.12959,1e-12,0.21418,0.50898,0.27684,1.4111e-05,0,0,1.2214e-05,0,0,1.8286e-06,0,0,6.8374e-08,0,0,0.25,0.017457,0.26136,0.048863,38796,1,0.81474,0.81474,0.005,0.005
0.86504,0.13011,1e-12,0.21379,0.50936,0.27685,1.4111e-05,0,0,1.2207e-05,0,0,1.8359e-06,0,0,6.8529e-08,0,0,0.25,0.017409,0.26183,0.048867,38770,1,0.81841,0.81841,0.005,0.005
0.86451,0.13063,1e-12,0.21341,0.50973,0.27686,1.4111e-05,0,0,1.2199e-05,0,0,1.8433e-06,0,0,6.8684e-08,0,0,0.25,0.01736,0.26231,0.048872,38744,1,0.82208,0.82208,0.005,0.005
0.86398,0.13115,1e-12,0.21304,0.5101,0.27686,1.4111e-05,0,0,1.2192e-05,0,0,1.8506e-06,0,0,6.8839e-08,0,0,0.25,0.017312,0.26278,0.048876,38718,1,0.82575,0.82575,0.005,0.005
0.86345,0.13166,1e-12,0.21266,0.51047,0.27687,1.4111e-05,0,0,1.2184e-05,0,0,1.8579e-06,0,0,6.8994e-08,0,0,0.25,0.017264,0.26326,0.04888,38692,1,0.82942,0.82942,0.005,0.005
