Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.0092122,2.3765e-13,0.28114,1.221e-05,-5.7966e-07,0,1.2101e-05,-5.7431e-07,0,1.0855e-07,-5.3446e-09,0,0.25,0.58996,0.0054846,95365,1,0.075,0.075,0.2,0.1
10000,0.0093426,2.3765e-13,0.28184,1.2222e-05,-5.7954e-07,0,1.2112e-05,-5.7412e-07,0,1.1025e-07,-5.4187e-09,0,0.25,0.58895,0.005553,95279,1,0.076,0.076,0.2,0.1
10000,0.009473,2.3765e-13,0.28255,1.2235e-05,-5.7942e-07,0,1.2123e-05,-5.7392e-07,0,1.1196e-07,-5.4927e-09,0,0.25,0.58795,0.0056214,95192,1,0.077,0.077,0.2,0.1
10000,0.0096034,2.3765e-13,0.28325,1.2247e-05,-5.7929e-07,0,1.2133e-05,-5.7373e-07,0,1.1366e-07,-5.5667e-09,0,0.25,0.58694,0.0056898,95106,1,0.078,0.078,0.2,0.1
10000,0.0097338,2.3765e-13,0.28396,1.2259e-05,-5.7917e-07,0,1.2144e-05,-5.7353e-07,0,1.1537e-07,-5.6407e-09,0,0.25,0.58593,0.0057582,95019,1,0.079,0.079,0.2,0.1
10000,0.0098642,2.3765e-13,0.28466,1.2272e-05,-5.7905e-07,0,1.2155e-05,-5.7334e-07,0,1.1707e-07,-5.7148e-09,0,0.25,0.58492,0.0058266,94932,1,0.08,0.08,0.2,0.1
10000,0.0099956,2.3765e-13,0.28533,1.2283e-05,-5.7725e-07,0,1.2164e-05,-5.7148e-07,0,1.1878e-07,-5.7715e-09,0,0.25,0.58396,0.0058948,94845,1,0.081,0.081,0.2,0.1
10000,0.010127,2.3765e-13,0.28601,1.2293e-05,-5.7546e-07,0,1.2173e-05,-5.6963e-07,0,1.205e-07,-5.8283e-09,0,0.25,0.583,0.005963,94757,1,0.082,0.082,0.2,0.1
10000,0.010258,2.3765e-13,0.28668,1.2304e-05,-5.7366e-07,0,1.2182e-05,-5.6778e-07,0,1.2222e-07,-5.8851e-09,0,0.25,0.58205,0.0060313,94670,1,0.083,0.083,0.2,0.1
10000,0.01039,2.3765e-13,0.28735,1.2315e-05,-5.7186e-07,0,1.2191e-05,-5.6592e-07,0,1.2393e-07,-5.9419e-09,0,0.25,0.58109,0.0060995,94582,1,0.084,0.084,0.2,0.1
10000,0.010521,2.3765e-13,0.28803,1.2325e-05,-5.7007e-07,0,1.22e-05,-5.6407e-07,0,1.2565e-07,-5.9987e-09,0,0.25,0.58013,0.0061677,94494,1,0.085,0.085,0.2,0.1
10000,0.010653,2.377e-13,0.28867,1.2335e-05,-5.6717e-07,0,1.2208e-05,-5.6113e-07,0,1.2737e-07,-6.0414e-09,0,0.25,0.57921,0.0062358,94406,1,0.086,0.086,0.2,0.1
10000,0.010786,2.3774e-13,0.28931,1.2344e-05,-5.6427e-07,0,1.2215e-05,-5.5818e-07,0,1.291e-07,-6.0841e-09,0,0.25,0.5783,0.0063039,94317,1,0.087,0.087,0.2,0.1
10000,0.010918,2.3779e-13,0.28996,1.2354e-05,-5.6137e-07,0,1.2223e-05,-5.5524e-07,0,1.3083e-07,-6.1268e-09,0,0.25,0.57738,0.006372,94229,1,0.088,0.088,0.2,0.1
10000,0.01105,2.3784e-13,0.2906,1.2363e-05,-5.5847e-07,0,1.2231e-05,-5.523e-07,0,1.3255e-07,-6.1696e-09,0,0.25,0.57646,0.0064401,94140,1,0.089,0.089,0.2,0.1
10000,0.011183,2.3789e-13,0.29125,1.2373e-05,-5.5557e-07,0,1.2238e-05,-5.4935e-07,0,1.3428e-07,-6.2123e-09,0,0.25,0.57555,0.0065082,94051,1,0.09,0.09,0.2,0.1
10000,0.011316,2.3789e-13,0.29187,1.2381e-05,-5.5173e-07,0,1.2245e-05,-5.4549e-07,0,1.3601e-07,-6.2405e-09,0,0.25,0.57467,0.0065762,93962,1,0.091,0.091,0.2,0.1
10000,0.011449,2.3789e-13,0.29248,1.2389e-05,-5.4789e-07,0,1.2251e-05,-5.4162e-07,0,1.3775e-07,-6.2686e-09,0,0.25,0.5738,0.0066442,93872,1,0.092,0.092,0.2,0.1
10000,0.011582,2.3789e-13,0.2931,1.2397e-05,-5.4405e-07,0,1.2257e-05,-5.3775e-07,0,1.3948e-07,-6.2967e-09,0,0.25,0.57292,0.0067122,93783,1,0.093,0.093,0.2,0.1
10000,0.011716,2.3789e-13,0.29372,1.2405e-05,-5.4021e-07,0,1.2264e-05,-5.3388e-07,0,1.4122e-07,-6.3249e-09,0,0.25,0.57204,0.0067801,93693,1,0.094,0.094,0.2,0.1
10000,0.011849,2.3789e-13,0.29434,1.2413e-05,-5.3637e-07,0,1.227e-05,-5.3001e-07,0,1.4295e-07,-6.353e-09,0,0.25,0.57117,0.0068481,93604,1,0.095,0.095,0.2,0.1
10000,0.011983,2.3784e-13,0.29493,1.242e-05,-5.3143e-07,0,1.2275e-05,-5.2507e-07,0,1.447e-07,-6.3629e-09,0,0.25,0.57032,0.006916,93513,1,0.096,0.096,0.2,0.1
10000,0.012117,2.3779e-13,0.29553,1.2427e-05,-5.2649e-07,0,1.228e-05,-5.2012e-07,0,1.4644e-07,-6.3727e-09,0,0.25,0.56948,0.0069839,93423,1,0.097,0.097,0.2,0.1
10000,0.012251,2.3774e-13,0.29612,1.2433e-05,-5.2155e-07,0,1.2285e-05,-5.1517e-07,0,1.4818e-07,-6.3825e-09,0,0.25,0.56864,0.0070518,93332,1,0.098,0.098,0.2,0.1
10000,0.012386,2.377e-13,0.29672,1.244e-05,-5.1662e-07,0,1.229e-05,-5.1022e-07,0,1.4993e-07,-6.3924e-09,0,0.25,0.5678,0.0071197,93242,1,0.099,0.099,0.2,0.1
10000,0.01252,2.3765e-13,0.29731,1.2447e-05,-5.1168e-07,0,1.2295e-05,-5.0528e-07,0,1.5167e-07,-6.4022e-09,0,0.25,0.56696,0.0071876,93152,1,0.1,0.1,0.2,0.1
10000,0.012655,2.3765e-13,0.29789,1.2453e-05,-5.0601e-07,0,1.23e-05,-4.9962e-07,0,1.5343e-07,-6.3963e-09,0,0.25,0.56615,0.0072554,93060,1,0.101,0.101,0.2,0.1
10000,0.01279,2.3765e-13,0.29846,1.2459e-05,-5.0034e-07,0,1.2304e-05,-4.9395e-07,0,1.5518e-07,-6.3904e-09,0,0.25,0.56534,0.0073232,92969,1,0.102,0.102,0.2,0.1
10000,0.012925,2.3765e-13,0.29904,1.2465e-05,-4.9468e-07,0,1.2308e-05,-4.8829e-07,0,1.5693e-07,-6.3846e-09,0,0.25,0.56453,0.0073911,92878,1,0.103,0.103,0.2,0.1
10000,0.01306,2.3765e-13,0.29961,1.2471e-05,-4.8901e-07,0,1.2313e-05,-4.8263e-07,0,1.5869e-07,-6.3787e-09,0,0.25,0.56372,0.0074589,92786,1,0.104,0.104,0.2,0.1
10000,0.013196,2.3765e-13,0.30018,1.2478e-05,-4.8334e-07,0,1.2317e-05,-4.7697e-07,0,1.6044e-07,-6.3728e-09,0,0.25,0.56291,0.0075267,92695,1,0.105,0.105,0.2,0.1
10000,0.013332,2.3765e-13,0.30074,1.2483e-05,-4.772e-07,0,1.2321e-05,-4.7085e-07,0,1.6221e-07,-6.3531e-09,0,0.25,0.56213,0.0075945,92603,1,0.106,0.106,0.2,0.1
