Time,"Fb","K","Sb","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","eps","kra","krb","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10000,0.0027542,1.5088e-13,0.22584,1.0738e-05,-1.0187e-07,0,1.0708e-05,-1.0157e-07,0,2.9674e-08,-2.9974e-10,0,0.25,0.67087,0.0018493,96005,1,0.027,0.027,0.2,0.1
10000,0.0028712,1.6473e-13,0.22753,1.0779e-05,-1.1639e-07,0,1.0748e-05,-1.1604e-07,0,3.1053e-08,-3.5559e-10,0,0.25,0.66833,0.0019209,95894,1,0.028,0.028,0.2,0.1
10000,0.0029882,1.7858e-13,0.22923,1.0821e-05,-1.3092e-07,0,1.0789e-05,-1.3051e-07,0,3.2432e-08,-4.1144e-10,0,0.25,0.6658,0.0019926,95783,1,0.029,0.029,0.2,0.1
10000,0.0031052,1.9243e-13,0.23092,1.0863e-05,-1.4545e-07,0,1.0829e-05,-1.4498e-07,0,3.3811e-08,-4.6729e-10,0,0.25,0.66327,0.0020643,95672,1,0.03,0.03,0.2,0.1
10000,0.003224,2.0155e-13,0.2324,1.0914e-05,-1.63e-07,0,1.0879e-05,-1.6246e-07,0,3.529e-08,-5.4831e-10,0,0.25,0.66108,0.0021355,95591,1,0.031,0.031,0.2,0.1
10000,0.0033428,2.1068e-13,0.23388,1.0965e-05,-1.8056e-07,0,1.0928e-05,-1.7993e-07,0,3.677e-08,-6.2934e-10,0,0.25,0.65888,0.0022068,95511,1,0.032,0.032,0.2,0.1
10000,0.0034616,2.1981e-13,0.23535,1.1016e-05,-1.9812e-07,0,1.0977e-05,-1.9741e-07,0,3.8249e-08,-7.1036e-10,0,0.25,0.65669,0.002278,95430,1,0.033,0.033,0.2,0.1
10000,0.0035804,2.2894e-13,0.23683,1.1066e-05,-2.1568e-07,0,1.1027e-05,-2.1488e-07,0,3.9728e-08,-7.9139e-10,0,0.25,0.6545,0.0023492,95350,1,0.034,0.034,0.2,0.1
10000,0.0036991,2.3807e-13,0.23831,1.1117e-05,-2.3323e-07,0,1.1076e-05,-2.3236e-07,0,4.1208e-08,-8.7241e-10,0,0.25,0.65231,0.0024205,95269,1,0.035,0.035,0.2,0.1
10000,0.0038189,2.3798e-13,0.23961,1.1166e-05,-2.4739e-07,0,1.1123e-05,-2.4643e-07,0,4.2746e-08,-9.6169e-10,0,0.25,0.65038,0.0024909,95196,1,0.036,0.036,0.2,0.1
10000,0.0039387,2.379e-13,0.24092,1.1214e-05,-2.6156e-07,0,1.117e-05,-2.6051e-07,0,4.4284e-08,-1.051e-09,0,0.25,0.64845,0.0025614,95123,1,0.037,0.037,0.2,0.1
10000,0.0040585,2.3781e-13,0.24223,1.1263e-05,-2.7572e-07,0,1.1217e-05,-2.7458e-07,0,4.5822e-08,-1.1403e-09,0,0.25,0.64652,0.0026319,95051,1,0.038,0.038,0.2,0.1
10000,0.0041783,2.3773e-13,0.24354,1.1311e-05,-2.8988e-07,0,1.1264e-05,-2.8865e-07,0,4.736e-08,-1.2295e-09,0,0.25,0.64459,0.0027024,94978,1,0.039,0.039,0.2,0.1
10000,0.0042981,2.3765e-13,0.24484,1.136e-05,-3.0404e-07,0,1.1311e-05,-3.0272e-07,0,4.8898e-08,-1.3188e-09,0,0.25,0.64266,0.0027728,94905,1,0.04,0.04,0.2,0.1
10000,0.0044188,2.3765e-13,0.24602,1.14e-05,-3.1877e-07,0,1.1349e-05,-3.1734e-07,0,5.0464e-08,-1.4277e-09,0,0.25,0.64093,0.0028426,94830,1,0.041,0.041,0.2,0.1
10000,0.0045395,2.3765e-13,0.24719,1.144e-05,-3.3349e-07,0,1.1388e-05,-3.3195e-07,0,5.203e-08,-1.5365e-09,0,0.25,0.63921,0.0029124,94754,1,0.042,0.042,0.2,0.1
10000,0.0046602,2.3765e-13,0.24837,1.148e-05,-3.4821e-07,0,1.1427e-05,-3.4657e-07,0,5.3595e-08,-1.6454e-09,0,0.25,0.63748,0.0029823,94679,1,0.043,0.043,0.2,0.1
10000,0.0047809,2.3765e-13,0.24954,1.152e-05,-3.6294e-07,0,1.1465e-05,-3.6118e-07,0,5.5161e-08,-1.7542e-09,0,0.25,0.63575,0.0030521,94604,1,0.044,0.044,0.2,0.1
10000,0.0049016,2.3765e-13,0.25072,1.156e-05,-3.7766e-07,0,1.1504e-05,-3.758e-07,0,5.6726e-08,-1.8631e-09,0,0.25,0.63402,0.0031219,94529,1,0.045,0.045,0.2,0.1
10000,0.0050233,2.3765e-13,0.25179,1.1593e-05,-3.9073e-07,0,1.1535e-05,-3.8875e-07,0,5.831e-08,-1.9808e-09,0,0.25,0.63245,0.0031911,94451,1,0.046,0.046,0.2,0.1
10000,0.005145,2.3765e-13,0.25287,1.1625e-05,-4.0381e-07,0,1.1566e-05,-4.0171e-07,0,5.9895e-08,-2.0985e-09,0,0.25,0.63088,0.0032604,94374,1,0.047,0.047,0.2,0.1
10000,0.0052667,2.3765e-13,0.25394,1.1658e-05,-4.1689e-07,0,1.1597e-05,-4.1467e-07,0,6.1479e-08,-2.2162e-09,0,0.25,0.62931,0.0033297,94296,1,0.048,0.048,0.2,0.1
10000,0.0053883,2.3765e-13,0.25501,1.1691e-05,-4.2996e-07,0,1.1628e-05,-4.2763e-07,0,6.3063e-08,-2.334e-09,0,0.25,0.62775,0.003399,94219,1,0.049,0.049,0.2,0.1
10000,0.00551,2.3765e-13,0.25608,1.1723e-05,-4.4304e-07,0,1.1659e-05,-4.4058e-07,0,6.4647e-08,-2.4517e-09,0,0.25,0.62618,0.0034683,94142,1,0.05,0.05,0.2,0.1
10000,0.0056328,2.3765e-13,0.25707,1.175e-05,-4.5334e-07,0,1.1683e-05,-4.5077e-07,0,6.6247e-08,-2.5687e-09,0,0.25,0.62474,0.0035372,94062,1,0.051,0.051,0.2,0.1
10000,0.0057555,2.3765e-13,0.25806,1.1776e-05,-4.6365e-07,0,1.1708e-05,-4.6097e-07,0,6.7847e-08,-2.6858e-09,0,0.25,0.62329,0.003606,93983,1,0.052,0.052,0.2,0.1
10000,0.0058782,2.3765e-13,0.25905,1.1803e-05,-4.7396e-07,0,1.1733e-05,-4.7116e-07,0,6.9447e-08,-2.8028e-09,0,0.25,0.62185,0.0036749,93904,1,0.053,0.053,0.2,0.1
10000,0.0060009,2.3765e-13,0.26004,1.1829e-05,-4.8427e-07,0,1.1758e-05,-4.8135e-07,0,7.1047e-08,-2.9199e-09,0,0.25,0.62041,0.0037438,93824,1,0.054,0.054,0.2,0.1
10000,0.0061237,2.3765e-13,0.26103,1.1856e-05,-4.9458e-07,0,1.1783e-05,-4.9154e-07,0,7.2646e-08,-3.0369e-09,0,0.25,0.61897,0.0038127,93745,1,0.055,0.055,0.2,0.1
10000,0.0062475,2.3765e-13,0.26195,1.1878e-05,-5.018e-07,0,1.1804e-05,-4.9866e-07,0,7.4263e-08,-3.1464e-09,0,0.25,0.61763,0.0038813,93664,1,0.056,0.056,0.2,0.1
10000,0.0063713,2.3765e-13,0.26287,1.19e-05,-5.0903e-07,0,1.1824e-05,-5.0577e-07,0,7.5879e-08,-3.2559e-09,0,0.25,0.6163,0.0039499,93583,1,0.057,0.057,0.2,0.1
10000,0.0064951,2.3765e-13,0.26379,1.1922e-05,-5.1626e-07,0,1.1845e-05,-5.1289e-07,0,7.7495e-08,-3.3655e-09,0,0.25,0.61496,0.0040185,93502,1,0.058,0.058,0.2,0.1
10000,0.006619,2.3765e-13,0.26471,1.1944e-05,-5.2348e-07,0,1.1865e-05,-5.2001e-07,0,7.9111e-08,-3.475e-09,0,0.25,0.61363,0.004087,93421,1,0.059,0.059,0.2,0.1
10000,0.0067428,2.3765e-13,0.26563,1.1967e-05,-5.3071e-07,0,1.1886e-05,-5.2713e-07,0,8.0727e-08,-3.5845e-09,0,0.25,0.61229,0.0041556,93340,1,0.06,0.06,0.2,0.1
10000,0.0068677,2.3765e-13,0.26649,1.1986e-05,-5.353e-07,0,1.1903e-05,-5.3161e-07,0,8.2362e-08,-3.6842e-09,0,0.25,0.61105,0.004224,93258,1,0.061,0.061,0.2,0.1
10000,0.0069926,2.3765e-13,0.26735,1.2005e-05,-5.3988e-07,0,1.1921e-05,-5.361e-07,0,8.3996e-08,-3.7839e-09,0,0.25,0.6098,0.0042923,93176,1,0.062,0.062,0.2,0.1
10000,0.0071175,2.3765e-13,0.26821,1.2024e-05,-5.4447e-07,0,1.1938e-05,-5.4058e-07,0,8.563e-08,-3.8836e-09,0,0.25,0.60855,0.0043606,93093,1,0.063,0.063,0.2,0.1
10000,0.0072424,2.3765e-13,0.26908,1.2043e-05,-5.4905e-07,0,1.1955e-05,-5.4507e-07,0,8.7264e-08,-3.9833e-09,0,0.25,0.60731,0.004429,93011,1,0.064,0.064,0.2,0.1
10000,0.0073674,2.3765e-13,0.26994,1.2062e-05,-5.5364e-07,0,1.1973e-05,-5.4956e-07,0,8.8898e-08,-4.083e-09,0,0.25,0.60606,0.0044973,92928,1,0.065,0.065,0.2,0.1
10000,0.0074933,2.3765e-13,0.27075,1.2078e-05,-5.5635e-07,0,1.1988e-05,-5.5218e-07,0,9.055e-08,-4.1742e-09,0,0.25,0.60489,0.0045654,92844,1,0.066,0.066,0.2,0.1
10000,0.0076193,2.3765e-13,0.27156,1.2095e-05,-5.5906e-07,0,1.2003e-05,-5.548e-07,0,9.2202e-08,-4.2654e-09,0,0.25,0.60372,0.0046335,92761,1,0.067,0.067,0.2,0.1
10000,0.0077453,2.3765e-13,0.27237,1.2111e-05,-5.6178e-07,0,1.2018e-05,-5.5742e-07,0,9.3853e-08,-4.3566e-09,0,0.25,0.60255,0.0047017,92677,1,0.068,0.068,0.2,0.1
10000,0.0078713,2.3765e-13,0.27318,1.2128e-05,-5.6449e-07,0,1.2033e-05,-5.6004e-07,0,9.5505e-08,-4.4478e-09,0,0.25,0.60138,0.0047698,92593,1,0.069,0.069,0.2,0.1
10000,0.0079973,2.3765e-13,0.27399,1.2145e-05,-5.672e-07,0,1.2047e-05,-5.6266e-07,0,9.7156e-08,-4.539e-09,0,0.25,0.60021,0.0048379,92509,1,0.07,0.07,0.2,0.1
10000,0.0081243,2.3765e-13,0.27476,1.2159e-05,-5.6855e-07,0,1.206e-05,-5.6393e-07,0,9.8822e-08,-4.6225e-09,0,0.25,0.59911,0.0049058,92424,1,0.071,0.071,0.2,0.1
10000,0.0082513,2.3765e-13,0.27553,1.2173e-05,-5.699e-07,0,1.2073e-05,-5.652e-07,0,1.0049e-07,-4.706e-09,0,0.25,0.59801,0.0049738,92339,1,0.072,0.072,0.2,0.1
10000,0.0083783,2.3765e-13,0.2763,1.2188e-05,-5.7125e-07,0,1.2085e-05,-5.6646e-07,0,1.0215e-07,-4.7895e-09,0,0.25,0.5969,0.0050417,92254,1,0.073,0.073,0.2,0.1
10000,0.0085054,2.3765e-13,0.27706,1.2202e-05,-5.726e-07,0,1.2098e-05,-5.6773e-07,0,1.0382e-07,-4.873e-09,0,0.25,0.5958,0.0051096,92169,1,0.074,0.074,0.2,0.1
10000,0.0086324,2.3765e-13,0.27783,1.2216e-05,-5.7395e-07,0,1.2111e-05,-5.69e-07,0,1.0548e-07,-4.9565e-09,0,0.25,0.5947,0.0051776,92084,1,0.075,0.075,0.2,0.1
10000,0.0087605,2.3765e-13,0.27856,1.2229e-05,-5.7378e-07,0,1.2121e-05,-5.6876e-07,0,1.0716e-07,-5.0281e-09,0,0.25,0.59366,0.0052454,91997,1,0.076,0.076,0.2,0.1
10000,0.0088886,2.3765e-13,0.27929,1.2241e-05,-5.7361e-07,0,1.2132e-05,-5.6851e-07,0,1.0884e-07,-5.0997e-09,0,0.25,0.59261,0.0053131,91911,1,0.077,0.077,0.2,0.1
10000,0.0090166,2.3765e-13,0.28002,1.2253e-05,-5.7344e-07,0,1.2143e-05,-5.6827e-07,0,1.1052e-07,-5.1713e-09,0,0.25,0.59157,0.0053809,91825,1,0.078,0.078,0.2,0.1
10000,0.0091447,2.3765e-13,0.28074,1.2265e-05,-5.7327e-07,0,1.2153e-05,-5.6803e-07,0,1.122e-07,-5.243e-09,0,0.25,0.59052,0.0054487,91739,1,0.079,0.079,0.2,0.1
10000,0.0092728,2.3765e-13,0.28147,1.2278e-05,-5.731e-07,0,1.2164e-05,-5.6779e-07,0,1.1387e-07,-5.3146e-09,0,0.25,0.58948,0.0055165,91652,1,0.08,0.08,0.2,0.1
10000,0.0094019,2.3765e-13,0.28217,1.2288e-05,-5.7125e-07,0,1.2173e-05,-5.6588e-07,0,1.1556e-07,-5.37e-09,0,0.25,0.58849,0.0055842,91565,1,0.081,0.081,0.2,0.1
10000,0.009531,2.3765e-13,0.28286,1.2299e-05,-5.694e-07,0,1.2182e-05,-5.6397e-07,0,1.1725e-07,-5.4254e-09,0,0.25,0.58749,0.0056518,91478,1,0.082,0.082,0.2,0.1
10000,0.0096601,2.3765e-13,0.28356,1.2309e-05,-5.6755e-07,0,1.2191e-05,-5.6207e-07,0,1.1894e-07,-5.4807e-09,0,0.25,0.5865,0.0057195,91390,1,0.083,0.083,0.2,0.1
10000,0.0097893,2.3765e-13,0.28425,1.232e-05,-5.657e-07,0,1.2199e-05,-5.6016e-07,0,1.2063e-07,-5.5361e-09,0,0.25,0.58551,0.0057871,91303,1,0.084,0.084,0.2,0.1
10000,0.0099184,2.3765e-13,0.28495,1.2331e-05,-5.6385e-07,0,1.2208e-05,-5.5825e-07,0,1.2233e-07,-5.5915e-09,0,0.25,0.58452,0.0058548,91215,1,0.085,0.085,0.2,0.1
10000,0.010049,2.377e-13,0.28561,1.234e-05,-5.6089e-07,0,1.2216e-05,-5.5525e-07,0,1.2403e-07,-5.6335e-09,0,0.25,0.58357,0.0059223,91127,1,0.086,0.086,0.2,0.1
10000,0.010179,2.3774e-13,0.28627,1.2349e-05,-5.5793e-07,0,1.2224e-05,-5.5226e-07,0,1.2573e-07,-5.6754e-09,0,0.25,0.58263,0.0059899,91039,1,0.087,0.087,0.2,0.1
10000,0.010309,2.3779e-13,0.28694,1.2359e-05,-5.5497e-07,0,1.2231e-05,-5.4926e-07,0,1.2743e-07,-5.7174e-09,0,0.25,0.58168,0.0060574,90950,1,0.088,0.088,0.2,0.1
10000,0.010439,2.3784e-13,0.2876,1.2368e-05,-5.5202e-07,0,1.2239e-05,-5.4626e-07,0,1.2914e-07,-5.7593e-09,0,0.25,0.58073,0.006125,90862,1,0.089,0.089,0.2,0.1
10000,0.010569,2.3789e-13,0.28827,1.2377e-05,-5.4906e-07,0,1.2246e-05,-5.4326e-07,0,1.3084e-07,-5.8013e-09,0,0.25,0.57979,0.0061925,90774,1,0.09,0.09,0.2,0.1
10000,0.0107,2.3789e-13,0.2889,1.2385e-05,-5.4516e-07,0,1.2253e-05,-5.3933e-07,0,1.3255e-07,-5.8293e-09,0,0.25,0.57888,0.00626,90684,1,0.091,0.091,0.2,0.1
10000,0.010831,2.3789e-13,0.28954,1.2393e-05,-5.4127e-07,0,1.2259e-05,-5.3541e-07,0,1.3426e-07,-5.8572e-09,0,0.25,0.57798,0.0063275,90595,1,0.092,0.092,0.2,0.1
10000,0.010963,2.3789e-13,0.29017,1.2401e-05,-5.3737e-07,0,1.2265e-05,-5.3149e-07,0,1.3597e-07,-5.8852e-09,0,0.25,0.57707,0.0063949,90506,1,0.093,0.093,0.2,0.1
10000,0.011094,2.3789e-13,0.29081,1.2409e-05,-5.3348e-07,0,1.2271e-05,-5.2756e-07,0,1.3769e-07,-5.9132e-09,0,0.25,0.57617,0.0064624,90417,1,0.094,0.094,0.2,0.1
10000,0.011225,2.3789e-13,0.29145,1.2417e-05,-5.2958e-07,0,1.2278e-05,-5.2364e-07,0,1.394e-07,-5.9411e-09,0,0.25,0.57526,0.0065298,90327,1,0.095,0.095,0.2,0.1
10000,0.011357,2.3784e-13,0.29206,1.2424e-05,-5.2459e-07,0,1.2283e-05,-5.1864e-07,0,1.4112e-07,-5.9515e-09,0,0.25,0.5744,0.0065972,90237,1,0.096,0.096,0.2,0.1
10000,0.011489,2.3779e-13,0.29267,1.2431e-05,-5.1959e-07,0,1.2288e-05,-5.1363e-07,0,1.4284e-07,-5.962e-09,0,0.25,0.57353,0.0066646,90147,1,0.097,0.097,0.2,0.1
10000,0.011621,2.3774e-13,0.29328,1.2437e-05,-5.146e-07,0,1.2293e-05,-5.0863e-07,0,1.4456e-07,-5.9724e-09,0,0.25,0.57266,0.006732,90057,1,0.098,0.098,0.2,0.1
10000,0.011753,2.377e-13,0.29389,1.2444e-05,-5.0961e-07,0,1.2298e-05,-5.0363e-07,0,1.4628e-07,-5.9828e-09,0,0.25,0.5718,0.0067994,89966,1,0.099,0.099,0.2,0.1
10000,0.011886,2.3765e-13,0.29451,1.2451e-05,-5.0462e-07,0,1.2303e-05,-4.9862e-07,0,1.48e-07,-5.9932e-09,0,0.25,0.57093,0.0068668,89876,1,0.1,0.1,0.2,0.1
10000,0.012019,2.3765e-13,0.2951,1.2457e-05,-4.9889e-07,0,1.2307e-05,-4.9291e-07,0,1.4974e-07,-5.9884e-09,0,0.25,0.5701,0.0069342,89785,1,0.101,0.101,0.2,0.1
10000,0.012152,2.3765e-13,0.29568,1.2463e-05,-4.9317e-07,0,1.2311e-05,-4.8719e-07,0,1.5147e-07,-5.9836e-09,0,0.25,0.56926,0.0070015,89694,1,0.102,0.102,0.2,0.1
10000,0.012285,2.3765e-13,0.29627,1.2469e-05,-4.8745e-07,0,1.2316e-05,-4.8147e-07,0,1.532e-07,-5.9788e-09,0,0.25,0.56843,0.0070689,89603,1,0.103,0.103,0.2,0.1
10000,0.012418,2.3765e-13,0.29686,1.2475e-05,-4.8173e-07,0,1.232e-05,-4.7575e-07,0,1.5494e-07,-5.9741e-09,0,0.25,0.5676,0.0071362,89512,1,0.104,0.104,0.2,0.1
10000,0.012552,2.3765e-13,0.29745,1.2481e-05,-4.76e-07,0,1.2324e-05,-4.7003e-07,0,1.5667e-07,-5.9693e-09,0,0.25,0.56677,0.0072036,89421,1,0.105,0.105,0.2,0.1
10000,0.012686,2.3765e-13,0.29802,1.2486e-05,-4.6981e-07,0,1.2328e-05,-4.6386e-07,0,1.5842e-07,-5.9511e-09,0,0.25,0.56596,0.0072709,89329,1,0.106,0.106,0.2,0.1
