x, y
0, 0
0.0009242144177449168, 0.2033670033670034
0.0009242144177449168, 0.2033670033670034
0.0036968576709796672, 0.21010101010101012
0.014787430683918669, 0.21077441077441078
0.06561922365988909, 0.21077441077441078
0.06561922365988909, 0.2181818181818182
0.15434380776340112, 0.21952861952861955
0.2513863216266174, 0.2208754208754209
0.3752310536044362, 0.22222222222222224
0.5804066543438078, 0.22356902356902358
0.8068391866913124, 0.2228956228956229
0.8207024029574861, 0.22424242424242424
0.8410351201478743, 0.2255892255892256
1.0018484288354899, 0.2255892255892256
