x, y
-0.14936642027455121, 0.37404580152671757
-0.11821541710665259, 0.3778625954198473
-0.08600844772967266, 0.37404580152671757
-0.05512143611404436, 0.37404580152671757
-0.04112988384371701, 0.38167938931297707
-0.025290390707497376, 0.3893129770992366
-0.008130939809926088, 0.40839694656488545
0.010612460401267149, 0.4312977099236641
0.030147835269271367, 0.46946564885496184
0.05021119324181625, 0.5267175572519084
0.06525871172122491, 0.5916030534351144
0.08030623020063357, 0.6717557251908397
0.08848996832101372, 0.7061068702290076
0.09772967265047516, 0.7213740458015266
0.14947201689545933, 0.7213740458015266
