0, 0.9873417721518988
0.00117096018735363, 0.8579465541490858
0.07962529274004684, 0.8565400843881856
0.07962529274004684, 0.7679324894514769
0.09367681498829039, 0.7468354430379747
0.11007025761124122, 0.7243319268635724
0.13348946135831383, 0.6933895921237694
0.16744730679156908, 0.6582278481012659
0.21779859484777517, 0.6146272855133614
0.27634660421545665, 0.5724331926863573
0.34543325526932084, 0.530239099859353
0.40866510538641687, 0.4964838255977497
0.4859484777517564, 0.45288326300984527
0.4894613583138173, 0.012658227848101266
0.9988290398126464, 0.009845288326300985
