Time,"Velocity:0","Velocity:1","Velocity:2","Water_Saturation","Gas_Saturation","Water_Saturation_mean","Gas_Saturation_mean","Oil_Saturation","Oil_Saturation_mean","Gas_Viscosity","Apparent_viscosity","Gas_Mobility","Water_Mobility","Total_Mobility","Gas_Density","Oil_Pressure","Water_Pressure","Permeability","Porosity","Gas_pressure","Points:0","Points:1","Points:2"
750,1.6157e-05,1.019e-19,0,0.34727,0.45888,0.34768,0.46128,0.19385,0.19104,0.12181,0.29539,2.2726,0.99926,3.3854,1.165,3.747e+05,3.747e+05,-11.555,0.22,3.747e+05,0.044,0.035449,0
750,1.6157e-05,1.0102e-19,0,0.34727,0.45884,0.34686,0.45647,0.19389,0.19666,0.12151,0.29494,2.2778,0.99915,3.3905,1.165,3.7052e+05,3.7052e+05,-11.555,0.22,3.7052e+05,0.044,0,0
750,1.6157e-05,1.0102e-19,0,0.34646,0.45411,0.34686,0.45647,0.19944,0.19666,0.12151,0.30092,2.2168,0.97851,3.3232,1.165,3.7052e+05,3.7052e+05,-11.555,0.22,3.7052e+05,0.048,0,0
750,1.6157e-05,-1.9967e-19,0,0.34727,0.45884,0.34686,0.45647,0.19389,0.19666,0.12151,0.29494,2.2778,0.99915,3.3905,1.165,3.7052e+05,3.7052e+05,-11.555,0.22,3.7052e+05,0.044,0.035449,0
750,1.6157e-05,-1.9967e-19,0,0.34646,0.45411,0.34686,0.45647,0.19944,0.19666,0.12151,0.30092,2.2168,0.97851,3.3232,1.165,3.7052e+05,3.7052e+05,-11.555,0.22,3.7052e+05,0.048,0.035449,0
750,1.6157e-05,-4.8119e-20,0,0.34646,0.45409,0.34605,0.45174,0.19945,0.20221,0.12125,0.30049,2.2214,0.97851,3.3279,1.165,3.6623e+05,3.6623e+05,-11.555,0.22,3.6623e+05,0.048,0,0
750,1.6157e-05,-4.8119e-20,0,0.34565,0.44938,0.34605,0.45174,0.20497,0.20221,0.12125,0.30648,2.1617,0.95818,3.2629,1.165,3.6623e+05,3.6623e+05,-11.555,0.22,3.6623e+05,0.052,0,0
750,1.6157e-05,-1.9485e-19,0,0.34646,0.45409,0.34605,0.45174,0.19945,0.20221,0.12125,0.30049,2.2214,0.97851,3.3279,1.165,3.6623e+05,3.6623e+05,-11.555,0.22,3.6623e+05,0.048,0.035449,0
750,1.6157e-05,-1.9485e-19,0,0.34565,0.44938,0.34605,0.45174,0.20497,0.20221,0.12125,0.30648,2.1617,0.95818,3.2629,1.165,3.6623e+05,3.6623e+05,-11.555,0.22,3.6623e+05,0.052,0.035449,0
750,1.6157e-05,-3.8212e-19,0,0.34565,0.44938,0.34524,0.44703,0.20497,0.20773,0.12102,0.3061,2.1658,0.95818,3.2669,1.165,3.6183e+05,3.6183e+05,-11.555,0.22,3.6183e+05,0.052,0,0
750,1.6157e-05,-3.8212e-19,0,0.34483,0.44468,0.34524,0.44703,0.21049,0.20773,0.12102,0.31211,2.107,0.93817,3.204,1.165,3.6183e+05,3.6183e+05,-11.555,0.22,3.6183e+05,0.056,0,0
750,1.6157e-05,1.9047e-19,0,0.34565,0.44938,0.34524,0.44703,0.20497,0.20773,0.12102,0.3061,2.1658,0.95818,3.2669,1.165,3.6183e+05,3.6183e+05,-11.555,0.22,3.6183e+05,0.052,0.035449,0
750,1.6157e-05,1.9047e-19,0,0.34483,0.44468,0.34524,0.44703,0.21049,0.20773,0.12102,0.31211,2.107,0.93817,3.204,1.165,3.6183e+05,3.6183e+05,-11.555,0.22,3.6183e+05,0.056,0.035449,0
750,1.6157e-05,1.861e-19,0,0.34483,0.44468,0.34443,0.44232,0.21049,0.21325,0.12083,0.31179,2.1103,0.93813,3.2073,1.165,3.5733e+05,3.5733e+05,-11.555,0.22,3.5733e+05,0.056,0,0
750,1.6157e-05,1.861e-19,0,0.34402,0.43996,0.34443,0.44232,0.21602,0.21325,0.12083,0.31784,2.0523,0.91835,3.1462,1.165,3.5733e+05,3.5733e+05,-11.555,0.22,3.5733e+05,0.06,0,0
750,1.6157e-05,-9.3052e-20,0,0.34483,0.44468,0.34443,0.44232,0.21049,0.21325,0.12083,0.31179,2.1103,0.93813,3.2073,1.165,3.5733e+05,3.5733e+05,-11.555,0.22,3.5733e+05,0.056,0.035449,0
750,1.6157e-05,-9.3052e-20,0,0.34402,0.43996,0.34443,0.44232,0.21602,0.21325,0.12083,0.31784,2.0523,0.91835,3.1462,1.165,3.5733e+05,3.5733e+05,-11.555,0.22,3.5733e+05,0.06,0.035449,0
750,1.6157e-05,0,0,0.34401,0.43993,0.3436,0.43755,0.21605,0.21885,0.12068,0.31762,2.0545,0.91819,3.1484,1.165,3.5271e+05,3.5271e+05,-11.555,0.22,3.5271e+05,0.06,0,0
750,1.6157e-05,0,0,0.34318,0.43516,0.3436,0.43755,0.22165,0.21885,0.12068,0.32377,1.9966,0.8984,3.0886,1.165,3.5271e+05,3.5271e+05,-11.555,0.22,3.5271e+05,0.064,0,0
750,1.6157e-05,0,0,0.34401,0.43993,0.3436,0.43755,0.21605,0.21885,0.12068,0.31762,2.0545,0.91819,3.1484,1.165,3.5271e+05,3.5271e+05,-11.555,0.22,3.5271e+05,0.06,0.035449,0
750,1.6157e-05,0,0,0.34318,0.43516,0.3436,0.43755,0.22165,0.21885,0.12068,0.32377,1.9966,0.8984,3.0886,1.165,3.5271e+05,3.5271e+05,-11.555,0.22,3.5271e+05,0.064,0.035449,0
750,1.6157e-05,3.9673e-19,0,0.34317,0.43506,0.34273,0.43258,0.22177,0.22469,0.12056,0.3237,1.9973,0.89795,3.0892,1.165,3.4796e+05,3.4796e+05,-11.555,0.22,3.4796e+05,0.064,0,0
750,1.6157e-05,3.9673e-19,0,0.3423,0.43009,0.34273,0.43258,0.22761,0.22469,0.12056,0.33012,1.9381,0.87761,3.0292,1.165,3.4796e+05,3.4796e+05,-11.555,0.22,3.4796e+05,0.068,0,0
750,1.6157e-05,-2.6449e-19,0,0.34317,0.43506,0.34273,0.43258,0.22177,0.22469,0.12056,0.3237,1.9973,0.89795,3.0892,1.165,3.4796e+05,3.4796e+05,-11.555,0.22,3.4796e+05,0.064,0.035449,0
750,1.6157e-05,-2.6449e-19,0,0.3423,0.43009,0.34273,0.43258,0.22761,0.22469,0.12056,0.33012,1.9381,0.87761,3.0292,1.165,3.4796e+05,3.4796e+05,-11.555,0.22,3.4796e+05,0.068,0.035449,0
750,1.6157e-05,2.1359e-19,0,0.34226,0.42984,0.34178,0.42711,0.2279,0.23111,0.1205,0.33032,1.9363,0.87657,3.0273,1.165,3.4307e+05,3.4307e+05,-11.555,0.22,3.4307e+05,0.068,0,0
750,1.6157e-05,2.1359e-19,0,0.3413,0.42438,0.34178,0.42711,0.23432,0.23111,0.1205,0.33737,1.8724,0.85453,2.9641,1.165,3.4307e+05,3.4307e+05,-11.555,0.22,3.4307e+05,0.072,0,0
750,1.6157e-05,-2.9903e-19,0,0.34226,0.42984,0.34178,0.42711,0.2279,0.23111,0.1205,0.33032,1.9363,0.87657,3.0273,1.165,3.4307e+05,3.4307e+05,-11.555,0.22,3.4307e+05,0.068,0.035449,0
750,1.6157e-05,-2.9903e-19,0,0.3413,0.42438,0.34178,0.42711,0.23432,0.23111,0.1205,0.33737,1.8724,0.85453,2.9641,1.165,3.4307e+05,3.4307e+05,-11.555,0.22,3.4307e+05,0.072,0.035449,0
750,1.6157e-05,7.9066e-22,0,0.34119,0.42376,0.34061,0.42041,0.23505,0.23899,0.12051,0.33819,1.8651,0.85204,2.9569,1.165,3.38e+05,3.38e+05,-11.555,0.22,3.38e+05,0.072,0,0
750,1.6157e-05,7.9066e-22,0,0.34002,0.41706,0.34061,0.42041,0.24293,0.23899,0.12051,0.34679,1.7888,0.82559,2.8836,1.165,3.38e+05,3.38e+05,-11.555,0.22,3.38e+05,0.076,0,0
750,1.6157e-05,7.9066e-22,0,0.34119,0.42376,0.34061,0.42041,0.23505,0.23899,0.12051,0.33819,1.8651,0.85204,2.9569,1.165,3.38e+05,3.38e+05,-11.555,0.22,3.38e+05,0.072,0.035449,0
750,1.6157e-05,7.9066e-22,0,0.34002,0.41706,0.34061,0.42041,0.24293,0.23899,0.12051,0.34679,1.7888,0.82559,2.8836,1.165,3.38e+05,3.38e+05,-11.555,0.22,3.38e+05,0.076,0.035449,0
750,1.6157e-05,-3.7742e-20,0,0.3397,0.41527,0.33879,0.41013,0.24504,0.25108,0.12073,0.34949,1.7654,0.81847,2.8613,1.165,3.3266e+05,3.3266e+05,-11.555,0.22,3.3266e+05,0.076,0,0
750,1.6157e-05,-3.7742e-20,0,0.33788,0.40498,0.33879,0.41013,0.25713,0.25108,0.12073,0.36249,1.6531,0.77901,2.7587,1.165,3.3266e+05,3.3266e+05,-11.555,0.22,3.3266e+05,0.08,0,0
750,1.6157e-05,-3.7742e-20,0,0.3397,0.41527,0.33879,0.41013,0.24504,0.25108,0.12073,0.34949,1.7654,0.81847,2.8613,1.165,3.3266e+05,3.3266e+05,-11.555,0.22,3.3266e+05,0.076,0.035449,0
750,1.6157e-05,-3.7742e-20,0,0.33788,0.40498,0.33879,0.41013,0.25713,0.25108,0.12073,0.36249,1.6531,0.77901,2.7587,1.165,3.3266e+05,3.3266e+05,-11.555,0.22,3.3266e+05,0.08,0.035449,0
750,1.6157e-05,-3.2163e-20,0,0.33357,0.39869,0.33357,0.38725,0.26775,0.27919,0.12175,0.3792,1.5732,0.69081,2.6371,1.165,3.2669e+05,3.2669e+05,-11.555,0.22,3.2669e+05,0.08,0,0
750,1.6157e-05,-3.2163e-20,0,0.33357,0.37581,0.33357,0.38725,0.29063,0.27919,0.12175,0.39657,1.3468,0.69081,2.5217,1.165,3.2669e+05,3.2669e+05,-11.555,0.22,3.2669e+05,0.084,0,0
750,1.6157e-05,6.6698e-20,0,0.33357,0.39869,0.33357,0.38725,0.26775,0.27919,0.12175,0.3792,1.5732,0.69081,2.6371,1.165,3.2669e+05,3.2669e+05,-11.555,0.22,3.2669e+05,0.08,0.035449,0
