x, y
0.003816793893129771, 0.6657496561210454
0.008587786259541985, 0.7991746905089409
0.01431297709923664, 0.6602475928473177
0.019083969465648856, 0.6148555708390646
0.025763358778625952, 0.5900962861072903
0.03244274809160305, 0.5708390646492435
0.04007633587786259, 0.5515818431911967
0.051526717557251904, 0.5405777166437414
0.07251908396946564, 0.5213204951856947
0.08683206106870228, 0.5048143053645117
0.0982824427480916, 0.5103163686382394
0.11068702290076335, 0.4800550206327373
0.11927480916030533, 0.5020632737276479
0.1316793893129771, 0.47730398899587345
0.1412213740458015, 0.47730398899587345
0.15458015267175573, 0.4676753782668501
0.16889312977099236, 0.46629986244841815
0.17366412213740456, 0.4511691884456671
0.18606870229007633, 0.4649243466299863
0.191793893129771, 0.44566712517193946
0.2032442748091603, 0.4676753782668501
0.21564885496183206, 0.4470426409903714
0.23950381679389313, 0.4470426409903714
0.24618320610687022, 0.4305364511691884
0.2748091603053435, 0.42503438789546083
0.28530534351145037, 0.42778541953232463
0.3139312977099237, 0.422283356258597
0.3177480916030534, 0.39614855570839064
0.3234732824427481, 0.3177441540577717
0.32729007633587787, 0.30674002751031637
0.33492366412213737, 0.1939477303988996
0.33874045801526714, 0.0811554332874828
0.3425572519083969, 0.03988995873452545
0.34732824427480913, 0.017881705639614855
0.35782442748091603, 0.016506189821182946
0.37213740458015265, 0.016506189821182946
0.3979007633587786, 0.009628610729023384
0.4017175572519084, 0.05364511691884457
0.4131679389312977, 0.03576341127922971
0.4217557251908397, 0.05364511691884457
0.433206106870229, 0.02200825309491059
0.44561068702290074, 0.07702888583218707
0.4513358778625954, 0.02200825309491059
0.4627862595419847, 0.009628610729023384
0.4761450381679389, 0.01925722145804677
0.49045801526717553, 0.011004126547455296
0.5076335877862596, 0.012379642365887207
0.5286259541984732, 0.009628610729023384
0.5524809160305343, 0.011004126547455296
0.558206106870229, 0.01925722145804677
0.5734732824427481, 0.012379642365887207
0.6001908396946565, 0.015130674002751032
0.6316793893129771, 0.011004126547455296
0.6498091603053435, 0.027510316368638238
0.674618320610687, 0.024759284731774415
0.6956106870229007, 0.02063273727647868
0.70706106870229, 0.013755158184319119
0.7175572519083969, 0.026134800550206328
0.7366412213740458, 0.013755158184319119
0.75, 0.024759284731774415
0.7652671755725191, 0.012379642365887207
0.782442748091603, 0.02888583218707015
0.7938931297709924, 0.013755158184319119
0.8015267175572519, 0.02888583218707015
0.8110687022900763, 0.017881705639614855
0.8501908396946565, 0.02063273727647868
0.8559160305343511, 0.011004126547455296
0.8654580152671756, 0.030261348005502064
0.873091603053435, 0.017881705639614855
0.8912213740458015, 0.03163686382393398
0.9026717557251908, 0.017881705639614855
0.9188931297709924, 0.024759284731774415
0.9322519083969465, 0.0577716643741403
0.9351145038167938, 0.016506189821182946
0.9437022900763359, 0.03851444291609354
0.9484732824427481, 0.03301237964236589
0.9627862595419847, 0.03301237964236589
0.9675572519083969, 0.052269601100412656
0.9751908396946565, 0.04401650618982118
0.9809160305343511, 0.01925722145804677
0.9895038167938931, 0.01925722145804677
0.9942748091603053, 0.22833562585969738
0.9990458015267175, 0.33700137551581844
