0.008583690987124463, 0.009271523178807946
0.04935622317596566, 0.05655629139072847
0.1072961373390558, 0.10940397350993376
0.1759656652360515, 0.18357615894039733
0.26394849785407726, 0.26331125827814567
0.37553648068669526, 0.37364238410596023
0.45278969957081544, 0.45152317880794696
0.5064377682403434, 0.5034437086092715
0.5343347639484979, 0.5182781456953641
0.5665236051502146, 0.5266225165562913
0.630901287553648, 0.5377483443708608
0.7017167381974249, 0.5451655629139073
0.8261802575107297, 0.5572185430463575
0.9549356223175965, 0.5674172185430463
1.0965665236051503, 0.5729801324503311
1.1931330472103003, 0.5766887417218542
