x, y
0.0009208103130755065, 0
0.013812154696132598, 0.02195121951219512
0.030386740331491715, 0.04878048780487805
0.046961325966850834, 0.08536585365853659
0.05432780847145488, 0.12682926829268293
0.0570902394106814, 0.15609756097560976
0.05801104972375691, 0.2634146341463415
0.06445672191528545, 0.3121951219512195
0.07918968692449356, 0.35365853658536583
0.09668508287292818, 0.3853658536585366
0.12154696132596686, 0.4097560975609756
0.15101289134438306, 0.43414634146341463
0.19060773480662985, 0.4560975609756098
0.23756906077348067, 0.48048780487804876
0.27716390423572745, 0.5
0.3250460405156538, 0.5341463414634147
0.39134438305709024, 0.573170731707317
0.44567219152854515, 0.6048780487804878
0.5230202578268877, 0.6463414634146342
0.5718232044198895, 0.6878048780487804
0.5883977900552486, 0.7146341463414634
0.5893186003683242, 0.8073170731707318
0.9990791896869246, 0.8170731707317073
