"Fa","Fb","K","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14741,0.8333,1e-12,0.024434,0.67868,0.29689,1.4111e-05,0,0,2.0801e-06,0,0,1.1759e-05,0,0,2.7233e-07,0,0,0.25,0.0009256,0.52323,0.060571,1.7202e+05,1,0.28993,0.28993,0.005,0.005
0.14753,0.83298,1e-12,0.024365,0.67797,0.29767,1.4111e-05,0,0,2.0817e-06,0,0,1.1754e-05,0,0,2.7508e-07,0,0,0.25,0.0009244,0.52194,0.061052,1.7193e+05,1,0.2936,0.2936,0.005,0.005
0.14762,0.83267,1e-12,0.024313,0.67715,0.29854,1.4111e-05,0,0,2.083e-06,0,0,1.175e-05,0,0,2.7819e-07,0,0,0.25,0.00092272,0.52046,0.061592,1.7185e+05,1,0.29727,0.29727,0.005,0.005
0.14768,0.83236,1e-12,0.024273,0.67623,0.2995,1.4111e-05,0,0,2.0838e-06,0,0,1.1746e-05,0,0,2.8165e-07,0,0,0.25,0.0009205,0.51881,0.062187,1.7177e+05,1,0.30094,0.30094,0.005,0.005
0.14769,0.83209,1e-12,0.024235,0.67525,0.30052,1.4111e-05,0,0,2.0838e-06,0,0,1.1742e-05,0,0,2.854e-07,0,0,0.25,0.0009177,0.51704,0.062826,1.7168e+05,1,0.30461,0.30461,0.005,0.005
0.14763,0.83186,1e-12,0.02419,0.67422,0.30159,1.4111e-05,0,0,2.083e-06,0,0,1.1739e-05,0,0,2.8939e-07,0,0,0.25,0.00091435,0.5152,0.063497,1.716e+05,1,0.30828,0.30828,0.005,0.005
0.14752,0.83168,1e-12,0.024139,0.67317,0.30269,1.4111e-05,0,0,2.0814e-06,0,0,1.1736e-05,0,0,2.9356e-07,0,0,0.25,0.00091049,0.51332,0.064193,1.7152e+05,1,0.31195,0.31195,0.005,0.005
0.14735,0.83155,1e-12,0.024083,0.67211,0.30381,1.4111e-05,0,0,2.0791e-06,0,0,1.1734e-05,0,0,2.9786e-07,0,0,0.25,0.00090621,0.51142,0.064904,1.7143e+05,1,0.31562,0.31562,0.005,0.005
0.14713,0.83145,1e-12,0.024022,0.67103,0.30494,1.4111e-05,0,0,2.0761e-06,0,0,1.1733e-05,0,0,3.0227e-07,0,0,0.25,0.00090162,0.5095,0.065628,1.7135e+05,1,0.31929,0.31929,0.005,0.005
0.14689,0.83137,1e-12,0.023958,0.66996,0.30608,1.4111e-05,0,0,2.0727e-06,0,0,1.1731e-05,0,0,3.0677e-07,0,0,0.25,0.00089683,0.50758,0.066361,1.7126e+05,1,0.32296,0.32296,0.005,0.005
0.14663,0.8313,1e-12,0.023892,0.66888,0.30723,1.4111e-05,0,0,2.0692e-06,0,0,1.173e-05,0,0,3.1133e-07,0,0,0.25,0.00089194,0.50566,0.0671,1.7118e+05,1,0.32663,0.32663,0.005,0.005
0.14638,0.83123,1e-12,0.023827,0.6678,0.30837,1.4111e-05,0,0,2.0655e-06,0,0,1.173e-05,0,0,3.1595e-07,0,0,0.25,0.00088707,0.50375,0.067843,1.7109e+05,1,0.3303,0.3303,0.005,0.005
0.14613,0.83115,1e-12,0.023763,0.66672,0.30952,1.4111e-05,0,0,2.0621e-06,0,0,1.1728e-05,0,0,3.2061e-07,0,0,0.25,0.0008823,0.50183,0.068589,1.7101e+05,1,0.33397,0.33397,0.005,0.005
0.1459,0.83105,1e-12,0.023701,0.66564,0.31065,1.4111e-05,0,0,2.0589e-06,0,0,1.1727e-05,0,0,3.253e-07,0,0,0.25,0.00087769,0.49993,0.069337,1.7092e+05,1,0.33764,0.33764,0.005,0.005
0.1457,0.83091,1e-12,0.023641,0.66457,0.31179,1.4111e-05,0,0,2.0561e-06,0,0,1.1725e-05,0,0,3.3001e-07,0,0,0.25,0.00087329,0.49803,0.070087,1.7084e+05,1,0.34131,0.34131,0.005,0.005
0.14553,0.83075,1e-12,0.023585,0.66349,0.31292,1.4111e-05,0,0,2.0537e-06,0,0,1.1723e-05,0,0,3.3475e-07,0,0,0.25,0.00086913,0.49613,0.070837,1.7075e+05,1,0.34498,0.34498,0.005,0.005
0.14539,0.83055,1e-12,0.023532,0.66242,0.31405,1.4111e-05,0,0,2.0518e-06,0,0,1.172e-05,0,0,3.3951e-07,0,0,0.25,0.00086521,0.49425,0.071588,1.7066e+05,1,0.34865,0.34865,0.005,0.005
