sw,sg,sw_inj,sg_inj,oil_bank,fg_inj
0.2,0.26666666666666666,0.45,0.55,False,0.000516078
0.2,0.26666666666666666,0.5,0.5,False,7.52283e-05
0.2,0.23333333333333334,0.15,0.85,False,0.999779
0.2,0.23333333333333334,0.2,0.8,False,0.999733
0.2,0.23333333333333334,0.25,0.75,False,0.0766275
0.2,0.23333333333333334,0.3,0.7,False,0.0218877
0.2,0.23333333333333334,0.35,0.65,False,0.00677889
0.2,0.23333333333333334,0.4,0.6,False,0.00237598
0.2,0.23333333333333334,0.45,0.55,False,0.000366956
0.2,0.23333333333333334,0.5,0.5,False,4.04426e-05
0.2,0.2,0.15,0.85,False,0.999778
0.2,0.2,0.2,0.8,False,0.999732
0.2,0.2,0.25,0.75,False,0.0766272
0.2,0.2,0.3,0.7,False,0.0218867
0.2,0.2,0.35,0.65,False,0.00677408
0.2,0.2,0.4,0.6,False,0.00233831
0.2,0.2,0.45,0.55,False,0.000234434
0.2,0.2,0.5,0.5,False,1.99288e-05
0.2,0.16666666666666666,0.15,0.85,False,0.999777
0.2,0.16666666666666666,0.2,0.8,False,0.999732
0.2,0.16666666666666666,0.25,0.75,False,0.076627
0.2,0.16666666666666666,0.3,0.7,False,0.0218858
0.2,0.16666666666666666,0.35,0.65,False,0.006769
0.2,0.16666666666666666,0.4,0.6,False,0.00228708
0.2,0.16666666666666666,0.45,0.55,False,0.000137191
0.2,0.16666666666666666,0.5,0.5,False,9.10122e-06
0.2,0.13333333333333333,0.15,0.85,False,0.999777
0.2,0.13333333333333333,0.2,0.8,False,0.999731
0.2,0.13333333333333333,0.25,0.75,False,0.0766269
0.2,0.13333333333333333,0.3,0.7,False,0.0218848
0.2,0.13333333333333333,0.35,0.65,False,0.00676368
0.2,0.13333333333333333,0.4,0.6,False,0.00221573
0.2,0.13333333333333333,0.45,0.55,False,7.5321e-05
0.2,0.13333333333333333,0.5,0.5,False,3.8496e-06
0.2,0.1,0.15,0.85,False,0.999777
0.2,0.1,0.2,0.8,False,0.999731
0.2,0.1,0.25,0.75,False,0.0766267
0.2,0.1,0.3,0.7,False,0.0218839
0.2,0.1,0.35,0.65,False,0.00675789
0.2,0.1,0.4,0.6,False,0.00210976
0.2,0.1,0.45,0.55,False,3.84146e-05
0.2,0.1,0.5,0.5,False,1.50905e-06
0.2,0.06666666666666667,0.15,0.85,False,0.999777
0.2,0.06666666666666667,0.2,0.8,False,0.999731
0.2,0.06666666666666667,0.25,0.75,False,0.0766264
0.2,0.06666666666666667,0.3,0.7,False,0.0218828
0.2,0.06666666666666667,0.35,0.65,False,0.00675121
0.2,0.06666666666666667,0.4,0.6,False,0.00193892
0.2,0.06666666666666667,0.45,0.55,False,1.7409e-05
0.2,0.06666666666666667,0.5,0.5,False,4.70231e-07
0.2,0.03333333333333333,0.15,0.85,False,0.999777
0.2,0.03333333333333333,0.2,0.8,False,0.999731
0.2,0.03333333333333333,0.25,0.75,False,0.0766262
0.2,0.03333333333333333,0.3,0.7,False,0.0218817
0.2,0.03333333333333333,0.35,0.65,False,0.00674364
0.2,0.03333333333333333,0.4,0.6,False,0.0016733
0.2,0.03333333333333333,0.45,0.55,False,7.42685e-06
0.2,0.03333333333333333,0.5,0.5,False,1.02072e-07
0.23333333333333334,0.6333333333333333,0.15,0.85,False,0.999996
