sw,sg,sw_inj,sg_inj,oil_bank,fg_inj
0.16,0.68,0.0,1.0,False,0.999773
0.16,0.68,0.1,0.9,False,0.999579
0.16,0.68,0.2,0.8,False,0.998435
0.16,0.68,0.3,0.7,False,0.146508
0.16,0.68,0.4,0.6,False,0.0604029
0.16,0.68,0.5,0.5,False,0.0277724
0.16,0.68,0.6,0.4,False,0.0125321
0.16,0.68,0.7,0.3,False,0.00521292
0.16,0.64,0.0,1.0,False,0.99974
0.16,0.64,0.1,0.9,False,0.999546
0.16,0.64,0.2,0.8,False,0.998405
0.16,0.64,0.3,0.7,False,0.149655
0.16,0.64,0.4,0.6,False,0.0604029
0.16,0.64,0.5,0.5,False,0.0277723
0.16,0.64,0.6,0.4,False,0.012532
0.16,0.64,0.7,0.3,False,0.00521274
0.16,0.6,0.0,1.0,False,0.999711
0.16,0.6,0.1,0.9,False,0.999518
0.16,0.6,0.2,0.8,False,0.998379
0.16,0.6,0.3,0.7,False,0.138541
0.16,0.6,0.4,0.6,False,0.0604028
0.16,0.6,0.5,0.5,False,0.0277723
0.16,0.6,0.6,0.4,False,0.0125319
0.16,0.6,0.7,0.3,False,0.00521258
0.16,0.56,0.0,1.0,False,0.999687
0.16,0.56,0.1,0.9,False,0.999494
0.16,0.56,0.2,0.8,False,0.998357
0.16,0.56,0.3,0.7,False,0.274826
0.16,0.56,0.4,0.6,False,0.0604028
0.16,0.56,0.5,0.5,False,0.0277722
0.16,0.56,0.6,0.4,False,0.0125318
0.16,0.56,0.7,0.3,False,0.00521243
0.16,0.52,0.0,1.0,False,0.999666
0.16,0.52,0.1,0.9,False,0.999474
0.16,0.52,0.2,0.8,False,0.99834
0.16,0.52,0.3,0.7,False,0.224009
0.16,0.52,0.4,0.6,False,0.0604028
0.16,0.52,0.5,0.5,False,0.0277722
0.16,0.52,0.6,0.4,False,0.0125317
0.16,0.52,0.7,0.3,False,0.00521229
0.16,0.48,0.0,1.0,False,0.99965
0.16,0.48,0.1,0.9,False,0.999459
0.16,0.48,0.2,0.8,False,0.998326
0.16,0.48,0.3,0.7,False,0.139356
0.16,0.48,0.4,0.6,False,0.0604028
0.16,0.48,0.5,0.5,False,0.0277721
0.16,0.48,0.6,0.4,False,0.0125316
0.16,0.48,0.7,0.3,False,0.00521215
0.16,0.44,0.0,1.0,False,0.999638
0.16,0.44,0.1,0.9,False,0.999448
0.16,0.44,0.2,0.8,False,0.998316
0.16,0.44,0.3,0.7,False,0.161096
0.16,0.44,0.4,0.6,False,0.0604027
0.16,0.44,0.5,0.5,False,0.0277721
0.16,0.44,0.6,0.4,False,0.0125315
0.16,0.44,0.7,0.3,False,0.00521199
0.16,0.4,0.0,1.0,False,0.999629
0.16,0.4,0.1,0.9,False,0.999439
0.16,0.4,0.2,0.8,False,0.998307
0.16,0.4,0.3,0.7,False,0.141888
0.16,0.4,0.4,0.6,False,0.0604027
0.16,0.4,0.5,0.5,False,0.027772
0.16,0.4,0.6,0.4,False,0.0125314
0.16,0.4,0.7,0.3,False,0.00521183
0.16,0.36,0.0,1.0,False,0.999621
0.16,0.36,0.1,0.9,False,0.999433
0.16,0.36,0.2,0.8,False,0.998301
0.16,0.36,0.3,0.7,False,0.352109
0.16,0.36,0.4,0.6,False,0.0604027
0.16,0.36,0.5,0.5,False,0.027772
0.16,0.36,0.6,0.4,False,0.0125313
0.16,0.36,0.7,0.3,False,0.00521165
0.16,0.32,0.0,1.0,False,0.999616
0.16,0.32,0.1,0.9,False,0.999428
0.16,0.32,0.2,0.8,False,0.998296
0.16,0.32,0.3,0.7,False,0.326424
0.16,0.32,0.4,0.6,False,0.0604027
0.16,0.32,0.5,0.5,False,0.0277719
0.16,0.32,0.6,0.4,False,0.0125312
0.16,0.32,0.7,0.3,False,0.00521146
0.16,0.28,0.0,1.0,False,0.999612
0.16,0.28,0.1,0.9,False,0.999424
0.16,0.28,0.2,0.8,False,0.998292
0.16,0.28,0.3,0.7,False,0.372295
0.16,0.28,0.4,0.6,False,0.0604027
0.16,0.28,0.5,0.5,False,0.0277719
0.16,0.28,0.6,0.4,False,0.0125311
0.16,0.28,0.7,0.3,False,0.00521125
0.16,0.24,0.0,1.0,False,0.99961
0.16,0.24,0.1,0.9,False,0.999422
0.16,0.24,0.2,0.8,False,0.99829
0.16,0.24,0.3,0.7,False,0.138606
0.16,0.24,0.4,0.6,False,0.0604026
0.16,0.24,0.5,0.5,False,0.0277718
0.16,0.24,0.6,0.4,False,0.012531
0.16,0.24,0.7,0.3,False,0.00521103
0.16,0.2,0.0,1.0,False,0.999608
0.16,0.2,0.1,0.9,False,0.999421
0.16,0.2,0.2,0.8,False,0.998287
0.16,0.2,0.3,0.7,False,0.145777
0.16,0.2,0.4,0.6,False,0.0604026
0.16,0.2,0.5,0.5,False,0.0277718
0.16,0.2,0.6,0.4,False,0.0125309
0.16,0.2,0.7,0.3,False,0.00521081
0.16,0.16,0.0,1.0,False,0.999607
0.16,0.16,0.1,0.9,False,0.99942
0.16,0.16,0.2,0.8,False,0.998286
0.16,0.16,0.3,0.7,False,0.451178
0.16,0.16,0.4,0.6,False,0.0604026
0.16,0.16,0.5,0.5,False,0.0277718
0.16,0.16,0.6,0.4,False,0.0125309
0.16,0.16,0.7,0.3,False,0.00521061
0.16,0.12,0.0,1.0,False,0.999606
0.16,0.12,0.1,0.9,False,0.999419
0.16,0.12,0.2,0.8,False,0.998285
0.16,0.12,0.3,0.7,False,0.139344
0.16,0.12,0.4,0.6,False,0.0604026
0.16,0.12,0.5,0.5,False,0.0277717
0.16,0.12,0.6,0.4,False,0.0125308
0.16,0.12,0.7,0.3,False,0.00521047
0.16,0.08,0.0,1.0,False,0.999606
0.16,0.08,0.1,0.9,False,0.999419
0.16,0.08,0.2,0.8,False,0.998284
0.16,0.08,0.3,0.7,False,0.289238
0.16,0.08,0.4,0.6,False,0.0604026
0.16,0.08,0.5,0.5,False,0.0277717
0.16,0.08,0.6,0.4,False,0.0125308
0.16,0.08,0.7,0.3,False,0.00521037
0.16,0.04,0.0,1.0,False,0.999606
0.16,0.04,0.1,0.9,False,0.999419
0.16,0.04,0.2,0.8,False,0.998283
0.16,0.04,0.3,0.7,False,0.457148
0.16,0.04,0.4,0.6,False,0.0604026
0.16,0.04,0.5,0.5,False,0.0277717
0.16,0.04,0.6,0.4,False,0.0125307
0.16,0.04,0.7,0.3,False,0.0052103
0.16,0.0,0.0,1.0,False,0.999606
0.16,0.0,0.1,0.9,False,0.999419
0.16,0.0,0.2,0.8,False,0.998282
0.16,0.0,0.3,0.7,False,0.267913
0.16,0.0,0.4,0.6,False,0.0604026
0.16,0.0,0.5,0.5,False,0.0277717
0.16,0.0,0.6,0.4,False,0.0125307
0.16,0.0,0.7,0.3,False,0.00521017
0.2,0.76,0.0,1.0,False,0.999835
0.2,0.76,0.1,0.9,False,0.999646
0.2,0.76,0.2,0.8,False,0.998524
0.2,0.76,0.3,0.7,False,0.139647
0.2,0.76,0.4,0.6,False,0.0604034
0.2,0.76,0.5,0.5,False,0.0277732
0.2,0.76,0.6,0.4,False,0.0125334
0.2,0.76,0.7,0.3,False,0.00521462
0.2,0.72,0.0,1.0,False,0.999816
0.2,0.72,0.1,0.9,False,0.999625
0.2,0.72,0.2,0.8,False,0.998498
0.2,0.72,0.3,0.7,False,0.181008
0.2,0.72,0.4,0.6,False,0.0604031
0.2,0.72,0.5,0.5,False,0.0277727
0.2,0.72,0.6,0.4,False,0.0125326
0.2,0.72,0.7,0.3,False,0.0052136
0.2,0.68,0.0,1.0,False,0.999789
0.2,0.68,0.1,0.9,False,0.999596
0.2,0.68,0.2,0.8,False,0.998467
0.2,0.68,0.3,0.7,False,0.141995
0.2,0.68,0.4,0.6,False,0.060403
0.2,0.68,0.5,0.5,False,0.0277725
0.2,0.68,0.6,0.4,False,0.0125323
0.2,0.68,0.7,0.3,False,0.00521318
0.2,0.64,0.0,1.0,False,0.999758
0.2,0.64,0.1,0.9,False,0.999566
0.2,0.64,0.2,0.8,False,0.998435
0.2,0.64,0.3,0.7,False,0.140763
0.2,0.64,0.4,0.6,False,0.0604029
0.2,0.64,0.5,0.5,False,0.0277724
0.2,0.64,0.6,0.4,False,0.0125321
0.2,0.64,0.7,0.3,False,0.00521293
0.2,0.6,0.0,1.0,False,0.999729
0.2,0.6,0.1,0.9,False,0.999536
0.2,0.6,0.2,0.8,False,0.998405
