TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
100000,0,0.00295503,0.00246253,5.13281e-11,0.000492505
200000,0,0.00295503,0.00246253,5.13325e-11,0.000492505
300000,0,0.00295503,0.00246253,5.13369e-11,0.000492505
400000,0,0.00295503,0.00246253,5.13413e-11,0.000492505
500000,0,0.00295503,0.00246253,5.13457e-11,0.000492505
600000,0,0.00295503,0.00246253,5.135e-11,0.000492505
700000,0,0.00295503,0.00246253,5.13544e-11,0.000492505
800000,0,0.00295503,0.00246253,5.13587e-11,0.000492505
900000,0,0.00295503,0.00246253,5.1363e-11,0.000492505
1e+06,0,0.00295503,0.00246253,5.13673e-11,0.000492505
1.1e+06,0,0.00295503,0.00246253,5.13715e-11,0.000492505
1.2e+06,0,0.00295503,0.00246253,5.13758e-11,0.000492505
1.3e+06,0,0.00295503,0.00246253,5.138e-11,0.000492505
1.4e+06,0,0.00295503,0.00246253,5.13843e-11,0.000492505
1.5e+06,0,0.00295503,0.00246253,5.13885e-11,0.000492505
1.6e+06,0,0.00295503,0.00246253,5.13926e-11,0.000492505
1.7e+06,0,0.00295503,0.00246253,5.13968e-11,0.000492505
1.8e+06,0,0.00295503,0.00246253,5.1401e-11,0.000492505
1.9e+06,0,0.00295503,0.00246253,5.14051e-11,0.000492505
2e+06,0,0.00295503,0.00246253,5.14093e-11,0.000492505
2.1e+06,0,0.00295503,0.00246253,5.14134e-11,0.000492505
2.2e+06,0,0.00295503,0.00246253,5.14175e-11,0.000492505
2.3e+06,0,0.00295503,0.00246253,5.14216e-11,0.000492505
2.4e+06,0,0.00295503,0.00246253,5.14257e-11,0.000492505
2.5e+06,0,0.00295503,0.00246253,5.14298e-11,0.000492505
2.6e+06,0,0.00295503,0.00246253,5.14339e-11,0.000492505
2.7e+06,0,0.00295503,0.00246253,5.14379e-11,0.000492505
2.8e+06,0,0.00295503,0.00246253,5.1442e-11,0.000492505
2.9e+06,0,0.00295503,0.00246253,5.1446e-11,0.000492505
3e+06,0,0.00295503,0.00246253,5.14501e-11,0.000492505
3.1e+06,0,0.00295503,0.00246253,5.14541e-11,0.000492505
3.2e+06,0,0.00295503,0.00246253,5.14581e-11,0.000492505
3.3e+06,0,0.00295503,0.00246253,5.14621e-11,0.000492505
3.4e+06,0,0.00295503,0.00246253,5.14661e-11,0.000492505
3.5e+06,0,0.00295503,0.00246253,5.14701e-11,0.000492505
3.6e+06,0,0.00295503,0.00246253,5.14741e-11,0.000492505
3.7e+06,0,0.00295503,0.00246253,5.14781e-11,0.000492505
3.8e+06,0,0.00295503,0.00246253,5.14821e-11,0.000492505
3.9e+06,0,0.00295503,0.00246253,5.14861e-11,0.000492505
4e+06,0,0.00295503,0.00246253,5.149e-11,0.000492505
4.1e+06,0,0.00295503,0.00246253,5.1494e-11,0.000492505
4.2e+06,0,0.00295503,0.00246253,5.1498e-11,0.000492505
4.3e+06,0,0.00295503,0.00246253,5.15019e-11,0.000492505
4.4e+06,0,0.00295503,0.00246253,5.15059e-11,0.000492505
4.5e+06,0,0.00295503,0.00246253,5.15099e-11,0.000492505
4.6e+06,0,0.00295503,0.00246253,5.15138e-11,0.000492505
4.7e+06,0,0.00295503,0.00246253,5.15177e-11,0.000492505
4.8e+06,0,0.00295503,0.00246253,5.15217e-11,0.000492505
4.9e+06,0,0.00295503,0.00246253,5.15256e-11,0.000492505
5e+06,0,0.00295503,0.00246253,5.15296e-11,0.000492505
5.1e+06,0,0.00295503,0.00246253,5.15335e-11,0.000492505
5.2e+06,0,0.00295503,0.00246253,5.15375e-11,0.000492505
5.3e+06,0,0.00295503,0.00246253,5.15415e-11,0.000492505
5.4e+06,0,0.00295503,0.00246253,5.15454e-11,0.000492505
5.5e+06,0,0.00295503,0.00246253,5.15494e-11,0.000492505
5.6e+06,0,0.00295503,0.00246253,5.15534e-11,0.000492505
5.7e+06,0,0.00295503,0.00246253,5.15574e-11,0.000492505
5.8e+06,0,0.00295503,0.00246253,5.15613e-11,0.000492505
5.9e+06,0,0.00295503,0.00246253,5.15653e-11,0.000492505
6e+06,0,0.00295503,0.00246253,5.15693e-11,0.000492505
6.1e+06,0,0.00295503,0.00246253,5.15733e-11,0.000492505
6.2e+06,0,0.00295503,0.00246253,5.15773e-11,0.000492505
6.3e+06,0,0.00295503,0.00246253,5.15813e-11,0.000492505
6.4e+06,0,0.00295503,0.00246253,5.15853e-11,0.000492505
6.5e+06,0,0.00295503,0.00246253,5.15894e-11,0.000492505
6.6e+06,0,0.00295503,0.00246253,5.15934e-11,0.000492505
6.7e+06,0,0.00295503,0.00246253,5.15975e-11,0.000492505
6.8e+06,0,0.00295503,0.00246253,5.16015e-11,0.000492505
6.9e+06,0,0.00295503,0.00246253,5.16056e-11,0.000492505
7e+06,0,0.00295503,0.00246253,5.16096e-11,0.000492505
7.1e+06,0,0.00295503,0.00246253,5.16137e-11,0.000492505
7.2e+06,0,0.00295503,0.00246253,5.16178e-11,0.000492505
7.3e+06,0,0.00295503,0.00246253,5.16219e-11,0.000492505
7.4e+06,0,0.00295503,0.00246253,5.16261e-11,0.000492505
7.5e+06,0,0.00295503,0.00246253,5.16302e-11,0.000492505
7.6e+06,0,0.00295503,0.00246253,5.16343e-11,0.000492505
7.7e+06,0,0.00295503,0.00246253,5.16385e-11,0.000492505
7.8e+06,0,0.00295503,0.00246253,5.16427e-11,0.000492505
7.9e+06,0,0.00295503,0.00246253,5.16469e-11,0.000492505
8e+06,0,0.00295503,0.00246253,5.16511e-11,0.000492505
8.1e+06,0,0.00295503,0.00246253,5.16553e-11,0.000492505
8.2e+06,0,0.00295503,0.00246253,5.16596e-11,0.000492505
8.3e+06,0,0.00295503,0.00246253,5.16638e-11,0.000492505
8.4e+06,0,0.00295503,0.00246253,5.16681e-11,0.000492505
8.5e+06,0,0.00295503,0.00246253,5.16724e-11,0.000492505
8.6e+06,0,0.00295503,0.00246253,5.16767e-11,0.000492505
8.7e+06,0,0.00295503,0.00246253,5.16811e-11,0.000492505
8.8e+06,0,0.00295503,0.00246253,5.16854e-11,0.000492505
8.9e+06,0,0.00295503,0.00246253,5.16898e-11,0.000492505
9e+06,0,0.00295503,0.00246253,5.16942e-11,0.000492505
9.1e+06,0,0.00295503,0.00246253,5.16987e-11,0.000492505
9.2e+06,0,0.00295503,0.00246253,5.17031e-11,0.000492505
9.3e+06,0,0.00295503,0.00246253,5.17076e-11,0.000492505
9.4e+06,0,0.00295503,0.00246253,5.17121e-11,0.000492505
9.5e+06,0,0.00295503,0.00246253,5.17166e-11,0.000492505
9.6e+06,0,0.00295503,0.00246253,5.17212e-11,0.000492505
9.7e+06,0,0.00295503,0.00246253,5.17258e-11,0.000492505
9.8e+06,0,0.00295503,0.00246253,5.17304e-11,0.000492505
9.9e+06,0,0.00295503,0.00246253,5.1735e-11,0.000492505
1e+07,0,0.00295503,0.00246253,5.17397e-11,0.000492505
1.01e+07,0,0.00295503,0.00246253,5.17444e-11,0.000492505
1.02e+07,0,0.00295503,0.00246253,5.17491e-11,0.000492505
1.03e+07,0,0.00295503,0.00246253,5.17538e-11,0.000492505
1.04e+07,0,0.00295503,0.00246253,5.17586e-11,0.000492505
1.05e+07,0,0.00295503,0.00246253,5.17634e-11,0.000492505
1.06e+07,0,0.00295503,0.00246253,5.17683e-11,0.000492505
1.07e+07,0,0.00295503,0.00246253,5.17732e-11,0.000492505
1.08e+07,0,0.00295503,0.00246253,5.17781e-11,0.000492505
1.09e+07,0,0.00295503,0.00246253,5.17831e-11,0.000492505
1.1e+07,0,0.00295503,0.00246253,5.17881e-11,0.000492505
1.11e+07,0,0.00295503,0.00246253,5.17931e-11,0.000492505
1.12e+07,0,0.00295503,0.00246253,5.17982e-11,0.000492505
1.13e+07,0,0.00295503,0.00246253,5.18033e-11,0.000492505
1.14e+07,0,0.00295503,0.00246253,5.18084e-11,0.000492505
1.15e+07,0,0.00295503,0.00246253,5.18136e-11,0.000492505
1.16e+07,0,0.00295503,0.00246253,5.18188e-11,0.000492505
1.17e+07,0,0.00295503,0.00246253,5.18241e-11,0.000492505
1.18e+07,0,0.00295503,0.00246253,5.18294e-11,0.000492505
