147,1.29047e-12,2.97973,0.075
148,9.89527e-13,0.0202703,0.125
149,9.93581e-13,0.0608108,0.125
150,9.97635e-13,0.101351,0.125
151,1.00169e-12,0.141892,0.125
152,1.00574e-12,0.182432,0.125
153,1.0098e-12,0.222973,0.125
154,1.01385e-12,0.263514,0.125
155,1.01791e-12,0.304054,0.125
156,1.02196e-12,0.344595,0.125
157,1.02601e-12,0.385135,0.125
158,1.03007e-12,0.425676,0.125
159,1.03412e-12,0.466216,0.125
160,1.03818e-12,0.506757,0.125
161,1.04223e-12,0.547297,0.125
162,1.04628e-12,0.587838,0.125
163,1.05034e-12,0.628378,0.125
164,1.05439e-12,0.668919,0.125
165,1.05845e-12,0.709459,0.125
166,1.0625e-12,0.75,0.125
167,1.06655e-12,0.790541,0.125
168,1.07061e-12,0.831081,0.125
169,1.07466e-12,0.871622,0.125
170,1.07872e-12,0.912162,0.125
171,1.08277e-12,0.952703,0.125
172,1.08682e-12,0.993243,0.125
173,1.09088e-12,1.03378,0.125
174,1.09493e-12,1.07432,0.125
175,1.09899e-12,1.11486,0.125
176,1.10304e-12,1.15541,0.125
177,1.10709e-12,1.19595,0.125
178,1.11115e-12,1.23649,0.125
179,1.1152e-12,1.27703,0.125
180,1.11926e-12,1.31757,0.125
181,1.12331e-12,1.35811,0.125
182,1.12736e-12,1.39865,0.125
183,1.13142e-12,1.43919,0.125
184,1.13547e-12,1.47973,0.125
185,1.13953e-12,1.52027,0.125
186,1.14358e-12,1.56081,0.125
187,1.14764e-12,1.60135,0.125
188,1.15169e-12,1.64189,0.125
189,1.15574e-12,1.68243,0.125
190,1.1598e-12,1.72297,0.125
191,1.16385e-12,1.76351,0.125
192,1.16791e-12,1.80405,0.125
193,1.17196e-12,1.84459,0.125
194,1.17601e-12,1.88514,0.125
195,1.18007e-12,1.92568,0.125
196,1.18412e-12,1.96622,0.125
197,1.18818e-12,2.00676,0.125
198,1.19223e-12,2.0473,0.125
199,1.19628e-12,2.08784,0.125
200,1.20034e-12,2.12838,0.125
201,1.20439e-12,2.16892,0.125
202,1.20845e-12,2.20946,0.125
203,1.2125e-12,2.25,0.125
204,1.21655e-12,2.29054,0.125
205,1.22061e-12,2.33108,0.125
206,1.22466e-12,2.37162,0.125
207,1.22872e-12,2.41216,0.125
208,1.23277e-12,2.4527,0.125
209,1.23682e-12,2.49324,0.125
210,1.24088e-12,2.53378,0.125
211,1.24493e-12,2.57432,0.125
212,1.24899e-12,2.61486,0.125
213,1.25304e-12,2.65541,0.125
214,1.25709e-12,2.69595,0.125
215,1.26115e-12,2.73649,0.125
216,1.2652e-12,2.77703,0.125
217,1.26926e-12,2.81757,0.125
218,1.27331e-12,2.85811,0.125
219,1.27736e-12,2.89865,0.125
220,1.28142e-12,2.93919,0.125
221,1.28547e-12,2.97973,0.125
222,9.84527e-13,0.0202703,0.175
223,9.88581e-13,0.0608108,0.175
224,9.92635e-13,0.101351,0.175
225,9.96689e-13,0.141892,0.175
226,1.00074e-12,0.182432,0.175
227,1.0048e-12,0.222973,0.175
228,1.00885e-12,0.263514,0.175
229,1.01291e-12,0.304054,0.175
230,1.01696e-12,0.344595,0.175
231,1.02101e-12,0.385135,0.175
232,1.02507e-12,0.425676,0.175
233,1.02912e-12,0.466216,0.175
234,1.03318e-12,0.506757,0.175
235,1.03723e-12,0.547297,0.175
236,1.04128e-12,0.587838,0.175
237,1.04534e-12,0.628378,0.175
238,1.04939e-12,0.668919,0.175
239,1.05345e-12,0.709459,0.175
240,1.0575e-12,0.75,0.175
241,1.06155e-12,0.790541,0.175
242,1.06561e-12,0.831081,0.175
243,1.06966e-12,0.871622,0.175
244,1.07372e-12,0.912162,0.175
245,1.07777e-12,0.952703,0.175
246,1.08182e-12,0.993243,0.175
247,1.08588e-12,1.03378,0.175
248,1.08993e-12,1.07432,0.175
249,1.09399e-12,1.11486,0.175
250,1.09804e-12,1.15541,0.175
251,1.10209e-12,1.19595,0.175
252,1.10615e-12,1.23649,0.175
253,1.1102e-12,1.27703,0.175
254,1.11426e-12,1.31757,0.175
255,1.11831e-12,1.35811,0.175
256,1.12236e-12,1.39865,0.175
257,1.12642e-12,1.43919,0.175
258,1.13047e-12,1.47973,0.175
259,1.13453e-12,1.52027,0.175
260,1.13858e-12,1.56081,0.175
261,1.14264e-12,1.60135,0.175
262,1.14669e-12,1.64189,0.175
263,1.15074e-12,1.68243,0.175
264,1.1548e-12,1.72297,0.175
265,1.15885e-12,1.76351,0.175
266,1.16291e-12,1.80405,0.175
267,1.16696e-12,1.84459,0.175
268,1.17101e-12,1.88514,0.175
269,1.17507e-12,1.92568,0.175
270,1.17912e-12,1.96622,0.175
271,1.18318e-12,2.00676,0.175
272,1.18723e-12,2.0473,0.175
273,1.19128e-12,2.08784,0.175
274,1.19534e-12,2.12838,0.175
275,1.19939e-12,2.16892,0.175
276,1.20345e-12,2.20946,0.175
277,1.2075e-12,2.25,0.175
278,1.21155e-12,2.29054,0.175
279,1.21561e-12,2.33108,0.175
280,1.21966e-12,2.37162,0.175
281,1.22372e-12,2.41216,0.175
282,1.22777e-12,2.4527,0.175
283,1.23182e-12,2.49324,0.175
284,1.23588e-12,2.53378,0.175
285,1.23993e-12,2.57432,0.175
286,1.24399e-12,2.61486,0.175
287,1.24804e-12,2.65541,0.175
288,1.25209e-12,2.69595,0.175
289,1.25615e-12,2.73649,0.175
290,1.2602e-12,2.77703,0.175
291,1.26426e-12,2.81757,0.175
292,1.26831e-12,2.85811,0.175
293,1.27236e-12,2.89865,0.175
294,1.27642e-12,2.93919,0.175
295,1.28047e-12,2.97973,0.175
296,9.79527e-13,0.0202703,0.225
297,9.83581e-13,0.0608108,0.225
298,9.87635e-13,0.101351,0.225
299,9.91689e-13,0.141892,0.225
300,9.95743e-13,0.182432,0.225
301,9.99797e-13,0.222973,0.225
302,1.00385e-12,0.263514,0.225
303,1.00791e-12,0.304054,0.225
304,1.01196e-12,0.344595,0.225
305,1.01601e-12,0.385135,0.225
306,1.02007e-12,0.425676,0.225
307,1.02412e-12,0.466216,0.225
308,1.02818e-12,0.506757,0.225
309,1.03223e-12,0.547297,0.225
310,1.03628e-12,0.587838,0.225
311,1.04034e-12,0.628378,0.225
312,1.04439e-12,0.668919,0.225
313,1.04845e-12,0.709459,0.225
314,1.0525e-12,0.75,0.225
315,1.05655e-12,0.790541,0.225
316,1.06061e-12,0.831081,0.225
317,1.06466e-12,0.871622,0.225
318,1.06872e-12,0.912162,0.225
319,1.07277e-12,0.952703,0.225
320,1.07682e-12,0.993243,0.225
321,1.08088e-12,1.03378,0.225
322,1.08493e-12,1.07432,0.225
323,1.08899e-12,1.11486,0.225
324,1.09304e-12,1.15541,0.225
325,1.09709e-12,1.19595,0.225
326,1.10115e-12,1.23649,0.225
327,1.1052e-12,1.27703,0.225
328,1.10926e-12,1.31757,0.225
329,1.11331e-12,1.35811,0.225
330,1.11736e-12,1.39865,0.225
331,1.12142e-12,1.43919,0.225
332,1.12547e-12,1.47973,0.225
333,1.12953e-12,1.52027,0.225
334,1.13358e-12,1.56081,0.225
335,1.13764e-12,1.60135,0.225
336,1.14169e-12,1.64189,0.225
337,1.14574e-12,1.68243,0.225
338,1.1498e-12,1.72297,0.225
339,1.15385e-12,1.76351,0.225
340,1.15791e-12,1.80405,0.225
341,1.16196e-12,1.84459,0.225
342,1.16601e-12,1.88514,0.225
343,1.17007e-12,1.92568,0.225
344,1.17412e-12,1.96622,0.225
345,1.17818e-12,2.00676,0.225
346,1.18223e-12,2.0473,0.225
347,1.18628e-12,2.08784,0.225
348,1.19034e-12,2.12838,0.225
349,1.19439e-12,2.16892,0.225
350,1.19845e-12,2.20946,0.225
351,1.2025e-12,2.25,0.225
352,1.20655e-12,2.29054,0.225
353,1.21061e-12,2.33108,0.225
354,1.21466e-12,2.37162,0.225
355,1.21872e-12,2.41216,0.225
356,1.22277e-12,2.4527,0.225
357,1.22682e-12,2.49324,0.225
358,1.23088e-12,2.53378,0.225
359,1.23493e-12,2.57432,0.225
360,1.23899e-12,2.61486,0.225
361,1.24304e-12,2.65541,0.225
362,1.24709e-12,2.69595,0.225
363,1.25115e-12,2.73649,0.225
364,1.2552e-12,2.77703,0.225
365,1.25926e-12,2.81757,0.225
366,1.26331e-12,2.85811,0.225
367,1.26736e-12,2.89865,0.225
368,1.27142e-12,2.93919,0.225
369,1.27547e-12,2.97973,0.225
370,9.74527e-13,0.0202703,0.275
371,9.78581e-13,0.0608108,0.275
372,9.82635e-13,0.101351,0.275
373,9.86689e-13,0.141892,0.275
374,9.90743e-13,0.182432,0.275
375,9.94797e-13,0.222973,0.275
376,9.98851e-13,0.263514,0.275
377,1.00291e-12,0.304054,0.275
378,1.00696e-12,0.344595,0.275
379,1.01101e-12,0.385135,0.275
380,1.01507e-12,0.425676,0.275
381,1.01912e-12,0.466216,0.275
382,1.02318e-12,0.506757,0.275
383,1.02723e-12,0.547297,0.275
384,1.03128e-12,0.587838,0.275
385,1.03534e-12,0.628378,0.275
386,1.03939e-12,0.668919,0.275
387,1.04345e-12,0.709459,0.275
388,1.0475e-12,0.75,0.275
389,1.05155e-12,0.790541,0.275
390,1.05561e-12,0.831081,0.275
391,1.05966e-12,0.871622,0.275
392,1.06372e-12,0.912162,0.275
393,1.06777e-12,0.952703,0.275
394,1.07182e-12,0.993243,0.275
395,1.07588e-12,1.03378,0.275
396,1.07993e-12,1.07432,0.275
397,1.08399e-12,1.11486,0.275
398,1.08804e-12,1.15541,0.275
399,1.09209e-12,1.19595,0.275
400,1.09615e-12,1.23649,0.275
401,1.1002e-12,1.27703,0.275
402,1.10426e-12,1.31757,0.275
403,1.10831e-12,1.35811,0.275
404,1.11236e-12,1.39865,0.275
405,1.11642e-12,1.43919,0.275
406,1.12047e-12,1.47973,0.275
407,1.12453e-12,1.52027,0.275
408,1.12858e-12,1.56081,0.275
409,1.13264e-12,1.60135,0.275
410,1.13669e-12,1.64189,0.275
411,1.14074e-12,1.68243,0.275
412,1.1448e-12,1.72297,0.275
413,1.14885e-12,1.76351,0.275
414,1.15291e-12,1.80405,0.275
415,1.15696e-12,1.84459,0.275
416,1.16101e-12,1.88514,0.275
417,1.16507e-12,1.92568,0.275
418,1.16912e-12,1.96622,0.275
419,1.17318e-12,2.00676,0.275
420,1.17723e-12,2.0473,0.275
421,1.18128e-12,2.08784,0.275
422,1.18534e-12,2.12838,0.275
423,1.18939e-12,2.16892,0.275
424,1.19345e-12,2.20946,0.275
425,1.1975e-12,2.25,0.275
426,1.20155e-12,2.29054,0.275
427,1.20561e-12,2.33108,0.275
428,1.20966e-12,2.37162,0.275
429,1.21372e-12,2.41216,0.275
430,1.21777e-12,2.4527,0.275
431,1.22182e-12,2.49324,0.275
432,1.22588e-12,2.53378,0.275
433,1.22993e-12,2.57432,0.275
434,1.23399e-12,2.61486,0.275
435,1.23804e-12,2.65541,0.275
436,1.24209e-12,2.69595,0.275
437,1.24615e-12,2.73649,0.275
438,1.2502e-12,2.77703,0.275
439,1.25426e-12,2.81757,0.275
440,1.25831e-12,2.85811,0.275
441,1.26236e-12,2.89865,0.275
442,1.26642e-12,2.93919,0.275
443,1.27047e-12,2.97973,0.275
444,9.69527e-13,0.0202703,0.325
445,9.73581e-13,0.0608108,0.325
446,9.77635e-13,0.101351,0.325
447,9.81689e-13,0.141892,0.325
448,9.85743e-13,0.182432,0.325
449,9.89797e-13,0.222973,0.325
450,9.93851e-13,0.263514,0.325
451,9.97905e-13,0.304054,0.325
452,1.00196e-12,0.344595,0.325
453,1.00601e-12,0.385135,0.325
454,1.01007e-12,0.425676,0.325
455,1.01412e-12,0.466216,0.325
456,1.01818e-12,0.506757,0.325
457,1.02223e-12,0.547297,0.325
458,1.02628e-12,0.587838,0.325
459,1.03034e-12,0.628378,0.325
460,1.03439e-12,0.668919,0.325
461,1.03845e-12,0.709459,0.325
462,1.0425e-12,0.75,0.325
463,1.04655e-12,0.790541,0.325
464,1.05061e-12,0.831081,0.325
465,1.05466e-12,0.871622,0.325
466,1.05872e-12,0.912162,0.325
467,1.06277e-12,0.952703,0.325
468,1.06682e-12,0.993243,0.325
469,1.07088e-12,1.03378,0.325
470,1.07493e-12,1.07432,0.325
471,1.07899e-12,1.11486,0.325
472,1.08304e-12,1.15541,0.325
473,1.08709e-12,1.19595,0.325
474,1.09115e-12,1.23649,0.325
475,1.0952e-12,1.27703,0.325
476,1.09926e-12,1.31757,0.325
477,1.10331e-12,1.35811,0.325
478,1.10736e-12,1.39865,0.325
479,1.11142e-12,1.43919,0.325
480,1.11547e-12,1.47973,0.325
481,1.11953e-12,1.52027,0.325
482,1.12358e-12,1.56081,0.325
483,1.12764e-12,1.60135,0.325
484,1.13169e-12,1.64189,0.325
485,1.13574e-12,1.68243,0.325
486,1.1398e-12,1.72297,0.325
487,1.14385e-12,1.76351,0.325
488,1.14791e-12,1.80405,0.325
489,1.15196e-12,1.84459,0.325
490,1.15601e-12,1.88514,0.325
491,1.16007e-12,1.92568,0.325
492,1.16412e-12,1.96622,0.325
493,1.16818e-12,2.00676,0.325
494,1.17223e-12,2.0473,0.325
495,1.17628e-12,2.08784,0.325
496,1.18034e-12,2.12838,0.325
497,1.18439e-12,2.16892,0.325
498,1.18845e-12,2.20946,0.325
499,1.1925e-12,2.25,0.325
500,1.19655e-12,2.29054,0.325
501,1.20061e-12,2.33108,0.325
502,1.20466e-12,2.37162,0.325
503,1.20872e-12,2.41216,0.325
504,1.21277e-12,2.4527,0.325
505,1.21682e-12,2.49324,0.325
506,1.22088e-12,2.53378,0.325
507,1.22493e-12,2.57432,0.325
508,1.22899e-12,2.61486,0.325
509,1.23304e-12,2.65541,0.325
510,1.23709e-12,2.69595,0.325
511,1.24115e-12,2.73649,0.325
512,1.2452e-12,2.77703,0.325
513,1.24926e-12,2.81757,0.325
514,1.25331e-12,2.85811,0.325
515,1.25736e-12,2.89865,0.325
516,1.26142e-12,2.93919,0.325
517,1.26547e-12,2.97973,0.325
518,9.64527e-13,0.0202703,0.375
519,9.68581e-13,0.0608108,0.375
520,9.72635e-13,0.101351,0.375
521,9.76689e-13,0.141892,0.375
522,9.80743e-13,0.182432,0.375
523,9.84797e-13,0.222973,0.375
524,9.88851e-13,0.263514,0.375
525,9.92905e-13,0.304054,0.375
526,9.96959e-13,0.344595,0.375
527,1.00101e-12,0.385135,0.375
528,1.00507e-12,0.425676,0.375
529,1.00912e-12,0.466216,0.375
530,1.01318e-12,0.506757,0.375
531,1.01723e-12,0.547297,0.375
532,1.02128e-12,0.587838,0.375
533,1.02534e-12,0.628378,0.375
534,1.02939e-12,0.668919,0.375
535,1.03345e-12,0.709459,0.375
536,1.0375e-12,0.75,0.375
537,1.04155e-12,0.790541,0.375
538,1.04561e-12,0.831081,0.375
539,1.04966e-12,0.871622,0.375
540,1.05372e-12,0.912162,0.375
541,1.05777e-12,0.952703,0.375
542,1.06182e-12,0.993243,0.375
543,1.06588e-12,1.03378,0.375
544,1.06993e-12,1.07432,0.375
545,1.07399e-12,1.11486,0.375
546,1.07804e-12,1.15541,0.375
547,1.08209e-12,1.19595,0.375
548,1.08615e-12,1.23649,0.375
549,1.0902e-12,1.27703,0.375
550,1.09426e-12,1.31757,0.375
551,1.09831e-12,1.35811,0.375
552,1.10236e-12,1.39865,0.375
553,1.10642e-12,1.43919,0.375
554,1.11047e-12,1.47973,0.375
555,1.11453e-12,1.52027,0.375
556,1.11858e-12,1.56081,0.375
557,1.12264e-12,1.60135,0.375
558,1.12669e-12,1.64189,0.375
559,1.13074e-12,1.68243,0.375
560,1.1348e-12,1.72297,0.375
561,1.13885e-12,1.76351,0.375
562,1.14291e-12,1.80405,0.375
563,1.14696e-12,1.84459,0.375
564,1.15101e-12,1.88514,0.375
565,1.15507e-12,1.92568,0.375
566,1.15912e-12,1.96622,0.375
567,1.16318e-12,2.00676,0.375
568,1.16723e-12,2.0473,0.375
569,1.17128e-12,2.08784,0.375
570,1.17534e-12,2.12838,0.375
571,1.17939e-12,2.16892,0.375
572,1.18345e-12,2.20946,0.375
573,1.1875e-12,2.25,0.375
574,1.19155e-12,2.29054,0.375
575,1.19561e-12,2.33108,0.375
576,1.19966e-12,2.37162,0.375
577,1.20372e-12,2.41216,0.375
578,1.20777e-12,2.4527,0.375
579,1.21182e-12,2.49324,0.375
580,1.21588e-12,2.53378,0.375
581,1.21993e-12,2.57432,0.375
582,1.22399e-12,2.61486,0.375
583,1.22804e-12,2.65541,0.375
584,1.23209e-12,2.69595,0.375
585,1.23615e-12,2.73649,0.375
586,1.2402e-12,2.77703,0.375
587,1.24426e-12,2.81757,0.375
588,1.24831e-12,2.85811,0.375
589,1.25236e-12,2.89865,0.375
590,1.25642e-12,2.93919,0.375
591,1.26047e-12,2.97973,0.375
592,9.59527e-13,0.0202703,0.425
593,9.63581e-13,0.0608108,0.425
594,9.67635e-13,0.101351,0.425
595,9.71689e-13,0.141892,0.425
596,9.75743e-13,0.182432,0.425
597,9.79797e-13,0.222973,0.425
598,9.83851e-13,0.263514,0.425
599,9.87905e-13,0.304054,0.425
600,9.91959e-13,0.344595,0.425
601,9.96014e-13,0.385135,0.425
602,1.00007e-12,0.425676,0.425
603,1.00412e-12,0.466216,0.425
604,1.00818e-12,0.506757,0.425
605,1.01223e-12,0.547297,0.425
606,1.01628e-12,0.587838,0.425
607,1.02034e-12,0.628378,0.425
608,1.02439e-12,0.668919,0.425
609,1.02845e-12,0.709459,0.425
610,1.0325e-12,0.75,0.425
611,1.03655e-12,0.790541,0.425
612,1.04061e-12,0.831081,0.425
613,1.04466e-12,0.871622,0.425
614,1.04872e-12,0.912162,0.425
615,1.05277e-12,0.952703,0.425
616,1.05682e-12,0.993243,0.425
617,1.06088e-12,1.03378,0.425
618,1.06493e-12,1.07432,0.425
619,1.06899e-12,1.11486,0.425
620,1.07304e-12,1.15541,0.425
621,1.07709e-12,1.19595,0.425
622,1.08115e-12,1.23649,0.425
623,1.0852e-12,1.27703,0.425
624,1.08926e-12,1.31757,0.425
625,1.09331e-12,1.35811,0.425
626,1.09736e-12,1.39865,0.425
627,1.10142e-12,1.43919,0.425
628,1.10547e-12,1.47973,0.425
629,1.10953e-12,1.52027,0.425
630,1.11358e-12,1.56081,0.425
631,1.11764e-12,1.60135,0.425
632,1.12169e-12,1.64189,0.425
633,1.12574e-12,1.68243,0.425
634,1.1298e-12,1.72297,0.425
635,1.13385e-12,1.76351,0.425
636,1.13791e-12,1.80405,0.425
637,1.14196e-12,1.84459,0.425
638,1.14601e-12,1.88514,0.425
639,1.15007e-12,1.92568,0.425
