fg_alg,muApp_alg
0.11355139059163259,0.21050722927923293
0.11193105299524865,0.20569024898553345
0.11035850569252693,0.20102248117910376
0.10883205327954984,0.19649819990491796
0.10735007322570878,0.19211193632788395
0.10591101235007114,0.18785846578653922
0.10451338348170394,0.18373279554971078
0.10315576229415277,0.17973015323686542
0.10183678430473808,0.17584597586494913
0.10055514202980448,0.1720758994865147
0.09930958228752175,0.1684157493858574
0.09809890364025202,0.1648615308017054
0.09692195396893641,0.16140942014676568
0.09577762817234012,0.15805575669608776
0.09466486598438426,0.15479703471779602
0.09358264990316169,0.15162989602124052
0.09253000322557228,0.14855112289904257
0.09150598818185512,0.1455576314408632
0.090509704164604,0.14264646519799798
0.08954028604715233,0.13981478917910622
0.08859690258649752,0.13705988415852727
0.08767875490620373,0.13437914127970937
0.08678507505497438,0.13177005693728946
0.0859151246368284,0.1292302279223229
0.08506819350903955,0.12675734681606185
0.08424359854421376,0.12434919761852616
0.08344068245308096,0.1220036515989171
0.08265881266477519,0.11971866335567048
0.08189738026154465,0.11749226707465604
0.08115579896502281,0.11532257297469742
0.0804335041713318,0.11320776393021174
0.07972995203245795,0.11114609226135753
0.0790446185814746,0.10913587668263569
0.0783769988993194,0.10717549940140868
0.07772660632097132,0.10526340335829086
0.07709297167897784,0.10339808960182985
0.0764756425824106,0.10157811479032598
0.07587418272942237,0.09980208881404788
0.07528817125168476,0.09806867253148635
0.07471720208908066,0.09637657561364667
0.0741608833931117,0.09472455449071909
0.07361883695756616,0.09311141039578945
0.07309069767507505,0.09153598750054635
0.07257611301825286,0.08999717113822828
0.07207474254419455,0.08849388610931705
0.07158625742116594,0.08702509506573516
0.07111033997638622,0.08558979696953734
0.07064668326385862,0.08418702562231237
0.07019499065126666,0.08281584826171458
0.06975497542499867,0.08147536422174331
0.06932636041241898,0.08016470365357396
0.0689088776205462,0.07888302630391629
0.06850226789034615,0.07762952034803924
0.06810628056588862,0.07640340127476
0.06772067317765243,0.07520391082083407
0.06734521113930562,0.0740303159523257
0.06697966745732074,0.07288190789066566
0.06662382245281528,0.07175800118122294
0.06627746349504272,0.07065793280233504
0.06594038474598812,0.06958106131284898
0.06561238691554676,0.0685267660363262
0.06529327702679613,0.06749444628016167
0.06498286819089308,0.06648352058796081
0.0646809793911484,0.06549342602359925
0.06438743527586342,0.06452361748547644
0.06410206595952257,0.06357356704954725
0.06382470683196236,0.06264276333979024
0.06355519837515625,0.06173071092483872
0.06329338598726884,0.060836929739565934
0.06303911981365411,0.05996095453047578
0.06279225458448436,0.05910233432381022
0.06255264945871526,0.05826063191533718
0.06232016787410375,0.05743542338083515
0.06209467740301091,0.05662629760634054
0.06187604961373371,0.055832855837268824
0.06166415993712352,0.05505471124556425
0.061458887538258025,0.0542914885140759
0.061260115192945226,0.053542823437395665
0.06106772916885176,0.052808362538430784
0.06088161911105114,0.05208776270002058
0.06070167793180304,0.051380690810938254
0.06052780170437903,0.05068682342565136
0.06035988956076328,0.050005846437244636
0.060197843593059235,0.04933745476293699
0.06004156875844352,0.048681352041651034
0.05989097278751899,0.04803725034312004
0.05974596609591759,0.04740486988804093
0.059606461699017996,0.04678393877880421
0.0594723751296443,0.0461741927403554
0.05934362435861982,0.04557537487076156
0.059220129718055556,0.04498723540107667
0.059101813827256836,0.04440953146411911
0.05898860152113883,0.04384202687179131
0.058880419781043705,0.04328449190058846
0.05877719766785975,0.04273670308496047
0.05867886625734327,0.042198443018204974
0.058585358577552725,0.041669500160584856
0.05849660954830451,0.041149668654376935
0.05841255592256516,0.040638748145572105
0.05833313622969758,0.04013654361195891
0.058258290720484975,0.039642865197335224
0.058187961313853676,0.03915752805160368
0.05812209154522545,0.03868035217651657
0.05806062651642809,0.03821116227684801
0.05800351284709716,0.037749787616778475
0.05795069862750634,0.03729606188128792
0.05790213337276265,0.03684982304236222
0.05785776797830853,0.03641091322982526
0.05781755467667241,0.035979178606617694
0.057781446995413696,0.03555446924835175
0.057749399716207274,0.03513663902697674
0.05772136883501879,0.03472554549839897
0.05769731152331917,0.034321049793905475
0.05767718609029119,0.03392301651524699
0.05766095194598279,0.03353131363324221
0.05764856956536093,0.03314581238977142
0.05764000045322516,0.03276638720303173
0.057635207109936575,0.032392915575933115
0.057634152997924175,0.03202527800751819
0.05763680250892804,0.03166335790729389
0.057643120931940905,0.03130704151236845
0.05765307442181392,0.03095621780728977
0.05766662996848659,0.03061077844648728
0.05768375536681059,0.030270617679222532
0.05770441918693022,0.029935632276957204
0.0577285907451878,0.029605721463051484
0.05775624007552193,0.0292807868447095
0.05778733790132753,0.028960732347090717
0.05782185560774561,0.02864546414951028
0.05785976521435473,0.028334890623654588
0.05790103934823357,0.02802892227374014
0.05794565121736518,0.02772747167854756
0.05799357458435742,0.027430453435265224
0.05804478374044963,0.027137784105078794
0.05809925347977782,0.02684938216044601
0.05815695907387504,0.026565167933998747
0.05821787624637618,0.0262850635690156
0.05828198114790474,0.026008992971411068
0.05834925033111404,0.025736881763189917
0.058419660725858365,0.025468657237315936
0.05849318961446764,0.025204248313947512
0.05856981460710326,0.024943585497993786
0.05864951361716725,0.02468660083794655
0.05873226483674298,0.024433227885945145
0.05881804671204116,0.024183401659033408
0.05890683791882757,0.0239370586015685
0.05899861733780853,0.023694136548743503
0.05909336402994944,0.023454574691187308
0.05919105721170207,0.023218313540605835
0.05929167623011752,0.02298529489643053
0.059395200537818514,0.02275546181344167
0.059501609667809284,0.0225287585703341
0.05961088320809612,0.022305130639195193
0.059723000776096075,0.022084524655865714
0.059837941992807564,0.021866888391154814
0.05995568645671877,0.021652170722882096
0.06007621371742889,0.021440321608720222
0.06019950324895522,0.021231292059812754
0.06032553442270311,0.02102503411514235
0.060454286480070625,0.020821500816626197
0.06058573850466186,0.0206206461849154
0.060719869394083366,0.020422425195876354
0.06085665783129622,0.020226793757733223
0.060996082255494695,0.020033708688850578
0.061138120832486036,0.01984312769613653
0.06128275142454121,0.019655009354047626
0.06142995155968877,0.019469313084176494
0.06157969840042103,0.01928599913540485
0.061731968711784234,0.019105028564604644
0.06188673882881997,0.01892636321787066
0.06204398462332876,0.018749965712268505
0.06220368146992218,0.01857579941808287
0.062365804211331435,0.018403828441550658
0.06253032712293917,0.018234017608064843
0.06269722387649915,0.018066332445835203
0.06286646750301123,0.01790073916999218
0.0630380303547119,0.017737204667121045
0.06321188406614803,0.01757569648021394
0.06338799951429219,0.017416182794027287
0.06356634677766339,0.01725863242083317
0.06374689509441205,0.017103014786553274
0.06392961281932956,0.01694929991726429
0.06411446737973889,0.016797458426064324
0.06430142523022528,0.016647461500290135
0.06449045180616085,0.016499280889075107
0.06468151147597954,0.01635288889123851
0.06487456749215166,0.016208258343496987
0.06506958194081712,0.0160653626089889
0.0652665156900188,0.015924175566103264
0.06546532833649198,0.01578467159760486
0.0656659781509546,0.015646825580047277
0.06586842202184376,0.0155106128734662
0.06607261539744352,0.01537600931134548
0.06627851222634684,0.015242991190848485
0.0664860648961908,0.015111535263307791
0.06669522417060673,0.014981618724966473
0.06690593912431927,0.014853219207964218
0.06711815707633205,0.014726314771561977
0.06733182352112989,0.014600883893599044
0.06754688205783345,0.014476905462176592
0.06776327431722884,0.014354358767561633
0.06798093988660349,0.01423322349430639
0.06819981623230954,0.014113479713577183
0.06841983861997866,0.013995107875687807
0.06864094003230467,0.013878088802832467
0.06886305108431168,0.01376240368201346
0.06908609993602391,0.01364803405815849
0.06931001220244219,0.013534961827423687
0.06953471086074217,0.013423169230677611
0.06976011615459243,0.013312638847161946
0.06998614549550067,0.013203353588325044
0.07021271336108054,0.013095296691824397
0.0704397311901394,0.012988451715693808
0.07066710727447552,0.012882802532672254
0.070894746647274,0.0127783333246904
0.07112255096798611,0.012675028577511557
0.07135041840357202,0.012572873075523775
0.07157824350598385,0.012471851896680075
0.07180591708576213,0.012371950407583336
0.0720333260816126,0.012273154258713453
0.07226035342582926,0.012175449379793668
0.07248687790542167,0.01207882197529319
0.07271277401880175,0.011983258520063923
0.07293791182787993,0.011888745755108537
0.07316215680541707,0.011795270683477431
0.07338536967747065,0.01170282056629245
0.07360740626077067,0.011611382918895092
0.07382811729485586,0.01152094550711703
0.07404734826879295,0.011431496343670942
0.07426493924229843,0.01134302368465983
0.07448072466107544,0.011255516026202781
0.07469453316617218,0.0111689621011755
0.0749061873971649,0.011083350876063968
0.07511550378895682,0.010998671547929545
0.07532229236198676,0.010914913541483896
0.07552635650562445,0.010832066506272518
0.07572749275453476,0.010750120313965198
0.07592549055777469,0.010669065055752254
0.07612013204039281,0.01058889103984519
0.07631119175728278,0.010509588789080659
0.07649843643904718,0.010431149038626407
0.07668162472961186,0.010353562733788367
0.07686050691533247,0.010276821027917594
0.0770348246453246,0.010200915280416167
0.07720431064274459,0.010125837054841144
0.07736868840674266,0.010051578117105525
0.0775276719048068,0.009978130433775349
0.07768096525520542,0.00990548617046221
0.07782826239924039,0.00983363769031008
0.0779692467630149,0.009762577552575792
0.07810359090841641,0.009692298511302263
0.07823095617301766,0.009622793514083577
0.07835099229859566,0.009554055700921079
0.07846333704796916,0.009486078403169609
0.07856761580986138,0.009418855142572811
0.07866344119149361,0.009352379630386586
0.07875041259862794,0.009286645766589594
0.07882811580278253,0.009221647639179537
0.07889612249535485,0.00915737952355397
0.07895398982840798,0.009093835881974165
0.07900125994188874,0.009031011363110368
0.07903745947707505,0.008968900801666619
0.07906209907607477,0.008907499218083084
0.07907467286723836,0.008846801818313483
0.07907465793637965,0.008786803993674963
0.07906151378376489,0.008727501320767344
0.07903468176686901,0.008668889561458218
0.07899358452898213,0.008610964662929856
0.07893762541382313,0.008553722757783445
0.07886618786641053,0.008497160164195253
0.0787786348205553,0.008441273386118763
0.07867430807346096,0.008386059113525917
0.078552527648071,0.008331514222679484
0.07841259114397013,0.008277635776427506
0.07825377307784671,0.008224421024509541
0.07807532421475251,0.00817186740386271
0.07787647089166194,0.00811997253891399
0.07765641433513593,0.008068734241843284
0.07741432997525707,0.008018150512799286
0.07714936675839724,0.007968219540047911
0.07686064646187053,0.007918939700029846
0.07654726301404323,0.007870309557300564
0.07620828182412495,0.00782232786432215
0.07584273912657319,0.007774993561071992
0.0754496413458921,0.007728305774428073
0.07502796448857367,0.0076822638172849315
0.07457665357004811,0.007636867187347481
0.07409462208582128,0.007592115565542134
0.07358075153747358,0.007548008813975622
0.07303389102595449,0.007504546973361676
0.07245285692664119,0.007461730259823466
0.07183643266299745,0.0074195590609659415
0.07118336859843788,0.007378033931095954
0.07049238206922843,0.007337155585449139
0.06976215758503307,0.007296924893260498
0.06899134722815352,0.0072573428694900285
0.06817857128771328,0.00721841066498431
0.06732241917117654,0.007180129554819737
0.06642145064285143,0.007142500924530966
0.06547419744761204,0.007105526253878871
0.06447916538829648,0.007069207097753385
0.06343483693741597,0.007033545063736648
0.06233967447839753,0.006998541785768257
0.06119212428910819,0.006964198893253556
0.059990621401576905,0.006930517974834927
0.05873359549748905,0.006897500535898608
0.057419478030336396,0.00686514794870987
0.056046710803473794,0.006833461393849645
0.05461375628069622,0.0068024417913531985
0.05311910996476909,0.006772089719613562
0.051561315252978586,0.006742405319688489
0.049938981271671144,0.006713388182114152
0.04825080431004245,0.006685037212645309
0.04649559362556296,0.006657350472461565
0.04467230259119521,0.006630324987231769
0.04278006641480345,0.006603956517915143
0.04081824800828745,0.006578239284153586
0.038786494053874014,0.006553165628361386
0.036684803961849165,0.006528725604824047
0.03451361532117197,0.006504906472779967
0.03227391074347167,0.006481692064789338
0.029967352905762,0.006459061990412037
0.027596457466212074,0.0064369906181661945
0.025164817983282618,0.006415445752169407
0.022677404139059124,0.006394386876967331
0.020140966594106764,0.006373762771872706
0.017564602985231742,0.006353508168586779
0.014960579162174935,0.006333538886789716
0.012345579310745116,0.006313744400444139
0.00974273395627877,0.006293975722099008
0.007185211595915133,0.006274023830835065
0.004723451800974097,0.006253575972156436
0.0024431205463050464,0.0062321064871890125
0.0005341486855348214,0.0062084540874840334
